Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
3471|6400784|160|ED|0438261DUBM57|1||2026-04-01 11:53:01|
1925|6100256|160|CR|39|1||2026-04-08 17:00:04|
1614|6002331|160|PP|20239540|1||2026-04-23 17:52:04|
3897|6603239|240|ED|0438261E6UCR2|1||2026-04-09 09:51:06|
1925|6100310|160|ED|0170261ALWOS4|1||2026-04-17 13:48:09|
3471|6400996|160|ED|0436260O8BA51|1||2026-04-22 23:30:02|
3471|6400867|160|ED|01922618A81T7|1||2026-04-08 09:56:04|
1614|6002331|160|ED|0436260O977E3|1||2026-04-23 17:52:04|
3471|6400988|160|ED|01762600A5GH8|1||2026-04-22 21:37:02|
1614|6002341|160|CR|241|1||2026-04-27 09:16:01|
3471|6400948|160|ED|0438261EBHZO6|1||2026-04-17 17:35:02|
3471|6400750|160|ED|MNVA26004UT84|1||2026-04-01 18:25:04|
3043|6000990|523|ED|MNVA260066201|1||2026-04-15 21:01:20|
3043|6700005|520|ED|0170261A4JA71|1||2026-04-06 17:28:01|
3471|6400750|160|ED|0170261A6HLD2|1||2026-04-01 18:25:04|
3471|6401057|160|CR|40|1||2026-04-29 13:11:05|
1614|6002341|160|IM|482023|1||2026-04-27 09:16:01|
3471|6400997|160|ED|MNVA26006VQF2|1||2026-04-22 19:32:03|
3471|6400808|160|ED|0436260O0TAW1|1||2026-04-02 00:48:03|
3471|6401017|160|IM|482023|1||2026-04-23 11:33:03|
3577|6300615|521|ED|04412602S42O1|1||2026-04-01 17:38:02|
1647|6008356|240|ED|0428260H9YPA2|1||2026-04-06 18:16:02|
3471|6401017|160|ED|0438261EHQ328|1||2026-04-23 11:33:03|
3471|6400803|160|ED|0438261DYFG97|1||2026-04-02 00:49:02|
3577|6300642|521|ED|0170261ADGEU6|1||2026-04-08 13:54:02|
1647|6008806|240|ED|0428260HE40A1|1||2026-04-17 20:02:03|
3471|6401085|160|ED|0170261AP5NU4|1||2026-04-29 11:42:03|
3471|6400763|160|ED|0170261A6HL95|1||2026-04-01 23:54:01|
1614|6002320|160|SO|AA|1||2026-04-23 16:49:03|
1614|6002320|160|CR|241|1||2026-04-23 16:49:03|
3577|6300570|521|ED|04412602S7QY1|1||2026-04-08 14:19:01|
1925|6000478|160|ED|04412602ODP22|1||2026-04-24 17:09:03|
1925|6100254|160|ED|019226188DTW3|1||2026-04-08 16:21:03|
3471|6400948|160|ED|0436260O5ORM1|1||2026-04-17 17:35:02|
3471|6401021|160|ED|0436260O8BAR3|1||2026-04-23 11:58:04|
1925|6100251|160|ED|019226187RF42|1||2026-04-08 16:48:05|
1925|6000478|160|ED|04432600B24E3|1||2026-04-24 17:09:03|
3153|6005880|240|ED|01922618BUM96|1||2026-04-10 13:48:09|
1925|6100257|160|ED|019226187UXV6|1||2026-04-08 17:00:03|
3496|6000371|850|ED|01922618J4241|1||2026-04-17 14:49:05|
3471|6400950|160|ED|0436260O3I631|1||2026-04-17 17:06:02|
1614|6002013|160|ED|MNVA26005E7Z4|1||2026-04-08 10:42:05|
1925|6700260|160|ED|0428260HFWR72|1||2026-04-29 13:55:04|
3471|6400763|160|CR|39|1||2026-04-01 23:54:01|
3471|6400896|160|ED|0436260O422O2|1||2026-04-15 00:27:02|
1614|6002235|160|ED|0438261ECCF67|1||2026-04-21 10:01:03|
1925|6100269|160|ED|0436250MZ8X26|1||2026-04-16 15:12:02|
1925|6000481|160|ED|01922618N9G34|1||2026-04-24 17:08:01|
3577|6300659|521|ED|0438261EEE8H5|1||2026-04-16 20:36:01|
3471|6400996|160|ED|01762600A5KX5|1||2026-04-22 23:30:02|
1614|6002211|160|ED|0436260O2F6U2|1||2026-04-16 18:49:01|
3577|6300714|521|ED|01922618H90B6|1||2026-04-16 16:57:02|
1614|6002315|160|FR|1|1||2026-04-20 15:18:02|
1614|6002048|160|PP|20239540|1||2026-04-14 14:55:05|
3577|6300656|521|CR|223|1||2026-04-09 14:38:01|
3496|6000371|850|ED|0170261AMY6I1|1||2026-04-17 14:49:05|
3471|6400994|160|ED|0436260O8B6U6|1||2026-04-22 23:30:01|
1925|6000419|160|ED|0436250MVK6H4|1||2026-04-15 19:56:01|
1614|6003555|160|IM|482023|2||2026-04-23 09:17:02|
3471|6400950|160|PP|20239540|1||2026-04-17 17:06:02|
3577|6300712|521|CR|223|1||2026-04-16 16:57:02|
1925|6000474|160|ED|0438261EJDP37|1||2026-04-24 17:09:03|
1925|6700209|160|ED|MNVA26006SCJ4|1||2026-04-23 16:44:02|
1925|6700256|160|PP|20239540|1||2026-04-29 13:55:03|
1614|6001954|160|ED|01702619SW042|1||2026-04-06 10:11:03|
1614|6001821|160|ED|01702619XMEO3|1||2026-04-07 12:20:09|
1614|6002197|160|CR|40|1||2026-04-16 14:22:02|
3471|6400901|160|ED|0170261A4PVW1|1||2026-04-15 10:56:02|
3471|6400967|160|ED|0436260O62MT3|1||2026-04-17 19:49:03|
3471|6400901|160|ED|0438261E7ABP4|1||2026-04-15 10:56:02|
3577|6300678|521|ED|0170261AEWTF6|1||2026-04-09 14:35:01|
1614|6002197|160|ED|MNVA260066KG4|1||2026-04-16 14:22:02|
1925|6100248|160|ED|0436250N3LG05|1||2026-04-08 14:04:09|
3471|6400898|160|ED|0436260O47JI5|1||2026-04-15 00:40:01|
1925|6000474|160|ED|0436250MX2E05|1||2026-04-24 17:09:03|
1614|6001818|160|PP|20239540|1||2026-04-07 12:20:11|
3471|6400896|160|ED|0436260O427Y8|1||2026-04-15 00:27:02|
1614|6002235|160|ED|0170261AA9B23|1||2026-04-21 10:01:03|
1614|6002321|160|ED|0170261AHRZP2|1||2026-04-23 17:51:04|
3471|6401057|160|ED|0436260OA15B3|1||2026-04-29 13:11:05|
3471|6400806|160|IM|482023|1||2026-04-02 00:47:01|
1925|6100248|160|ED|MNVA26005EF91|1||2026-04-08 14:04:09|
1925|6700209|160|ED|01922618KI7W1|1||2026-04-23 16:44:02|
3577|6300678|521|ED|04412602SHG53|1||2026-04-09 14:35:01|
1614|6002192|160|ED|0438261EBEK55|1||2026-04-16 19:40:01|
3496|6000302|850|ED|0438261DWH267|1||2026-04-01 13:03:12|
3577|6300689|521|ED|04412602SLW58|1||2026-04-14 14:20:02|
1614|6003569|160|PP|20239540|2||2026-04-23 10:28:03|
1925|6100248|160|ED|0436250MVK7O3|1||2026-04-08 14:04:09|
1614|6002342|160|CR|241|1||2026-04-27 08:43:06|
3471|6401082|160|ED|0436260OAGEH5|1||2026-04-29 18:13:05|
1614|6001818|160|ED|0436260O2PI74|1||2026-04-07 12:20:11|
1614|6002125|160|ED|MNVA26005XW25|1||2026-04-14 12:20:06|
3471|6400807|160|ED|01702619YG198|1||2026-04-02 00:48:02|
1925|6700206|160|ED|0428260HG3681|1||2026-04-23 20:27:03|
1925|6100309|160|ED|0428250E9O9N6|1||2026-04-17 13:48:10|
1614|6001821|160|ED|0438261E1INS5|1||2026-04-07 12:20:09|
1925|6100248|160|ED|0436250MVK814|1||2026-04-08 14:04:09|
1614|6003569|160|IM|482023|2||2026-04-23 10:28:03|
3577|6300714|521|ED|MNVA26006A906|1||2026-04-16 16:57:02|
1614|6002192|160|ED|0170261AA00M4|1||2026-04-16 19:40:01|
3471|6400965|160|ED|0436260O6NOM6|1||2026-04-17 20:23:00|
3043|6700012|523|ED|0170261A76722|1||2026-04-10 16:21:02|
1614|6003571|160|ED|MNVA26006IH61|2||2026-04-23 09:09:05|
1925|6100248|160|ED|0436250MVK7J5|1||2026-04-08 14:04:09|
1925|6000419|160|ED|01922618CA5F6|1||2026-04-15 19:56:01|
1925|6000474|160|ED|0436250MVK586|1||2026-04-24 17:09:03|
1925|6700209|160|ED|0438261EFQH67|1||2026-04-23 16:44:02|
1925|6100251|160|ED|MNVA260052HQ8|1||2026-04-08 16:48:05|
1614|6002125|160|CR|241|1||2026-04-14 12:20:06|
3496|6000302|850|ED|019226182O1S7|1||2026-04-01 13:03:12|
1614|6002238|160|ED|0438261ECCF67|1||2026-04-20 16:43:04|
1925|6000415|160|IM|482023|1||2026-04-15 13:54:04|
1925|6100248|160|ED|0436260N8LQ47|1||2026-04-08 14:04:09|
1614|6002239|160|IM|482023|1||2026-04-21 10:02:05|
1925|6700208|160|ED|0170261AOG3G1|1||2026-04-23 20:27:02|
3471|6400835|160|ED|0436260O0JMQ4|1||2026-04-01 16:33:05|
3153|6005880|240|ED|0433260DRNO38|1||2026-04-10 13:48:09|
1614|6001964|160|ED|0438261E0TQN5|1||2026-04-06 10:53:03|
1614|6002239|160|ED|0438261ECCF67|1||2026-04-21 10:02:05|
3471|6400990|160|ED|0436260O7YBZ2|1||2026-04-22 22:33:02|
1647|6008356|240|ED|0428260HA7748|1||2026-04-06 18:16:02|
3471|6401059|160|ED|0436260OA0JO6|1||2026-04-29 12:33:03|
3577|6300660|521|ED|04412602SDJX7|1||2026-04-09 14:37:01|
1614|6002052|160|ED|0436260O28HV4|1||2026-04-14 14:55:05|
1614|6002125|160|SO|AA|1||2026-04-14 12:20:06|
3577|6300660|521|ED|0170261AD9KT4|1||2026-04-09 14:37:01|
1925|6700258|160|ED|01922618PZ8G8|1||2026-04-29 13:55:03|
3577|6300793|521|ED|0170261ARXWC3|2||2026-04-23 12:32:01|
1647|6008805|240|ED|0428260HD9DJ5|1||2026-04-17 20:02:04|
3043|6001042|523|CR|45|1||2026-04-22 16:20:02|
1614|6001964|160|ED|01702619VL5W6|1||2026-04-06 10:53:03|
1759|6000775|160|ED|0438261E71ED4|1||2026-04-10 16:39:02|
1759|6000775|160|ED|0436260O408Q8|1||2026-04-10 16:39:02|
3471|6400875|160|ED|0170261A1UU75|1||2026-04-08 09:56:03|
1614|6002117|160|ED|0436260NZIS47|1||2026-04-14 12:19:05|
1647|6008805|240|ED|0428260HDMJC7|1||2026-04-17 20:02:04|
1614|6002233|160|ED|0436260O258R5|1||2026-04-21 10:01:02|
3471|6400987|160|CR|40|1||2026-04-22 19:32:01|
3577|6300656|521|ED|0170261ADA6N5|1||2026-04-09 14:38:01|
3577|6300627|521|ED|01922618CNLR2|1||2026-04-15 13:33:02|
1614|6003573|160|ED|0438261EF9I78|2||2026-04-23 09:10:02|
3577|6300659|521|ED|01922618IEEQ1|1||2026-04-16 20:36:01|
1647|6008911|240|ED|0428260HHA9R7|1||2026-04-30 18:35:03|
1614|6002062|160|CR|241|1||2026-04-14 09:42:03|
1647|6008805|240|RC|1-39|1||2026-04-17 20:02:04|
1614|6002047|160|ED|0170261A31XY2|1||2026-04-14 14:54:01|
3471|6400875|160|ED|0438261E52WH7|1||2026-04-08 09:56:03|
1759|6000775|160|ED|0170261A3ZXU1|1||2026-04-10 16:39:02|
3471|6401066|160|ED|0170261ALRM84|1||2026-04-22 19:31:01|
3471|6400808|160|ED|0436260O0TE36|1||2026-04-02 00:48:03|
3471|6400800|160|IM|482023|1||2026-04-02 00:48:02|
1647|6008805|240|ED|0428260HCNMU2|1||2026-04-17 20:02:04|
3577|6300793|521|ED|MNVA26006X668|2||2026-04-23 12:32:01|
3471|6400969|160|ED|0438261ECZ844|1||2026-04-17 19:48:03|
1647|6008418|240|ED|0428260HBWKW7|1||2026-04-13 15:59:09|
1614|6003577|160|PP|20239540|2||2026-04-23 09:10:06|
1647|6008805|240|ED|0428260HCZG12|1||2026-04-17 20:02:04|
1614|6002321|160|IM|482023|1||2026-04-23 17:51:04|
3043|6001075|523|ED|0438261EMVMA6|1||2026-04-28 16:27:01|
3577|6300487|521|CR|158|1||2026-04-08 11:46:02|
1647|6008805|240|ED|0428260HCVTT5|1||2026-04-17 20:02:04|
3471|6400800|160|ED|0436260O11QV4|1||2026-04-02 00:48:02|
3496|6000321|850|IM|482023|1||2026-04-21 12:53:07|
1925|6100306|160|CR|40|1||2026-04-17 13:16:07|
3471|6400892|160|ED|MNVA260060RB6|1||2026-04-14 23:11:01|
3471|6401013|160|ED|0436260O8B8T3|1||2026-04-23 11:15:02|
1647|6008805|240|ED|0428260HCWW62|1||2026-04-17 20:02:04|
1647|6008805|240|ED|0428260HD2JC5|1||2026-04-17 20:02:04|
1647|6008356|240|ED|0428260HAC456|1||2026-04-06 18:16:02|
1925|6000474|160|ED|04432600B24E3|1||2026-04-24 17:09:03|
1925|6100248|160|ED|0436260NC4568|1||2026-04-08 14:04:09|
1647|6008805|240|ED|0428260HD5L93|1||2026-04-17 20:02:04|
1614|6001817|160|ED|0438261E1INS5|1||2026-04-07 12:20:08|
1925|6100269|160|ED|MNVA260063EL5|1||2026-04-16 15:12:02|
1925|6000474|160|ED|0436250MX2DT5|1||2026-04-24 17:09:03|
1614|6002233|160|ED|0436260O29HD8|1||2026-04-21 10:01:02|
1647|6008805|240|ED|0428260HD77B7|1||2026-04-17 20:02:04|
1647|6008805|240|ED|0428260HD0GN8|1||2026-04-17 20:02:04|
1925|6000417|160|ED|0436250MVK748|1||2026-04-15 13:54:06|
3471|6400892|160|ED|0438261E7DIP2|1||2026-04-14 23:11:01|
3471|6400892|160|CR|241|1||2026-04-14 23:11:01|
1925|6700203|160|ED|0170261AOG1V6|1||2026-04-23 16:43:01|
1647|6008805|240|ED|0428260HD43V5|1||2026-04-17 20:02:04|
1647|6008805|240|ED|0428260HCMTP5|1||2026-04-17 20:02:04|
1925|6100273|160|CR|241|1||2026-04-16 15:53:01|
3471|6400994|160|ED|0436260O8B6E1|1||2026-04-22 23:30:01|
1614|6002067|160|SO|AA|1||2026-04-14 09:43:02|
3471|6400876|160|PD|4|1|1|2026-04-08 16:15:01|
1614|6001817|160|ED|MNVA260059AG1|1||2026-04-07 12:20:08|
3471|6400900|160|ED|0436260O42MG1|1||2026-04-15 10:55:04|
1925|6100309|160|ED|0436260NC43I3|1||2026-04-17 13:48:10|
1925|6000419|160|ED|0436260NC4568|1||2026-04-15 19:56:01|
1647|6008805|240|ED|0428260HCRE68|1||2026-04-17 20:02:04|
1614|6003558|160|CR|40|2||2026-04-23 08:47:05|
1925|6100314|160|ED|0170261AM1MF1|1||2026-04-17 14:35:04|
1614|6002048|160|IM|482023|1||2026-04-14 14:55:05|
1614|6002195|160|ED|01922618EIO42|1||2026-04-16 14:22:01|
3471|6400851|160|IM|482023|1||2026-04-09 12:33:06|
1647|6008805|240|ED|0428260HCUYF3|1||2026-04-17 20:02:04|
1647|6008805|240|ED|0428260HCWW93|1||2026-04-17 20:02:04|
1925|6000417|160|ED|0436250MVK814|1||2026-04-15 13:54:06|
1614|6003556|160|SO|AA|2||2026-04-23 08:47:04|
1925|6700206|160|ED|0428260HFW942|1||2026-04-23 20:27:03|
1647|6008805|240|ED|0428260HD9TR3|1||2026-04-17 20:02:04|
1614|6003561|160|ED|0436260O6ELU2|2||2026-04-23 09:17:04|
1614|6002302|160|ED|0438261EF9I78|1||2026-04-20 14:08:06|
1614|6003565|160|ED|0436260O6F0I1|2||2026-04-23 09:18:03|
1925|6100254|160|ED|0436250MX2E05|1||2026-04-08 16:21:03|
1647|6008805|240|ED|0428260HD4BV8|1||2026-04-17 20:02:04|
1647|6008805|240|ED|0428260HCNED2|1||2026-04-17 20:02:04|
1925|6100269|160|ED|0436250MVK8Z5|1||2026-04-16 15:12:02|
1614|6002047|160|ED|01922618CACJ7|1||2026-04-14 14:54:01|
3471|6400896|160|ED|0436260O41VY6|1||2026-04-15 00:27:02|
3471|6400851|160|CR|40|1||2026-04-09 12:33:06|
1614|6001824|160|ED|0438261E1INS5|1||2026-04-07 12:21:03|
1647|6008805|240|ED|0428260HD9G61|1||2026-04-17 20:02:04|
3471|6400898|160|ED|0436260O454H6|1||2026-04-15 00:40:01|
1614|6003565|160|ED|MNVA26006G867|2||2026-04-23 09:18:03|
3577|6300608|521|CR|158|1||2026-04-08 14:57:01|
1614|6003561|160|CR|40|2||2026-04-23 09:17:04|
3043|6700014|523|IM|482023|1||2026-04-17 12:11:02|
3577|6300631|521|CR|158|1||2026-04-08 11:46:02|
1925|6700262|160|ED|0170261AW0PO5|1||2026-04-29 14:06:02|
1925|6100271|160|ED|0436250MVK748|1||2026-04-16 15:52:01|
1647|6008805|240|ED|0428260HDMO21|1||2026-04-17 20:02:04|
3471|6400806|160|ED|0436260O1T3U2|1||2026-04-02 00:47:01|
3471|6400752|160|ED|0170261A6GZD3|1||2026-04-01 16:33:04|
3471|6400896|160|ED|0436260O41XE3|1||2026-04-15 00:27:02|
3471|6400896|160|CR|241|1||2026-04-15 00:27:02|
3471|6400752|160|ED|0438261DYZSO4|1||2026-04-01 16:33:04|
1647|6008805|240|PC||1||2026-04-17 20:02:04|
1647|6008805|240|RC|41-43|1||2026-04-17 20:02:04|
3471|6401023|160|PP|20239540|1||2026-04-23 11:58:03|
1925|6000481|160|ED|0170261AQM4A2|1||2026-04-24 17:08:01|
1614|6002053|160|SO|AA|1||2026-04-14 14:55:02|
1614|6002102|160|CR|241|1||2026-04-15 11:36:04|
1614|6001817|160|ED|0436260NY4RM4|1||2026-04-07 12:20:08|
1925|6700210|160|ED|04432600BCZS3|1||2026-04-23 20:27:01|
1614|6003559|160|ED|0438261EDHXI2|2||2026-04-23 10:28:02|
1614|6002233|160|SO|AA|1||2026-04-21 10:01:02|
3043|6700014|523|AT||1||2026-04-17 12:11:02|
1647|6008805|240|ED|0428260HD78I2|1||2026-04-17 20:02:04|
1925|6100269|160|ED|0436260NC41J1|1||2026-04-16 15:12:02|
3471|6400896|160|ED|0436260O41WL8|1||2026-04-15 00:27:02|
3471|6400896|160|ED|MNVA260060ZB6|1||2026-04-15 00:27:02|
3471|6400752|160|ED|0170261A6GTL6|1||2026-04-01 16:33:04|
1647|6008805|240|ED|0428260HDKT84|1||2026-04-17 20:02:04|
1614|6002045|160|SO|AA|1||2026-04-14 14:54:01|
3471|6401023|160|ED|0436260O7ZVY5|1||2026-04-23 11:58:03|
1614|6003559|160|CR|40|2||2026-04-23 10:28:02|
1614|6003555|160|ED|0436260O6CTU5|2||2026-04-23 09:17:02|
1925|6700206|160|ED|04432600BCZS3|1||2026-04-23 20:27:03|
1614|6002102|160|SO|AA|1||2026-04-15 11:36:04|
1614|6003555|160|ED|0438261EDHXI2|2||2026-04-23 09:17:02|
3496|6000481|850|PP|20239540|1||2026-04-27 12:03:03|
1759|6000774|160|ED|MNVA26005QAY4|1||2026-04-10 16:39:01|
3471|6400947|160|CR|40|1||2026-04-17 13:23:09|
3471|6400799|160|ED|01702619YBSY3|1||2026-04-02 00:48:01|
3471|6400752|160|ED|0436260O01OM5|1||2026-04-01 16:33:04|
3577|6300712|521|ED|0438261ECZJW5|1||2026-04-16 16:57:02|
1614|6002195|160|SO|AA|1||2026-04-16 14:22:01|
1925|6100269|160|ED|0436260O5X1B3|1||2026-04-16 15:12:02|
1614|6002123|160|ED|MNVA26005XOF6|1||2026-04-14 12:20:05|
3471|6400947|160|ED|0438261E8X7X1|1||2026-04-17 13:23:09|
3471|6401011|160|PP|20239540|1||2026-04-23 10:26:05|
3471|6401082|160|ED|0436260OAHKS4|1||2026-04-29 18:13:05|
1925|6700206|160|ED|0428260HGB9P8|1||2026-04-23 20:27:03|
3577|6300627|521|PP|20239540|1||2026-04-15 13:33:02|
1759|6000777|160|ED|0436260O47YM8|1||2026-04-10 16:39:03|
3471|6400897|160|ED|0170261AF7I18|1||2026-04-15 00:27:01|
3471|6401053|160|ED|0436260OA1ED2|1||2026-04-29 12:32:05|
3577|6300672|521|CR|158|1||2026-04-15 15:11:01|
1614|6002045|160|ED|0170261A30ZM3|1||2026-04-14 14:54:01|
3496|6000408|850|ED|0428260HG5N08|1||2026-04-21 10:37:04|
1925|6000417|160|IM|482023|1||2026-04-15 13:54:06|
1647|6008356|240|RC|1-38|1||2026-04-06 18:16:02|
3577|6300763|521|ED|0170261AT8421|1||2026-04-23 16:01:01|
1614|6002059|160|ED|01702619YZ8Z3|1||2026-04-14 09:42:02|
3496|6000419|850|ED|MNVA26006NH61|1||2026-04-21 10:38:03|
1614|6002122|160|SO|AA|1||2026-04-14 12:20:04|
3471|6400804|160|ED|0438261DY23R4|1||2026-04-02 01:05:02|
1614|6002332|160|ED|0438261EEFD53|1||2026-04-27 08:43:05|
1925|6700206|160|ED|0428260HG36F1|1||2026-04-23 20:27:03|
3471|6400988|160|ED|0436260O82R64|1||2026-04-22 21:37:02|
3471|6400988|160|ED|0436260O82LN8|1||2026-04-22 21:37:02|
1925|6000476|160|ED|0436260O6LCI3|1||2026-04-24 17:09:04|
3471|6401098|160|ED|01762600A5433|1||2026-04-29 18:53:01|
3471|6400896|160|ED|01922618EJL58|1||2026-04-15 00:27:02|
1614|6002058|160|IM|482023|1||2026-04-14 09:41:03|
3496|6000419|850|IM|482023|1||2026-04-21 10:38:03|
3577|6300570|521|ED|04412602S7R03|1||2026-04-08 14:19:01|
1647|6008356|240|ED|0428260HAT8D6|1||2026-04-06 18:16:02|
3153|6005834|240|SO|AA|1||2026-04-10 13:49:04|
1614|6003579|160|ED|MNVA26006I1A3|2||2026-04-23 09:09:01|
1614|6003566|160|SO|AA|2||2026-04-22 20:06:02|
1614|6002058|160|CR|241|1||2026-04-14 09:41:03|
1925|6000476|160|IM|482023|1||2026-04-24 17:09:04|
1925|6000481|160|CR|40|1||2026-04-24 17:08:01|
3471|6400841|160|ED|0436260O0PQ06|1||2026-04-01 18:25:04|
1925|6700249|160|CR|39|1||2026-04-28 16:26:02|
1925|6700249|160|ED|0438261EM6AR8|1||2026-04-28 16:26:02|
1925|6100280|160|ED|MNVA260063894|1||2026-04-15 20:56:01|
1925|6700250|160|ED|0428260HHNN56|1||2026-04-28 20:01:01|
3471|6400755|160|ED|MNVA26004ZXH2|1||2026-04-01 23:19:01|
3471|6400987|160|ED|0170261AH7JW4|1||2026-04-22 19:32:01|
1614|6002015|160|ED|0170261A962T5|1||2026-04-08 09:17:03|
1614|6003579|160|ED|0436260O0NCG8|2||2026-04-23 09:09:01|
3471|6400901|160|CR|241|1||2026-04-15 10:56:02|
3471|6400901|160|ED|0170261A4PZ74|1||2026-04-15 10:56:02|
3577|6300570|521|ED|0438261E2XPO7|1||2026-04-08 14:19:01|
1925|6700199|160|ED|0170261AOF9L1|1||2026-04-23 16:31:03|
1925|6000417|160|ED|0436250MVK8L5|1||2026-04-15 13:54:06|
1925|6100254|160|ED|0436250MX2DT5|1||2026-04-08 16:21:03|
1614|6002238|160|SO|AA|1||2026-04-20 16:43:04|
1925|6700213|160|ED|0428260HG5564|1||2026-04-23 14:19:01|
1925|6100309|160|ED|MNVA26006CWR8|1||2026-04-17 13:48:10|
3471|6400988|160|ED|0170261AHATP4|1||2026-04-22 21:37:02|
3471|6400841|160|IM|482023|1||2026-04-01 18:25:04|
1647|6008913|240|PC||1||2026-04-30 18:35:04|
1614|6003570|160|SO|AA|2||2026-04-23 08:47:02|
1925|6000417|160|ED|0436250N783I6|1||2026-04-15 13:54:06|
1925|6700199|160|ED|0170261AOF9U7|1||2026-04-23 16:31:03|
3471|6400898|160|ED|0436260O45DZ8|1||2026-04-15 00:40:01|
3496|6000419|850|ED|0428260HG8RD7|1||2026-04-21 10:38:03|
3471|6401066|160|CR|40|1||2026-04-22 19:31:01|
3496|6000304|850|ED|019226184WYJ1|1||2026-04-06 10:55:04|
3471|6400851|160|ED|0436260O3M2G3|1||2026-04-09 12:33:06|
3471|6400851|160|ED|0436260O3M3B5|1||2026-04-09 12:33:06|
1925|6000421|160|ED|0436260NC40Z6|1||2026-04-15 13:54:04|
3471|6401100|160|ED|0436260O9V6D8|1||2026-04-29 18:53:02|
3043|6700009|523|ED|0170261A15J96|1||2026-04-06 18:24:01|
3471|6400988|160|ED|0436260O83362|1||2026-04-22 21:37:02|
1759|6000777|160|CR|241|1||2026-04-10 16:39:03|
3471|6400841|160|ED|MNVA26004XQZ8|1||2026-04-01 18:25:04|
1647|6009459|240|ED|0170261ASR7S7|1||2026-04-23 13:23:08|
3471|6400940|160|ED|0436260O5EEM1|1||2026-04-17 12:39:03|
3471|6400851|160|ED|0438261E5GBD6|1||2026-04-09 12:33:06|
3471|6400851|160|ED|01702619Y8D73|1||2026-04-09 12:33:06|
3577|6300621|521|ED|0170261AM7ZE2|1||2026-04-22 17:02:01|
3471|6401017|160|ED|0436260O7VSL2|1||2026-04-23 11:33:03|
1925|6000396|160|ED|0436260NC41J1|1||2026-04-01 12:57:03|
3496|6000304|850|ED|0170261AA3L56|1||2026-04-06 10:55:04|
1925|6700247|160|ED|01922618QKM64|1||2026-04-28 16:25:06|
1925|6000418|160|ED|MNVA260062KQ1|1||2026-04-15 13:55:05|
3471|6400898|160|ED|0436260O44W02|1||2026-04-15 00:40:01|
3471|6401100|160|ED|0436260O9VKQ5|1||2026-04-29 18:53:02|
1647|6008418|240|ED|0428260HC53A7|1||2026-04-13 15:59:09|
3471|6400997|160|CR|40|1||2026-04-22 19:32:03|
1759|6000777|160|ED|0436260O47YL6|1||2026-04-10 16:39:03|
3471|6400841|160|ED|0438261DY73A6|1||2026-04-01 18:25:04|
1925|6700252|160|ED|0428260HHNN12|1||2026-04-28 18:17:02|
3043|6700012|523|ED|0170261A76ZF3|1||2026-04-10 16:21:02|
1925|6000418|160|ED|0438261E854G7|1||2026-04-15 13:55:05|
3471|6401013|160|ED|MNVA26006W5C1|1||2026-04-23 11:15:02|
3471|6400962|160|CR|241|1||2026-04-17 19:48:01|
1614|6001822|160|ED|01702619XVJE3|1||2026-04-07 12:20:09|
3471|6400880|160|ED|0438261E51RM3|1||2026-04-08 09:55:04|
3471|6400962|160|ED|0170261AHAF47|1||2026-04-17 19:48:01|
1925|6100309|160|ED|0436260NC44Y6|1||2026-04-17 13:48:10|
1925|6100253|160|ED|0438261DYX5W4|1||2026-04-08 16:00:02|
3471|6401011|160|IM|482023|1||2026-04-23 10:26:05|
1925|6700252|160|ED|04432600BD2Z6|1||2026-04-28 18:17:02|
3471|6400844|160|ED|0170261A02256|1||2026-04-01 16:35:04|
1925|6700206|160|ED|0428260HG3577|1||2026-04-23 20:27:03|
1925|6700206|160|ED|0170261AOFRS1|1||2026-04-23 20:27:03|
3577|6300627|521|ED|0170261AFPMH2|1||2026-04-15 13:33:02|
1925|6700250|160|ED|0170261AVTZI4|1||2026-04-28 20:01:01|
1925|6100276|160|CR|241|1||2026-04-15 20:55:02|
1925|6100253|160|ED|MNVA26005C086|1||2026-04-08 16:00:02|
3471|6401013|160|ED|0438261EHYUW1|1||2026-04-23 11:15:02|
3471|6400996|160|PP|20239540|1||2026-04-22 23:30:02|
3496|6000419|850|ED|0438261EEH183|1||2026-04-21 10:38:03|
3471|6400946|160|IM|482023|1||2026-04-17 14:11:01|
3471|6400966|160|ED|0170261AGX9J3|1||2026-04-17 19:49:01|
1614|6002307|160|ED|0170261AFOMS5|1||2026-04-20 16:05:04|
1925|6000416|160|ED|0170261ACA6H6|1||2026-04-15 13:55:03|
1614|6002105|160|ED|0438261E81IV1|1||2026-04-16 16:30:04|
3471|6400951|160|ED|MNVA26006BEN7|1||2026-04-17 13:24:09|
3471|6400991|160|ED|MNVA26006VGD6|1||2026-04-22 22:33:01|
1925|6100257|160|CR|39|1||2026-04-08 17:00:03|
1925|6700206|160|ED|0428260HG3542|1||2026-04-23 20:27:03|
1925|6000478|160|ED|0170261AQKXZ1|1||2026-04-24 17:09:03|
3471|6401100|160|ED|0170261AVVOA1|1||2026-04-29 18:53:02|
3577|6300630|521|ED|0170261ABN3Q4|1||2026-04-07 12:05:02|
1925|6100306|160|ED|0170261AKLEY1|1||2026-04-17 13:16:07|
1614|6002194|160|ED|0436260O6QYK4|1||2026-04-16 19:41:02|
1925|6000416|160|ED|0438261E854G7|1||2026-04-15 13:55:03|
1614|6002046|160|PP|20239540|1||2026-04-14 14:54:02|
