Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
3471|6401082|160|98020019|189|EC|1||2026-04-29 18:13:05|
3471|6401100|160|98020019|133|EC|1||2026-04-29 18:53:02|
1925|6700294|160|98020019|213|EC|1||2026-04-29 10:50:04|
3471|6401082|160|98020019|172|EC|1||2026-04-29 18:13:05|
3471|6401096|160|90328999|28|PS|XIX||2026-04-29 18:13:02|
1647|6008913|240|39269099|1|XP|C6|UM|2026-04-30 18:35:04|
3471|6401105|160|73269099|3|XP|T1|U|2026-04-29 19:45:02|
1925|6000394|160|98020019|97|EC|1||2026-04-01 12:58:01|
3471|6400798|160|39263002|2|EN|U|NOM-050-SCFI-2004|2026-04-02 00:49:02|
1925|6700260|160|98020019|98|EC|1||2026-04-29 13:55:04|
1925|6700258|160|98020019|42|EC|1||2026-04-29 13:55:03|
3471|6401096|160|98020019|47|EC|1||2026-04-29 18:13:02|
3471|6401059|160|87087099|67|EN|ENOM|NOM-086-SCFI-2018|2026-04-29 12:33:03|
3471|6401096|160|84099199|91|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
1925|6700294|160|98020019|194|EC|1||2026-04-29 10:50:04|
1925|6700294|160|98020019|215|EC|1||2026-04-29 10:50:04|
3471|6401060|160|73269099|3|XP|T3|U|2026-04-29 17:30:04|
3471|6401102|160|98020019|96|EC|1||2026-04-29 18:54:01|
3043|6001115|523|73269099|1|XP|T1|3|2026-04-30 11:13:02|
3471|6401061|160|87082999|37|PS|XIX||2026-04-29 17:30:05|
3471|6401051|160|39263002|98|PS|XIX||2026-04-29 12:32:03|
1925|6700256|160|87082999|42|PS|XIX||2026-04-29 13:55:03|
1925|6700254|160|87088007|29|EN|X|NOM-050-SCFI-2004|2026-04-29 17:20:04|
1647|6008357|240|73269099|1|XP|T8|U|2026-04-03 14:58:01|
3471|6400762|160|87082999|16|PS|XIX||2026-04-01 23:54:02|
3471|6401059|160|87082999|3|PS|XIX||2026-04-29 12:33:03|
3471|6401082|160|87089999|72|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401096|160|87082999|25|PS|XIX||2026-04-29 18:13:02|
3471|6401102|160|98020019|158|EC|1||2026-04-29 18:54:01|
3471|6401099|160|56090002|1|EN|ENOM|NOM-004-SE-2021|2026-04-30 10:39:05|
3471|6401102|160|98020019|91|EC|1||2026-04-29 18:54:01|
3471|6401080|160|98020019|152|EC|1||2026-04-29 11:55:03|
3471|6401082|160|98020019|170|EC|1||2026-04-29 18:13:05|
3471|6401102|160|98020019|255|EC|1||2026-04-29 18:54:01|
1925|6700254|160|87082999|192|PS|XIX||2026-04-29 17:20:04|
1925|6700254|160|98020019|141|EC|1||2026-04-29 17:20:04|
3471|6401051|160|98020019|71|EC|1||2026-04-29 12:32:03|
3471|6401057|160|84833004|55|EN|X|NOM-050-SCFI-2004|2026-04-29 13:11:05|
1925|6700254|160|87082999|68|PS|XIX||2026-04-29 17:20:04|
1614|6001960|160|98020019|91|EC|1||2026-04-01 10:31:03|
3471|6400841|160|98020019|76|EC|1||2026-04-01 18:25:04|
1925|6700258|160|84152001|59|PS|XIX||2026-04-29 13:55:03|
3471|6401061|160|87082999|28|PS|XIX||2026-04-29 17:30:05|
3471|6401087|160|73269099|1|XP|T3|U|2026-04-29 11:42:04|
3471|6401104|160|87082999|3|PS|XIX||2026-04-29 19:45:02|
3471|6401059|160|87082999|82|PS|XIX||2026-04-29 12:33:03|
3471|6401051|160|85129007|8|EN|X|NOM-024-SCFI-2013|2026-04-29 12:32:03|
1925|6700262|160|87082999|13|PS|XIX||2026-04-29 14:06:02|
3471|6401082|160|87082999|20|PS|XIX||2026-04-29 18:13:05|
3471|6401051|160|87082999|39|PS|XIX||2026-04-29 12:32:03|
3471|6401059|160|85291009|69|EN|X|NOM-024-SCFI-2013|2026-04-29 12:33:03|
3471|6401096|160|87088007|12|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
1925|6700260|160|85044099|39|EN|U|NOM-001-SCFI-2018|2026-04-29 13:55:04|
3471|6401082|160|98020019|187|EC|1||2026-04-29 18:13:05|
3471|6401061|160|87082999|53|PS|XIX||2026-04-29 17:30:05|
3471|6400750|160|87082999|58|PS|XIX||2026-04-01 18:25:04|
3471|6400798|160|85118001|12|EN|X|NOM-024-SCFI-2013|2026-04-02 00:49:02|
3471|6401058|160|73269099|5|XP|T3|U|2026-04-29 12:33:02|
3471|6401057|160|98020019|167|EC|1||2026-04-29 13:11:05|
1925|6700260|160|98020019|102|EC|1||2026-04-29 13:55:04|
1925|6700254|160|87089999|11|EN|X|NOM-050-SCFI-2004|2026-04-29 17:20:04|
3471|6401061|160|87089999|26|EN|X|NOM-050-SCFI-2004|2026-04-29 17:30:05|
3471|6401055|160|40169901|3|PS|XIX||2026-04-29 13:11:05|
1925|6700262|160|87089999|147|EN|X|NOM-050-SCFI-2004|2026-04-29 14:06:02|
1925|6700262|160|84213199|102|PS|XIX||2026-04-29 14:06:02|
1925|6700294|160|83023091|60|PS|XIX||2026-04-29 10:50:04|
3471|6401100|160|98020019|149|EC|1||2026-04-29 18:53:02|
3471|6401051|160|87088099|92|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:03|
3471|6401059|160|87082999|72|PS|XIX||2026-04-29 12:33:03|
3471|6401057|160|87089999|12|EN|X|NOM-050-SCFI-2004|2026-04-29 13:11:05|
3471|6401055|160|98020019|88|EC|1||2026-04-29 13:11:05|
3471|6400804|160|98020019|237|EC|1||2026-04-02 01:05:02|
3471|6400839|160|85365099|29|EN|U|NOM-003-SCFI-2014|2026-04-01 18:25:05|
3471|6401102|160|87089999|162|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
3471|6401057|160|85013199|96|PS|XIX||2026-04-29 13:11:05|
1925|6700262|160|87089904|131|PS|XIX||2026-04-29 14:06:02|
3471|6401089|160|73269099|3|XP|T1|U|2026-04-29 10:20:05|
3471|6401102|160|87082999|210|PS|XIX||2026-04-29 18:54:01|
1925|6700294|160|87082999|23|PS|XIX||2026-04-29 10:50:04|
3471|6401080|160|90328999|127|PS|XIX||2026-04-29 11:55:03|
1925|6700262|160|90328999|133|PS|XIX||2026-04-29 14:06:02|
3471|6401084|160|98020019|180|EC|1||2026-04-29 11:55:04|
1925|6700254|160|98020019|97|EC|1||2026-04-29 17:20:04|
1925|6700254|160|98020019|245|EC|1||2026-04-29 17:20:04|
3471|6401057|160|98020019|127|EC|1||2026-04-29 13:11:05|
3471|6401057|160|90328999|63|PS|XIX||2026-04-29 13:11:05|
3471|6401102|160|98020019|114|EC|1||2026-04-29 18:54:01|
3471|6400839|160|87082999|65|PS|XIX||2026-04-01 18:25:05|
1925|6000394|160|85122099|56|EN|X|NOM-024-SCFI-2013|2026-04-01 12:58:01|
3471|6401082|160|98020019|195|EC|1||2026-04-29 18:13:05|
3471|6401084|160|98020019|84|EC|1||2026-04-29 11:55:04|
1925|6700254|160|87088099|184|PS|XIX||2026-04-29 17:20:04|
3471|6401052|160|73269099|1|XP|T9|U|2026-04-29 12:32:03|
1925|6700258|160|87082999|54|PS|XIX||2026-04-29 13:55:03|
3471|6401060|160|73269099|3|XP|T9|U|2026-04-29 17:30:04|
3471|6401080|160|87089412|104|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6401104|160|84213199|2|PS|XIX||2026-04-29 19:45:02|
1925|6700254|160|87082999|35|PS|XIX||2026-04-29 17:20:04|
3471|6401098|160|98020019|103|EC|1||2026-04-29 18:53:01|
3471|6401053|160|87087099|9|EN|U|NOM-050-SCFI-2004|2026-04-29 12:32:05|
1925|6700254|160|98020019|131|EC|1||2026-04-29 17:20:04|
3471|6401053|160|87082999|6|PS|XIX||2026-04-29 12:32:05|
3471|6401106|160|87082999|2|PS|XIX||2026-04-29 19:45:01|
3471|6400841|160|87082999|29|PS|XIX||2026-04-01 18:25:04|
3471|6400808|160|87089412|72|EN|X|NOM-050-SCFI-2004|2026-04-02 00:48:03|
3471|6401057|160|98020019|252|EC|1||2026-04-29 13:11:05|
3471|6401084|160|84833004|150|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
3471|6401055|160|98020019|81|EC|1||2026-04-29 13:11:05|
1925|6700260|160|98020019|109|EC|1||2026-04-29 13:55:04|
1925|6700254|160|84833004|38|EN|X|NOM-050-SCFI-2004|2026-04-29 17:20:04|
3471|6401080|160|87082999|117|PS|XIX||2026-04-29 11:55:03|
3471|6401088|160|87082999|8|PS|XIX||2026-04-29 10:20:05|
3471|6401084|160|87088007|108|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
1925|6700260|160|98020019|84|EC|1||2026-04-29 13:55:04|
3471|6401101|160|73269099|4|XP|T3|U|2026-04-29 18:53:02|
3471|6401053|160|87082201|52|PS|XIX||2026-04-29 12:32:05|
3471|6401080|160|87089999|35|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6401086|160|87082999|9|PS|XIX||2026-04-29 11:42:03|
3471|6401080|160|85269299|83|XP|D1|U|2026-04-29 11:55:03|
3471|6400808|160|84833004|13|EN|X|NOM-050-SCFI-2004|2026-04-02 00:48:03|
3471|6400798|160|39263002|2|PS|XIX||2026-04-02 00:49:02|
3471|6401057|160|98020019|211|EC|1||2026-04-29 13:11:05|
3471|6401096|160|87089412|104|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
3471|6401057|160|87083099|104|EN|X|NOM-050-SCFI-2004|2026-04-29 13:11:05|
3471|6401080|160|98020019|64|EC|1||2026-04-29 11:55:03|
1647|6008911|240|87032199|2|OV|1||2026-04-30 18:35:03|
1925|6700260|160|87089999|33|EN|X|NOM-050-SCFI-2004|2026-04-29 13:55:04|
3471|6401084|160|87088007|15|PS|XIX||2026-04-29 11:55:04|
3471|6401099|160|73269099|4|XP|T9|U|2026-04-30 10:39:05|
3471|6401059|160|87082999|48|PS|XIX||2026-04-29 12:33:03|
3471|6401057|160|87082101|87|EN|X|NOM-119-SCFI-2000|2026-04-29 13:11:05|
1925|6700258|160|87082999|16|PS|XIX||2026-04-29 13:55:03|
3471|6401058|160|73269099|2|XP|T3|U|2026-04-29 12:33:02|
1925|6700262|160|98020019|187|EC|1||2026-04-29 14:06:02|
1925|6700262|160|98020019|91|EC|1||2026-04-29 14:06:02|
1925|6000394|160|87089999|175|EN|X|NOM-050-SCFI-2004|2026-04-01 12:58:01|
3471|6400758|160|98020019|165|EC|1||2026-04-01 23:55:02|
1925|6700262|160|87082999|120|PS|XIX||2026-04-29 14:06:02|
3471|6401080|160|98020019|20|EC|1||2026-04-29 11:55:03|
3471|6401053|160|98020019|60|EC|1||2026-04-29 12:32:05|
3471|6401059|160|87082999|13|PS|XIX||2026-04-29 12:33:03|
3471|6401103|160|73269099|7|XP|T1|U|2026-04-30 09:31:01|
3471|6401103|160|73269099|6|XP|T9|U|2026-04-30 09:31:01|
3471|6401090|160|87089999|25|EN|X|NOM-050-SCFI-2004|2026-04-29 10:20:05|
3471|6401100|160|98020019|162|EC|1||2026-04-29 18:53:02|
3471|6401096|160|87088099|108|PS|XIX||2026-04-29 18:13:02|
3471|6401057|160|98020019|165|EC|1||2026-04-29 13:11:05|
3471|6401084|160|85365099|27|EN|X|NOM-024-SCFI-2013|2026-04-29 11:55:04|
3471|6401080|160|98020019|205|EC|1||2026-04-29 11:55:03|
3471|6401082|160|87089999|74|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401082|160|98020019|44|EC|1||2026-04-29 18:13:05|
3471|6400765|160|73269099|7|XP|T3|U|2026-04-02 13:42:02|
3471|6400789|160|85365099|32|EN|U|NOM-003-SCFI-2014|2026-04-01 11:54:01|
3471|6401096|160|87088099|103|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
3471|6401080|160|87088007|13|PS|XIX||2026-04-29 11:55:03|
1925|6700260|160|85365099|44|EN|X|NOM-003-SCFI-2014|2026-04-29 13:55:04|
1925|6700260|160|87089999|1|EN|X|NOM-050-SCFI-2004|2026-04-29 13:55:04|
3471|6401053|160|87082999|34|PS|XIX||2026-04-29 12:32:05|
1925|6700253|160|73269099|2|XP|T9|U|2026-04-29 12:49:02|
1925|6700294|160|87082999|20|PS|XIX||2026-04-29 10:50:04|
1925|6700256|160|98020019|73|EC|1||2026-04-29 13:55:03|
3471|6401100|160|85122099|104|EN|X|NOM-024-SCFI-2013|2026-04-29 18:53:02|
1925|6700254|160|98020019|105|EC|1||2026-04-29 17:20:04|
3471|6401059|160|85044099|68|PS|XIX||2026-04-29 12:33:03|
3471|6401056|160|73269099|5|XP|T9|U|2026-04-29 13:10:02|
1925|6700294|160|98020019|102|EC|1||2026-04-29 10:50:04|
3471|6401096|160|87089999|30|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
3471|6400789|160|98020019|223|EC|1||2026-04-01 11:54:01|
3471|6400764|160|87082999|18|PS|XIX||2026-04-03 22:59:00|
3471|6401084|160|87082999|102|PS|XIX||2026-04-29 11:55:04|
3471|6401090|160|87082999|28|PS|XIX||2026-04-29 10:20:05|
3471|6401102|160|98020019|110|EC|1||2026-04-29 18:54:01|
3471|6401097|160|73269099|8|XP|T1|U|2026-04-29 18:13:02|
1647|6008911|240|87032199|1|OV|1||2026-04-30 18:35:03|
3471|6401052|160|73269099|5|XP|T3|U|2026-04-29 12:32:03|
1925|6700294|160|98020019|127|EC|1||2026-04-29 10:50:04|
3471|6401082|160|98020019|178|EC|1||2026-04-29 18:13:05|
3471|6401105|160|73269099|5|XP|T3|U|2026-04-29 19:45:02|
3471|6401053|160|87082201|53|PS|XIX||2026-04-29 12:32:05|
1925|6700294|160|73181504|47|PS|XIX||2026-04-29 10:50:04|
3471|6401106|160|87082999|8|PS|XIX||2026-04-29 19:45:01|
3471|6401096|160|87087099|111|EN|U|NOM-086-1-SCFI-2020|2026-04-29 18:13:02|
3471|6401053|160|87089999|49|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:05|
3471|6400839|160|87082999|78|PS|XIX||2026-04-01 18:25:05|
3471|6400783|160|84879099|9|PS|XIX||2026-04-01 11:53:02|
3471|6401096|160|87088007|102|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
3471|6401102|160|87082999|201|PS|XIX||2026-04-29 18:54:01|
3471|6401051|160|98020019|133|EC|1||2026-04-29 12:32:03|
3471|6401096|160|87082999|112|PS|XIX||2026-04-29 18:13:02|
3471|6401102|160|87082999|170|PS|XIX||2026-04-29 18:54:01|
3471|6401053|160|85365099|21|EN|X|NOM-024-SCFI-2013|2026-04-29 12:32:05|
1925|6700294|160|83023091|61|PS|XIX||2026-04-29 10:50:04|
3471|6401098|160|87082999|66|PS|XIX||2026-04-29 18:53:01|
3471|6401056|160|56090002|8|EN|ENOM|NOM-004-SE-2021|2026-04-29 13:10:02|
1925|6700254|160|87089904|37|PS|XIX||2026-04-29 17:20:04|
3471|6401057|160|98020019|203|EC|1||2026-04-29 13:11:05|
3471|6401080|160|85269299|83|PS|XIX||2026-04-29 11:55:03|
3471|6401082|160|87089999|6|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401096|160|87082999|8|PS|XIX||2026-04-29 18:13:02|
1614|6001960|160|84213199|1|PS|XIX||2026-04-01 10:31:03|
3471|6400754|160|87089904|84|PS|XIX||2026-04-01 23:19:01|
3471|6401096|160|87088007|12|PS|XIX||2026-04-29 18:13:02|
3471|6401082|160|87082999|23|PS|XIX||2026-04-29 18:13:05|
3471|6401082|160|87089412|93|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401059|160|87082999|33|PS|XIX||2026-04-29 12:33:03|
1925|6700256|160|39263002|12|EN|U|NOM-050-SCFI-2004|2026-04-29 13:55:03|
3471|6401086|160|87082999|6|PS|XIX||2026-04-29 11:42:03|
3471|6401084|160|87088007|108|PS|XIX||2026-04-29 11:55:04|
3471|6401084|160|87082999|140|PS|XIX||2026-04-29 11:55:04|
3471|6401057|160|87082999|111|PS|XIX||2026-04-29 13:11:05|
1925|6700259|160|63079099|4|XP|T9|U|2026-04-29 12:49:03|
1925|6700294|160|98020019|178|EC|1||2026-04-29 10:50:04|
3471|6401057|160|87082999|97|PS|XIX||2026-04-29 13:11:05|
3471|6401056|160|73269099|3|XP|T3|U|2026-04-29 13:10:02|
3471|6401096|160|87089999|24|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:02|
3471|6400754|160|87082999|46|PS|XIX||2026-04-01 23:19:01|
1925|6000396|160|87088099|26|PS|XIX||2026-04-01 12:57:03|
3471|6401104|160|84152001|6|EN|X|NOM-050-SCFI-2004|2026-04-29 19:45:02|
1925|6700258|160|87082999|27|PS|XIX||2026-04-29 13:55:03|
3471|6401097|160|63079099|1|EX|31||2026-04-29 18:13:02|
1925|6700294|160|87089203|40|EN|X|NOM-050-SCFI-2004|2026-04-29 10:50:04|
3471|6401098|160|87089999|9|EN|X|NOM-050-SCFI-2004|2026-04-29 18:53:01|
3471|6401051|160|87089999|76|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:03|
3471|6401084|160|98020019|178|EC|1||2026-04-29 11:55:04|
3471|6401084|160|98020019|155|EC|1||2026-04-29 11:55:04|
3471|6401051|160|85129007|72|EN|U|NOM-050-SCFI-2004|2026-04-29 12:32:03|
3471|6401100|160|87089999|65|EN|X|NOM-050-SCFI-2004|2026-04-29 18:53:02|
3471|6401090|160|87082999|46|PS|XIX||2026-04-29 10:20:05|
3471|6401082|160|98020019|58|EC|1||2026-04-29 18:13:05|
1925|6700258|160|87082999|22|PS|XIX||2026-04-29 13:55:03|
3471|6401105|160|73269099|1|XP|T1|U|2026-04-29 19:45:02|
3471|6400840|160|63079099|1|XP|T1|U|2026-04-01 16:34:02|
1614|6001960|160|98020019|99|EC|1||2026-04-01 10:31:03|
3471|6401096|160|87082999|43|PS|XIX||2026-04-29 18:13:02|
3471|6401106|160|87082999|12|PS|XIX||2026-04-29 19:45:01|
3471|6401100|160|87082999|89|PS|XIX||2026-04-29 18:53:02|
3471|6401090|160|87082999|55|PS|XIX||2026-04-29 10:20:05|
3471|6401100|160|98020019|120|EC|1||2026-04-29 18:53:02|
1925|6700256|160|84152001|13|PS|XIX||2026-04-29 13:55:03|
3471|6401080|160|85365099|108|EN|U|NOM-003-SCFI-2014|2026-04-29 11:55:03|
3471|6401084|160|87082999|149|PS|XIX||2026-04-29 11:55:04|
3471|6401100|160|87082999|7|PS|XIX||2026-04-29 18:53:02|
3471|6401053|160|87089203|7|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:05|
1925|6700294|160|87089999|77|EN|X|NOM-050-SCFI-2004|2026-04-29 10:50:04|
3471|6401102|160|87089999|211|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
3471|6401090|160|87082999|17|PS|XIX||2026-04-29 10:20:05|
3471|6401106|160|87082999|33|PS|XIX||2026-04-29 19:45:01|
3471|6400783|160|39269099|1|XP|A1|U|2026-04-01 11:53:02|
3471|6400756|160|98020019|82|EC|1||2026-04-01 23:55:02|
3471|6401084|160|87089999|6|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
3471|6401082|160|85122099|151|EN|X|NOM-024-SCFI-2013|2026-04-29 18:13:05|
1925|6700257|160|73269099|1|XP|T9|U|2026-04-29 12:49:01|
1925|6700294|160|98020019|216|EC|1||2026-04-29 10:50:04|
3471|6401080|160|98020019|148|EC|1||2026-04-29 11:55:03|
3471|6401088|160|85122099|11|PS|XIX||2026-04-29 10:20:05|
3471|6401084|160|87088099|20|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
3471|6401084|160|40169901|123|PS|XIX||2026-04-29 11:55:04|
3471|6401056|160|73269099|6|XP|T9|U|2026-04-29 13:10:02|
3471|6401082|160|84152001|53|PS|XIX||2026-04-29 18:13:05|
3471|6401059|160|87082999|46|PS|XIX||2026-04-29 12:33:03|
3471|6401081|160|73269099|3|XP|T9|U|2026-04-29 10:20:04|
3471|6401080|160|98020019|182|EC|1||2026-04-29 11:55:03|
3471|6401099|160|73269099|3|XP|T9|U|2026-04-30 10:39:05|
3471|6400752|160|87082999|46|PS|XIX||2026-04-01 16:33:04|
1925|6000394|160|84253101|201|PS|XIX||2026-04-01 12:58:01|
1925|6700254|160|87082999|186|PS|XIX||2026-04-29 17:20:04|
3471|6401082|160|39263002|102|EN|U|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401058|160|73269099|5|XP|T1|U|2026-04-29 12:33:02|
3471|6401104|160|84213199|8|EN|X|NOM-050-SCFI-2004|2026-04-29 19:45:02|
3471|6401102|160|98020019|82|EC|1||2026-04-29 18:54:01|
3471|6401052|160|73269099|6|XP|T1|U|2026-04-29 12:32:03|
3471|6401084|160|87088099|109|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:04|
3471|6401084|160|98020019|67|EC|1||2026-04-29 11:55:04|
3471|6401102|160|87089412|25|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
3471|6401102|160|85129007|6|EN|U|NOM-050-SCFI-2004|2026-04-29 18:54:01|
1925|6700262|160|98020019|78|EC|1||2026-04-29 14:06:02|
3471|6401098|160|98020019|44|EC|1||2026-04-29 18:53:01|
3471|6401088|160|87082999|19|PS|XIX||2026-04-29 10:20:05|
1925|6700254|160|98020019|210|EC|1||2026-04-29 17:20:04|
1925|6000394|160|98020019|145|EC|1||2026-04-01 12:58:01|
3471|6400805|160|73181599|3|EC|1||2026-04-02 01:06:01|
1925|6700254|160|84833004|206|EN|X|NOM-050-SCFI-2004|2026-04-29 17:20:04|
3471|6401082|160|85365099|110|EN|U|NOM-003-SCFI-2014|2026-04-29 18:13:05|
3471|6401084|160|84818099|37|EN|U|NOM-002-CONAGUA-2021|2026-04-29 11:55:04|
3471|6401082|160|83023091|48|PS|XIX||2026-04-29 18:13:05|
3471|6401051|160|87082999|84|PS|XIX||2026-04-29 12:32:03|
3471|6401102|160|84213199|1|PS|XIX||2026-04-29 18:54:01|
3471|6401080|160|85071099|75|PS|XIX||2026-04-29 11:55:03|
1925|6700254|160|85365099|46|EN|U|NOM-003-SCFI-2014|2026-04-29 17:20:04|
3471|6401082|160|87089999|13|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401051|160|87083099|22|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:03|
3471|6401080|160|87088007|89|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6401080|160|85044099|105|EN|X|NOM-024-SCFI-2013|2026-04-29 11:55:03|
3471|6401058|160|73269099|9|XP|T9|U|2026-04-29 12:33:02|
3471|6401106|160|87082999|35|PS|XIX||2026-04-29 19:45:01|
3471|6400806|160|98020019|122|EC|1||2026-04-02 00:47:01|
1925|6000396|160|98020019|58|EC|1||2026-04-01 12:57:03|
3471|6401082|160|98020019|95|EC|1||2026-04-29 18:13:05|
1925|6700254|160|85365099|46|EN|X|NOM-024-SCFI-2013|2026-04-29 17:20:04|
3471|6401051|160|87089999|1|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:03|
3471|6401082|160|87089203|79|EN|X|NOM-050-SCFI-2004|2026-04-29 18:13:05|
3471|6401084|160|98020019|179|EC|1||2026-04-29 11:55:04|
3471|6401102|160|87082999|166|PS|XIX||2026-04-29 18:54:01|
1925|6700254|160|98020019|219|EC|1||2026-04-29 17:20:04|
1925|6700254|160|98020019|127|EC|1||2026-04-29 17:20:04|
3471|6401082|160|98020019|204|EC|1||2026-04-29 18:13:05|
3471|6401056|160|73269099|5|XP|T1|U|2026-04-29 13:10:02|
1925|6700260|160|87089999|13|EN|X|NOM-050-SCFI-2004|2026-04-29 13:55:04|
3471|6401102|160|40169901|9|PS|XIX||2026-04-29 18:54:01|
1925|6700254|160|87088099|185|PS|XIX||2026-04-29 17:20:04|
3471|6401080|160|98020019|179|EC|1||2026-04-29 11:55:03|
1925|6000395|160|73269099|5|XP|T9|U|2026-04-01 12:57:01|
3471|6400843|160|87082999|37|PS|XIX||2026-04-01 16:34:03|
3043|6001114|523|56090002|1|EX|31||2026-04-30 11:14:01|
1925|6700254|160|85071099|5|EN|X|NOM-024-SCFI-2013|2026-04-29 17:20:04|
3471|6401084|160|87082999|143|PS|XIX||2026-04-29 11:55:04|
1925|6700260|160|85365099|44|EN|U|NOM-024-SCFI-2013|2026-04-29 13:55:04|
3471|6401096|160|87082999|119|PS|XIX||2026-04-29 18:13:02|
3471|6401102|160|83082001|4|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
3471|6401080|160|98020019|204|EC|1||2026-04-29 11:55:03|
3471|6401051|160|87082999|110|PS|XIX||2026-04-29 12:32:03|
3471|6401102|160|84152001|231|PS|XIX||2026-04-29 18:54:01|
3471|6401085|160|73269099|9|XP|T1|U|2026-04-29 11:42:03|
3471|6401057|160|98020019|220|EC|1||2026-04-29 13:11:05|
1925|6700256|160|87082999|49|PS|XIX||2026-04-29 13:55:03|
1925|6700256|160|98020019|72|EC|1||2026-04-29 13:55:03|
3471|6401080|160|87089999|1|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6400764|160|87082999|36|PS|XIX||2026-04-03 22:59:00|
3471|6400764|160|87088099|57|PS|XIX||2026-04-03 22:59:00|
1925|6700258|160|87087099|55|EN|U|NOM-086-SCFI-2018|2026-04-29 13:55:03|
1925|6700254|160|90328999|43|PS|XIX||2026-04-29 17:20:04|
3471|6401085|160|73269099|6|XP|T3|U|2026-04-29 11:42:03|
3471|6401096|160|85044099|26|EN|X|NOM-001-SCFI-2018|2026-04-29 18:13:02|
1925|6700253|160|73269099|4|XP|T9|U|2026-04-29 12:49:02|
3471|6401080|160|87088007|90|EN|X|NOM-050-SCFI-2004|2026-04-29 11:55:03|
3471|6401051|160|85365099|28|EN|X|NOM-024-SCFI-2013|2026-04-29 12:32:03|
3471|6401080|160|98020019|199|EC|1||2026-04-29 11:55:03|
3471|6401080|160|85269299|83|EN|U|NOM-001-SCFI-2018|2026-04-29 11:55:03|
3471|6401098|160|87082999|24|PS|XIX||2026-04-29 18:53:01|
1925|6700255|160|73269099|6|XP|T1|U|2026-04-29 12:49:03|
1925|6700254|160|98020019|226|EC|1||2026-04-29 17:20:04|
1925|6700254|160|87082999|176|PS|XIX||2026-04-29 17:20:04|
1925|6700254|160|85291009|49|EN|X|NOM-024-SCFI-2013|2026-04-29 17:20:04|
3471|6400764|160|98020019|80|EC|1||2026-04-03 22:59:00|
3471|6400790|160|73269099|5|XP|T1|U|2026-04-01 22:34:01|
3471|6401059|160|85122099|56|EN|X|NOM-024-SCFI-2013|2026-04-29 12:33:03|
3471|6401102|160|98020019|102|EC|1||2026-04-29 18:54:01|
3471|6401057|160|98020019|197|EC|1||2026-04-29 13:11:05|
3471|6401087|160|73269099|4|XP|T1|U|2026-04-29 11:42:04|
3471|6401061|160|87082999|49|PS|XIX||2026-04-29 17:30:05|
3471|6401080|160|87082999|119|PS|XIX||2026-04-29 11:55:03|
3471|6401102|160|87089203|17|EN|X|NOM-050-SCFI-2004|2026-04-29 18:54:01|
1925|6700294|160|98020019|158|EC|1||2026-04-29 10:50:04|
3471|6401084|160|98020019|60|EC|1||2026-04-29 11:55:04|
3471|6401098|160|87082999|78|PS|XIX||2026-04-29 18:53:01|
3471|6401053|160|84152001|46|EN|X|NOM-050-SCFI-2004|2026-04-29 12:32:05|
3471|6401051|160|98020019|139|EC|1||2026-04-29 12:32:03|
1925|6700253|160|73269099|3|XP|T1|U|2026-04-29 12:49:02|
1925|6700254|160|87082999|64|PS|XIX||2026-04-29 17:20:04|
