Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1614|6002299|160|98020019|62|3|22|160|2026-04-20 16:04:01|
1759|6000613|160|73269099|6|3|0|11|2026-04-10 16:30:07|
3471|6400839|160|98020019|143|3|0|5396|2026-04-01 18:25:05|
1925|6700206|160|87082999|150|3|22|2011|2026-04-23 20:27:03|
1614|6002048|160|98020019|124|3|0|3626|2026-04-14 14:55:05|
1614|6002052|160|87089999|37|3|0|2102|2026-04-14 14:55:05|
1614|6002012|160|98020019|263|3|0|211|2026-04-08 09:16:04|
1925|6000419|160|98020019|218|3|0|33|2026-04-15 19:56:01|
1925|6000417|160|87089999|159|3|0|940|2026-04-15 13:54:06|
1614|6002119|160|98020019|106|3|0|402|2026-04-14 12:19:06|
1614|6002120|160|73181606|5|3|0|28|2026-04-14 12:20:03|
1614|6002117|160|87089199|47|3|0|36869|2026-04-14 12:19:05|
3471|6400998|160|90318099|134|3|0|1039|2026-04-17 15:35:03|
1614|6002012|160|85369099|258|3|0|30|2026-04-08 09:16:04|
1614|6002066|160|87087006|36|3|0|230|2026-04-14 09:43:03|
3471|6400961|160|87082999|250|3|22|66|2026-04-17 19:48:02|
1614|6002299|160|87082999|14|3|22|3115|2026-04-20 16:04:01|
1614|6002219|160|87082999|60|3|22|9538|2026-04-16 19:40:03|
1614|6002105|160|98020019|163|3|22|94|2026-04-16 16:30:04|
1614|6002299|160|87082999|110|3|22|95|2026-04-20 16:04:01|
1614|6002048|160|87088005|52|3|0|1503|2026-04-14 14:55:05|
1614|6002066|160|83082001|4|3|0|70|2026-04-14 09:43:03|
3471|6400764|160|98020019|97|3|0|98|2026-04-03 22:59:00|
1614|6002125|160|98020019|246|3|0|414|2026-04-14 12:20:06|
1925|6000416|160|73269099|4|3|0|5877|2026-04-15 13:55:03|
1614|6002192|160|85371006|48|3|22|2233|2026-04-16 19:40:01|
1614|6002121|160|87082999|11|3|0|1286|2026-04-14 12:20:05|
1614|6002121|160|98020019|209|3|0|1707|2026-04-14 12:20:05|
3471|6400961|160|98020019|97|3|22|36|2026-04-17 19:48:02|
1614|6002007|160|39232101|6|6|0|38|2026-04-08 08:43:02|
3471|6400940|160|98020019|14|3|22|40|2026-04-17 12:39:03|
1614|6002046|160|87089412|105|3|0|7280|2026-04-14 14:54:02|
1614|6003575|160|87089999|30|3|22|6000|2026-04-23 09:10:05|
1925|6100275|160|98020019|168|3|0|224|2026-04-16 15:53:02|
1614|6002197|160|73269099|7|3|0|104|2026-04-16 14:22:02|
1925|6700206|160|84836099|9|3|22|1548|2026-04-23 20:27:03|
1614|6002119|160|98020019|16|3|0|9663|2026-04-14 12:19:06|
3471|6400900|160|98020019|137|3|22|17379|2026-04-15 10:55:04|
1614|6002010|160|87082999|10|3|0|97|2026-04-08 08:43:02|
3471|6400961|160|85365099|169|3|22|6354|2026-04-17 19:48:02|
1614|6002216|160|73269099|2|3|0|1629|2026-04-16 14:24:01|
1614|6002121|160|87088099|3|3|0|1051|2026-04-14 12:20:05|
1614|6002121|160|40091102|83|3|0|117|2026-04-14 12:20:05|
1614|6002212|160|73269099|10|3|0|106|2026-04-16 14:23:02|
3471|6400961|160|87082999|45|3|22|2637|2026-04-17 19:48:02|
1759|6000777|160|87089999|92|3|0|117|2026-04-10 16:39:03|
3471|6400899|160|39232991|2|3|0|194|2026-04-15 00:41:01|
1614|6002046|160|84213199|89|3|0|1049|2026-04-14 14:54:02|
1925|6700210|160|87082999|8|3|22|96|2026-04-23 20:27:01|
1925|6100275|160|85371099|120|3|0|1203|2026-04-16 15:53:02|
1925|6000421|160|87082999|25|3|0|461|2026-04-15 13:54:04|
1614|6002301|160|87089999|13|3|22|833|2026-04-20 16:04:03|
1614|6002115|160|98020019|152|3|0|48|2026-04-14 12:19:04|
1614|6002068|160|87082999|7|3|0|1240|2026-04-14 09:43:02|
1614|6002010|160|98020019|66|3|0|2485|2026-04-08 08:43:02|
1614|6002052|160|39269020|73|3|0|404|2026-04-14 14:55:05|
1925|6100271|160|87082999|5|3|0|996|2026-04-16 15:52:01|
1614|6002121|160|39269020|55|3|0|503|2026-04-14 12:20:05|
1614|6002109|160|87082999|27|3|22|193|2026-04-16 17:35:03|
1614|6002066|160|94019999|113|3|0|15|2026-04-14 09:43:03|
1614|6002052|160|98020019|149|3|0|11|2026-04-14 14:55:05|
1614|6002012|160|87082999|75|3|0|1185|2026-04-08 09:16:04|
1614|6002115|160|87082999|103|3|0|3|2026-04-14 12:19:04|
1614|6002115|160|87082999|120|3|0|79|2026-04-14 12:19:04|
1614|6002301|160|87082999|73|3|22|952|2026-04-20 16:04:03|
3471|6400902|160|87082999|30|3|22|1048|2026-04-15 10:55:01|
1925|6100271|160|87089999|102|3|0|636|2026-04-16 15:52:01|
1614|6002301|160|85122099|46|3|22|856|2026-04-20 16:04:03|
1614|6002119|160|98020019|104|3|0|35|2026-04-14 12:19:06|
1614|6002198|160|85129007|1|3|22|66|2026-04-16 19:41:01|
1614|6002012|160|40169901|159|3|0|338|2026-04-08 09:16:04|
1925|6100273|160|98020019|45|3|0|108|2026-04-16 15:53:01|
1614|6002123|160|87082999|67|3|0|1297|2026-04-14 12:20:05|
1925|6100277|160|40093106|86|3|0|388|2026-04-16 18:17:02|
1614|6002198|160|40169999|64|3|22|227|2026-04-16 19:41:01|
1614|6002212|160|73181599|9|6|0|41|2026-04-16 14:23:02|
1925|6100273|160|84213199|9|3|0|1215|2026-04-16 15:53:01|
1614|6001818|160|87082999|43|3|0|21|2026-04-07 12:20:11|
1614|6002107|160|98020019|54|3|22|3383|2026-04-16 16:30:02|
1614|6002058|160|87082101|44|3|0|3695|2026-04-14 09:41:03|
3496|6000480|850|87088005|4|3|0|1682|2026-04-24 18:40:11|
1925|6100277|160|87082999|33|3|0|1069|2026-04-16 18:17:02|
1614|6002219|160|83023091|47|3|22|60|2026-04-16 19:40:03|
1614|6002325|160|98020019|180|3|22|6|2026-04-23 17:51:05|
1614|6002058|160|85122099|56|3|0|5795|2026-04-14 09:41:03|
1614|6002115|160|98020019|151|3|0|496|2026-04-14 12:19:04|
1614|6001815|160|87089999|26|3|0|470|2026-04-07 12:19:04|
1925|6000419|160|98020019|134|3|0|152|2026-04-15 19:56:01|
1614|6002124|160|73269099|12|3|0|165|2026-04-14 12:20:04|
1614|6002198|160|87082101|32|3|22|3540|2026-04-16 19:41:01|
1614|6002194|160|87082999|50|3|22|511|2026-04-16 19:41:02|
1614|6002196|160|85364199|34|3|22|573|2026-04-16 19:41:01|
1614|6002125|160|87082999|174|3|0|124|2026-04-14 12:20:06|
1925|6100248|160|40169304|207|6|0|179|2026-04-08 14:04:09|
1614|6002115|160|87082999|95|3|0|291|2026-04-14 12:19:04|
1614|6002115|160|87082999|88|3|0|252|2026-04-14 12:19:04|
1925|6000480|160|87082999|20|3|22|295|2026-04-24 17:08:02|
1925|6100277|160|98020019|141|3|0|27|2026-04-16 18:17:02|
1925|6100271|160|87082999|46|3|0|227|2026-04-16 15:52:01|
1614|6002297|160|87082999|149|3|22|216|2026-04-20 16:04:02|
1614|6002115|160|87082999|28|3|0|872|2026-04-14 12:19:04|
1614|6002046|160|98020019|171|3|0|38|2026-04-14 14:54:02|
1925|6100248|160|87082999|159|3|0|66|2026-04-08 14:04:09|
1925|6000423|160|87082999|90|3|0|314|2026-04-15 19:56:01|
1614|6002066|160|87088007|33|3|0|842|2026-04-14 09:43:03|
1614|6002194|160|87082999|18|3|22|172|2026-04-16 19:41:02|
1614|6002198|160|98020019|138|3|22|599|2026-04-16 19:41:01|
1925|6100273|160|98020019|104|3|0|108|2026-04-16 15:53:01|
1614|6002121|160|87082999|110|3|0|103|2026-04-14 12:20:05|
1614|6002012|160|40169901|203|3|0|75|2026-04-08 09:16:04|
1614|6002046|160|98020019|155|3|0|297|2026-04-14 14:54:02|
1614|6002125|160|98020019|98|3|0|1668|2026-04-14 12:20:06|
1614|6002319|160|87089999|5|3|22|381|2026-04-20 15:18:03|
1925|6100271|160|87082999|87|3|0|507|2026-04-16 15:52:01|
1925|6100269|160|85071099|19|3|0|1641|2026-04-16 15:12:02|
1614|6002325|160|98020019|148|3|22|338|2026-04-23 17:51:05|
3471|6400895|160|63079099|3|3|0|484|2026-04-14 23:52:02|
3471|6400900|160|98020019|161|3|22|112|2026-04-15 10:55:04|
1614|6002010|160|87082999|50|3|0|370|2026-04-08 08:43:02|
3471|6400998|160|85168004|108|3|0|722|2026-04-17 15:35:03|
1925|6100273|160|87082999|4|3|0|426|2026-04-16 15:53:01|
1925|6100277|160|98020019|140|3|0|9|2026-04-16 18:17:02|
1614|6002121|160|98020019|218|3|0|69|2026-04-14 12:20:05|
1614|6002066|160|94019999|109|3|0|177|2026-04-14 09:43:03|
1614|6002059|160|56090002|1|3|0|7073|2026-04-14 09:42:02|
3471|6400750|160|87082999|52|3|0|164|2026-04-01 18:25:04|
1925|6000421|160|98020019|108|3|0|16119|2026-04-15 13:54:04|
1614|6002050|160|87082999|80|3|0|503|2026-04-14 14:55:03|
1614|6003577|160|87082999|34|3|22|220|2026-04-23 09:10:06|
1614|6002105|160|98020019|156|3|22|7|2026-04-16 16:30:04|
1925|6100269|160|98020019|85|3|0|27|2026-04-16 15:12:02|
1614|6003579|160|98020019|65|3|22|445|2026-04-23 09:09:01|
1614|6002125|160|98020019|106|3|0|90|2026-04-14 12:20:06|
3471|6400900|160|39263002|246|3|22|1615|2026-04-15 10:55:04|
1925|6100248|160|40169901|71|3|0|223|2026-04-08 14:04:09|
3471|6400998|160|39269099|20|6|0|4|2026-04-17 15:35:03|
1925|6100271|160|87089999|103|3|0|1407|2026-04-16 15:52:01|
1925|6100277|160|98020019|116|3|0|81|2026-04-16 18:17:02|
1925|6100277|160|87089412|72|3|0|4997|2026-04-16 18:17:02|
1614|6002103|160|87089199|2|3|22|1583|2026-04-16 16:30:04|
3471|6400940|160|85389001|55|3|22|151|2026-04-17 12:39:03|
1614|6001960|160|87089999|131|3|0|59|2026-04-01 10:31:03|
1614|6002115|160|87082999|122|3|0|41|2026-04-14 12:19:04|
1614|6002068|160|98020019|141|3|0|336|2026-04-14 09:43:02|
3471|6401020|160|73269099|2|3|0|315|2026-04-23 11:32:02|
1925|6100269|160|87089904|45|3|0|1571|2026-04-16 15:12:02|
3471|6400902|160|87082999|29|3|22|36|2026-04-15 10:55:01|
1614|6003583|160|87082999|77|3|22|1129|2026-04-23 09:09:03|
1614|6002125|160|87082999|58|3|0|958|2026-04-14 12:20:06|
1614|6002062|160|39263002|17|3|0|404|2026-04-14 09:42:03|
1614|6002016|160|87082999|12|3|0|88|2026-04-08 09:17:06|
3577|6300632|521|87082904|10|3|0|34|2026-04-15 15:11:01|
1614|6002196|160|98020019|120|3|22|42|2026-04-16 19:41:01|
1925|6100277|160|85044099|44|3|0|437|2026-04-16 18:17:02|
1925|6100277|160|87082999|28|3|0|242|2026-04-16 18:17:02|
1614|6002196|160|87089999|69|3|22|190|2026-04-16 19:41:01|
3471|6400940|160|98020019|107|3|22|277|2026-04-17 12:39:03|
1614|6002016|160|87082999|64|3|0|1048|2026-04-08 09:17:06|
3471|6400900|160|98020019|256|3|22|82|2026-04-15 10:55:04|
1614|6002068|160|87082999|105|3|0|76|2026-04-14 09:43:02|
1614|6002233|160|84821099|8|3|22|1065|2026-04-21 10:01:02|
1925|6100273|160|98020019|148|3|0|81|2026-04-16 15:53:01|
3471|6400902|160|87082999|32|3|22|266|2026-04-15 10:55:01|
1614|6002239|160|98020019|152|3|22|74|2026-04-21 10:02:05|
1614|6002068|160|98020019|57|3|0|363|2026-04-14 09:43:02|
1614|6002194|160|87082999|55|3|22|1606|2026-04-16 19:41:02|
1614|6001959|160|63079099|7|3|0|378|2026-04-01 10:31:02|
1925|6100273|160|98020019|51|3|0|255|2026-04-16 15:53:01|
1614|6002123|160|87082999|59|3|0|716|2026-04-14 12:20:05|
3471|6400896|160|87082999|71|3|22|4390|2026-04-15 00:27:02|
1614|6002198|160|98020019|48|3|22|6628|2026-04-16 19:41:01|
1614|6002066|160|73261999|17|6|0|158|2026-04-14 09:43:03|
3471|6400940|160|87082999|95|3|22|623|2026-04-17 12:39:03|
1759|6000777|160|98020019|287|3|0|45|2026-04-10 16:39:03|
1614|6002209|160|87082999|132|3|22|70|2026-04-16 18:48:02|
1614|6002125|160|98020019|238|3|0|179|2026-04-14 12:20:06|
1614|6002213|160|87089999|18|3|22|968|2026-04-16 18:49:01|
1614|6002219|160|98020019|91|3|22|4261|2026-04-16 19:40:03|
1925|6100275|160|98020019|181|3|0|66|2026-04-16 15:53:02|
3471|6400942|160|87089999|7|3|22|104|2026-04-17 13:44:03|
1614|6002125|160|84831008|166|3|0|276|2026-04-14 12:20:06|
1614|6002194|160|87082999|7|3|22|390|2026-04-16 19:41:02|
1614|6002016|160|94019999|85|6|0|506|2026-04-08 09:17:06|
3471|6400940|160|87082999|79|3|22|87|2026-04-17 12:39:03|
1614|6002064|160|87082999|41|3|0|334|2026-04-14 09:42:05|
1614|6002196|160|87082999|48|3|22|90|2026-04-16 19:41:01|
1925|6000419|160|84833004|91|3|0|260|2026-04-15 19:56:01|
1614|6002066|160|82060001|81|3|0|832|2026-04-14 09:43:03|
3471|6400940|160|87082999|123|3|22|3226|2026-04-17 12:39:03|
1614|6002016|160|87082999|49|3|0|302|2026-04-08 09:17:06|
1614|6002046|160|98020019|162|3|0|27|2026-04-14 14:54:02|
1614|6002050|160|87082999|91|3|0|1933|2026-04-14 14:55:03|
3471|6400894|160|85371099|171|3|22|12990|2026-04-14 23:52:01|
1925|6100271|160|87082999|17|3|0|194|2026-04-16 15:52:01|
1614|6002196|160|98020019|130|3|22|134|2026-04-16 19:41:01|
3471|6400892|160|87082999|27|3|22|1697|2026-04-14 23:11:01|
1614|6002125|160|87082999|122|3|0|65|2026-04-14 12:20:06|
1925|6100311|160|87089999|85|3|0|40|2026-04-17 14:09:05|
3471|6400904|160|87168099|1|3|0|46061|2026-04-04 13:29:01|
1614|6002123|160|87082999|26|3|0|10|2026-04-14 12:20:05|
1614|6002123|160|87082999|20|3|0|358|2026-04-14 12:20:05|
1614|6002056|160|98020019|129|3|0|91|2026-04-14 14:56:02|
1614|6002056|160|98020019|73|3|0|8|2026-04-14 14:56:02|
1614|6002066|160|39269099|58|6|0|5|2026-04-14 09:43:03|
3471|6400998|160|85361003|48|3|0|211|2026-04-17 15:35:03|
1614|6002011|160|73269099|1|3|0|194|2026-04-08 09:16:03|
1614|6002209|160|87089904|23|3|22|10785|2026-04-16 18:48:02|
1925|6000419|160|87089203|15|3|0|438|2026-04-15 19:56:01|
1614|6002198|160|85013199|29|3|22|489|2026-04-16 19:41:01|
3577|6300632|521|98020019|44|3|0|9|2026-04-15 15:11:01|
3471|6400941|160|73269099|4|3|0|463|2026-04-17 12:39:03|
1614|6002048|160|85118001|112|3|0|2106|2026-04-14 14:55:05|
1925|6000419|160|85124001|79|3|0|18385|2026-04-15 19:56:01|
3471|6400942|160|87082999|94|3|22|87|2026-04-17 13:44:03|
1925|6100248|160|98020019|230|3|0|430|2026-04-08 14:04:09|
1925|6000425|160|87082999|155|3|0|990|2026-04-15 13:54:05|
1614|6002199|160|73269099|3|3|0|116|2026-04-16 14:22:03|
1925|6100280|160|63079099|2|6|0|854|2026-04-15 20:56:01|
3471|6400902|160|87082999|16|3|22|218|2026-04-15 10:55:01|
1614|6002124|160|94049099|1|3|0|3659|2026-04-14 12:20:04|
3471|6400940|160|98020019|19|3|22|34|2026-04-17 12:39:03|
1925|6100248|160|84831008|170|3|0|294|2026-04-08 14:04:09|
1614|6002209|160|98020019|80|3|22|1233|2026-04-16 18:48:02|
1614|6002050|160|87089999|19|3|0|222|2026-04-14 14:55:03|
1890|6066550|750|98020019|13|3|22|24361|2026-04-17 14:38:01|
3471|6400940|160|98020019|46|3|22|13|2026-04-17 12:39:03|
3471|6400940|160|98020019|6|3|22|7|2026-04-17 12:39:03|
3471|6400948|160|98020019|122|3|22|903|2026-04-17 17:35:02|
1614|6002052|160|98020019|53|3|0|61|2026-04-14 14:55:05|
1614|6002209|160|87082999|40|3|22|4327|2026-04-16 18:48:02|
3471|6400835|160|98020019|187|3|0|344|2026-04-01 16:33:05|
1925|6100273|160|98020019|149|3|0|9|2026-04-16 15:53:01|
1614|6002124|160|73181599|17|6|0|16|2026-04-14 12:20:04|
1614|6002065|160|73269099|5|3|0|201|2026-04-14 09:42:05|
3471|6400902|160|87089999|4|3|22|36|2026-04-15 10:55:01|
1614|6002064|160|39174001|106|6|0|222|2026-04-14 09:42:05|
3577|6300627|521|87082999|17|3|0|1258|2026-04-15 13:33:02|
1925|6100256|160|87082999|88|3|0|211|2026-04-08 17:00:04|
1614|6002056|160|98020019|194|3|0|123|2026-04-14 14:56:02|
3471|6400948|160|98020019|76|3|22|7|2026-04-17 17:35:02|
1614|6002056|160|87082999|184|3|0|145|2026-04-14 14:56:02|
3471|6400940|160|98020019|26|3|22|13|2026-04-17 12:39:03|
3471|6400940|160|98020019|50|3|22|3|2026-04-17 12:39:03|
1925|6100279|160|87089999|19|3|0|873|2026-04-15 20:55:03|
1925|6100311|160|87089999|34|3|0|320|2026-04-17 14:09:05|
1614|6002056|160|39263002|70|3|0|99|2026-04-14 14:56:02|
3471|6400765|160|63079099|4|6|0|484|2026-04-02 13:42:02|
1925|6000421|160|98020019|101|3|0|3376|2026-04-15 13:54:04|
1925|6100269|160|87083099|63|3|0|23012|2026-04-16 15:12:02|
1614|6002046|160|87082999|114|3|0|484|2026-04-14 14:54:02|
1925|6100313|160|87082999|39|3|0|3087|2026-04-16 15:53:03|
1614|6002046|160|98020019|72|3|0|91|2026-04-14 14:54:02|
1925|6100274|160|39232991|2|3|0|142|2026-04-15 20:55:02|
1925|6100248|160|87082999|21|3|0|183|2026-04-08 14:04:09|
1925|6100315|160|87082999|21|3|0|544|2026-04-17 14:33:03|
3471|6400940|160|98020019|37|3|22|91|2026-04-17 12:39:03|
1925|6100309|160|85269299|93|3|0|1330|2026-04-17 13:48:10|
3471|6400942|160|87082999|34|3|22|2857|2026-04-17 13:44:03|
3471|6400942|160|87082999|54|3|22|131|2026-04-17 13:44:03|
1614|6002060|160|87082999|18|3|0|248|2026-04-14 09:42:04|
1925|6100277|160|85122099|111|3|0|12676|2026-04-16 18:17:02|
1614|6002056|160|87082999|56|3|0|387|2026-04-14 14:56:02|
3471|6400841|160|87089999|74|3|0|74|2026-04-01 18:25:04|
1614|6002048|160|98020019|75|3|0|47|2026-04-14 14:55:05|
1614|6002103|160|87082999|135|3|22|501|2026-04-16 16:30:04|
1614|6002065|160|73269099|6|3|0|15|2026-04-14 09:42:05|
1925|6100313|160|87089999|31|3|0|1288|2026-04-16 15:53:03|
1614|6002196|160|87087099|5|3|22|31985|2026-04-16 19:41:01|
1925|6100279|160|39235001|3|3|0|125|2026-04-15 20:55:03|
3471|6400752|160|98020019|119|3|0|9|2026-04-01 16:33:04|
1614|6002056|160|98020019|121|3|0|411|2026-04-14 14:56:02|
1614|6002109|160|87082999|55|3|22|2456|2026-04-16 17:35:03|
1925|6100309|160|87082999|45|3|0|2672|2026-04-17 13:48:10|
3471|6400942|160|87082999|106|3|22|76|2026-04-17 13:44:03|
1925|6100279|160|87082999|10|3|0|560|2026-04-15 20:55:03|
1614|6002190|160|87082999|43|3|22|216|2026-04-16 19:40:02|
1614|6002050|160|87088005|7|3|0|4044|2026-04-14 14:55:03|
1614|6002054|160|39269099|76|6|0|18|2026-04-14 14:55:04|
1614|6001821|160|87082999|119|3|0|310|2026-04-07 12:20:09|
1614|6002057|160|73269099|6|6|0|475|2026-04-14 09:41:02|
1614|6002046|160|40091203|48|3|0|815|2026-04-14 14:54:02|
3471|6400965|160|98020019|116|3|22|133|2026-04-17 20:23:00|
1925|6100313|160|98020019|63|3|0|3|2026-04-16 15:53:03|
1614|6002046|160|40091102|20|3|0|72|2026-04-14 14:54:02|
3577|6300707|521|98020019|8|3|22|4|2026-04-14 20:12:01|
3471|6400754|160|98020019|131|3|0|146|2026-04-01 23:19:01|
1614|6002198|160|98020019|144|3|22|194|2026-04-16 19:41:01|
3471|6400940|160|87082999|121|3|22|3265|2026-04-17 12:39:03|
1925|6100307|160|98020019|87|3|0|448|2026-04-17 13:29:09|
1925|6100279|160|87082999|37|3|0|2119|2026-04-15 20:55:03|
1925|6100311|160|87089412|24|3|0|109|2026-04-17 14:09:05|
1614|6002060|160|40169999|58|3|0|109|2026-04-14 09:42:04|
3471|6400940|160|87088007|73|3|22|2835|2026-04-17 12:39:03|
3471|6400948|160|84099199|67|3|22|175|2026-04-17 17:35:02|
1614|6001817|160|87088005|9|3|0|1161|2026-04-07 12:20:08|
1614|6002113|160|39235001|13|3|22|54|2026-04-16 17:35:04|
1614|6002196|160|87082999|73|3|22|880|2026-04-16 19:41:01|
1925|6100309|160|98020019|187|3|0|3|2026-04-17 13:48:10|
1614|6002107|160|87082999|30|3|22|94|2026-04-16 16:30:02|
1614|6002196|160|84123199|33|3|22|219|2026-04-16 19:41:01|
3471|6400950|160|98020019|89|3|22|60|2026-04-17 17:06:02|
1614|6001825|160|94019999|16|6|0|628|2026-04-07 12:21:03|
3471|6400948|160|98020019|91|3|22|121|2026-04-17 17:35:02|
3471|6400942|160|87082999|108|3|22|323|2026-04-17 13:44:03|
1925|6100278|160|73269099|13|6|0|644|2026-04-15 20:55:03|
1925|6100279|160|87082999|69|3|0|1781|2026-04-15 20:55:03|
1925|6100312|160|73269099|4|3|0|186|2026-04-17 14:11:03|
1925|6000417|160|87082999|146|3|0|82|2026-04-15 13:54:06|
3471|6400942|160|98020019|44|3|22|50|2026-04-17 13:44:03|
3471|6400901|160|73181599|11|3|0|19|2026-04-15 10:56:02|
1925|6100252|160|94019999|175|6|0|975|2026-04-08 17:26:01|
3577|6300707|521|98020019|20|3|22|4|2026-04-14 20:12:01|
1925|6100275|160|84213199|22|3|0|2430|2026-04-16 15:53:02|
1925|6100309|160|87082999|155|3|0|6174|2026-04-17 13:48:10|
1925|6100307|160|87088005|18|3|0|1123|2026-04-17 13:29:09|
1925|6000417|160|98020019|129|3|0|24|2026-04-15 13:54:06|
1925|6100279|160|87082999|36|3|0|1838|2026-04-15 20:55:03|
1614|6001966|160|87082999|86|3|0|3585|2026-04-06 10:13:02|
3471|6400892|160|87082999|26|3|22|1358|2026-04-14 23:11:01|
3471|6400942|160|87089999|8|3|22|153|2026-04-17 13:44:03|
3471|6400940|160|98020019|111|3|22|94|2026-04-17 12:39:03|
1614|6002105|160|98020019|172|3|22|289|2026-04-16 16:30:04|
1614|6002105|160|83100099|148|3|22|50|2026-04-16 16:30:04|
1614|6002054|160|87082999|30|3|0|1701|2026-04-14 14:55:04|
1925|6100273|160|87082999|30|3|0|121|2026-04-16 15:53:01|
3471|6400902|160|87089999|18|3|22|124|2026-04-15 10:55:01|
1614|6001966|160|98020019|132|3|0|56|2026-04-06 10:13:02|
3471|6400896|160|87082901|20|3|22|245|2026-04-15 00:27:02|
1614|6002046|160|87082999|52|3|0|711|2026-04-14 14:54:02|
1925|6100279|160|87082999|61|3|0|5|2026-04-15 20:55:03|
1614|6002198|160|85013199|98|3|22|17097|2026-04-16 19:41:01|
1925|6000415|160|98020019|23|3|0|1216|2026-04-15 13:54:04|
1614|6002121|160|87082999|62|3|0|386|2026-04-14 12:20:05|
1759|6000777|160|85444299|22|3|0|119|2026-04-10 16:39:03|
3471|6400971|160|40091102|4|3|22|206|2026-04-17 19:49:03|
1614|6002058|160|87089999|45|3|0|18|2026-04-14 09:41:03|
3471|6400940|160|40169999|67|3|22|84|2026-04-17 12:39:03|
1614|6002219|160|98020019|96|3|22|1363|2026-04-16 19:40:03|
1925|6100277|160|87089999|97|3|0|779|2026-04-16 18:17:02|
1614|6002115|160|87089199|129|3|0|288|2026-04-14 12:19:04|
1614|6002058|160|87089412|25|3|0|3695|2026-04-14 09:41:03|
1890|6066550|750|98020019|35|3|22|78511|2026-04-17 14:38:01|
1759|6000777|160|40091102|6|3|0|345|2026-04-10 16:39:03|
3471|6400998|160|85044099|34|3|0|488|2026-04-17 15:35:03|
1925|6000425|160|87089999|36|3|0|129|2026-04-15 13:54:05|
1925|6100313|160|87082999|112|3|0|94|2026-04-16 15:53:03|
3471|6400965|160|87082999|176|3|22|3536|2026-04-17 20:23:00|
1614|6002046|160|98020019|165|3|0|1787|2026-04-14 14:54:02|
3471|6400998|160|90318099|127|3|0|780|2026-04-17 15:35:03|
1614|6002016|160|98020019|265|3|0|18|2026-04-08 09:17:06|
1614|6002219|160|82060001|38|3|22|847|2026-04-16 19:40:03|
1614|6002058|160|87089199|28|3|0|22135|2026-04-14 09:41:03|
3471|6400940|160|98020019|29|3|22|7|2026-04-17 12:39:03|
1614|6002198|160|98020019|158|3|22|42|2026-04-16 19:41:01|
1614|6002194|160|87082999|45|3|22|163|2026-04-16 19:41:02|
1614|6002054|160|73269099|79|3|0|26|2026-04-14 14:55:04|
1614|6002058|160|87089999|17|3|0|271|2026-04-14 09:41:03|
3471|6400892|160|87082999|41|3|22|203|2026-04-14 23:11:01|
3471|6400845|160|87082999|15|3|0|381|2026-04-01 18:26:02|
3471|6400998|160|73072999|67|3|0|12|2026-04-17 15:35:03|
1925|6000425|160|73181599|84|3|0|33|2026-04-15 13:54:05|
1925|6100313|160|87082999|92|3|0|639|2026-04-16 15:53:03|
