Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
1925|6100272|160|2026-03-13|COVE2680MEMW2|CIF|USD|314.92|314.92|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:01|
1925|6000475|160|2026-03-27|COVE2681MR196|CIF|USD|151.22|151.22|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:01|
1614|6002335|160||COVE268277AZ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-27 09:15:02|
3471|6400765|160|2026-02-07|COVE26813LN13|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 13:42:02|
1925|6700201|160|2026-03-24|COVE2681L5NX3|CIF|USD|444.93|444.93|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:31:04|
1614|6003570|160||COVE26820AL37|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:02|
3471|6400764|160|2026-02-07|COVE2680YTVT5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-03 22:59:00|
1614|6002333|160||COVE268277BD1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-27 09:15:03|
3577|6300710|521|2026-04-03|COVE2681VQAN7|DAP|USD|471.06|471.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 15:40:01|
1614|6002322|160||COVE26825YQZ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:03|
1614|6002326|160||COVE26825YPW5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:02|
3577|6300644|521|2026-04-03|COVE2681FHEF1|DAP|USD|489.60|489.60|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-09 14:37:01|
3471|6400944|160|2026-03-21|COVE26818FHA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:57:04|
3471|6401018|160|2026-03-25|COVE2681TP7U8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:32:04|
1614|6002047|160||COVE2681IIO15|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:54:01|
3471|6400987|160|2026-03-26|COVE2681MLFX7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:01|
1925|6100274|160|2026-03-13|COVE2680MPHF7|CIF|USD|1012.44|1012.44|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:02|
3471|6400885|160|2026-03-06|COVE2681KY8S7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:42:02|
3471|6401084|160|2026-04-06|COVE26823F3F6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 11:55:04|
3471|6400755|160|2026-02-07|COVE26811K443|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:19:01|
3471|6400898|160|2026-03-10|COVE2681HMDZ1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:40:01|
1614|6003577|160||COVE26820AIW2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:10:06|
1614|6002008|160||COVE26819JBT4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:03|
3471|6401058|160|2026-04-02|COVE26825UK37|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 12:33:02|
1614|6002015|160||COVE2681BUVD2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:17:03|
1925|6700206|160|2026-03-24|COVE2681LUTB2|CIF|USD|52963.53|52963.53|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:03|
1925|6100309|160|2026-03-18|COVE2681L7BC6|CIF|USD|89288.82|89288.82|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:48:10|
3496|6000304|850||COVE2680UC7V1|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-06 10:55:04|
1925|6700203|160|2026-03-24|COVE2681LQND8|CIF|USD|213.32|213.32|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:43:01|
1614|6003561|160||COVE2681ZH787|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:17:04|
1614|6002061|160||COVE2681LCA26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:03|
1925|6700212|160|2026-03-26|COVE2681MLGY7|CIF|USD|398.14|398.14|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 14:32:02|
1614|6003557|160||COVE2681ZEQX2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:17:03|
3471|6400755|160|2026-02-07|COVE26811K9Q6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:19:01|
1925|6700258|160|2026-04-07|COVE2682C41S2|CIF|USD|40058.80|40058.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-29 13:55:03|
1614|6001959|160||COVE26813JPB1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 10:31:02|
1614|6003575|160||COVE26820AIY7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:10:05|
1925|6000423|160|2026-03-12|COVE2680PY7T2|CIF|USD|21506.73|21506.73|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 19:56:01|
1614|6002053|160||COVE2681IIK31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:02|
1925|6700250|160|2026-03-31|COVE2682EZZW7|CIF|USD|71678.05|71678.05|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 20:01:01|
1614|6002120|160||COVE2681JE6W4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:03|
3471|6401068|160|2026-03-30|COVE2682BW9L5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-24 15:17:02|
1614|6002172|160||COVE268209DN6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:03|
1614|6001962|160||COVE26813JP36|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:02|
1614|6003561|160||COVE2681ZH776|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:17:04|
1614|6003559|160||COVE2681ZGLZ2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:28:02|
1614|6002058|160||COVE2681LCBI4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:41:03|
1614|6002195|160||COVE2681SNVY7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:01|
1614|6003567|160||COVE26820ALL2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:04:03|
1614|6002011|160||COVE26819OFB5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:16:03|
3471|6401104|160|2026-03-29|COVE2682GYIN7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 19:45:02|
1925|6000395|160|2026-03-06|COVE2680HLN92|CIF|USD|136.12|136.12|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-01 12:57:01|
3471|6400963|160|2026-03-23|COVE2681MTG81|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:03|
1614|6002107|160||COVE2681KNA98|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 16:30:02|
3153|6005834|240|2026-04-03|COVE26818AHP4|EXW|USD|788968.32|788968.32|USA| |94-2472535|FOX FACTORY INC|ATLANTA HWY|DOCKS C-D|2470|30504|GAINESVILLE|2026-04-10 13:49:04|
1925|6700241|160|2026-03-31|COVE26828GNX2|CIF|USD|930.54|930.54|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 16:25:02|
1614|6002013|160||COVE26819M5C7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 10:42:05|
1614|6002242|160||COVE26820ZFE7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 18:37:03|
1925|6700208|160|2026-03-24|COVE2681M40X4|CIF|USD|74301.80|74301.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:02|
3577|6300642|521|2026-04-03|COVE2681EHO38|DAP|USD|2570.40|2570.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-08 13:54:02|
1925|6100311|160|2026-03-18|COVE2681F7K97|CIF|USD|68991.15|68991.15|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 14:09:05|
1925|6700207|160|2026-03-24|COVE2681M0KI3|CIF|USD|1737.26|1737.26|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:44:02|
1614|6002064|160||COVE2681LC8S6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:05|
3471|6400899|160|2026-03-10|COVE2680TQFF8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:41:01|
3471|6400965|160|2026-03-23|COVE2681X9MY1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 20:23:00|
1614|6001961|160||COVE26813JP91|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:02|
1925|6700262|160|2026-04-07|COVE2682DNMH1|CIF|USD|21740.50|21740.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-29 14:06:02|
1614|6002045|160||COVE2681IIO92|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:54:01|
1925|6100276|160|2026-03-13|COVE2680MVTB5|CIF|USD|344.52|344.52|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:02|
1614|6002320|160||COVE26825YRH8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:03|
3471|6400804|160|2026-02-25|COVE2680OZTP5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 01:05:02|
3471|6401102|160|2026-03-29|COVE26826IG27|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 18:54:01|
1614|6002065|160||COVE2681LC8F5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:05|
1925|6000419|160|2026-03-12|COVE2680QO016|CIF|USD|31657.18|31657.18|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 19:56:01|
3471|6400900|160|2026-03-10|COVE2680V8AL4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:55:04|
1647|6007988|240|2026-03-26|COVE268148YG8|DAP|USD|111650.00|111650.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 17:16:09|
1614|6002163|160||COVE268209H16|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:20:02|
3471|6400988|160|2026-03-26|COVE2681MSFC6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 21:37:02|
1925|6100249|160|2026-02-28|COVE2680Z10H2|CIF|USD|1583.56|1583.56|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 16:47:06|
1925|6100310|160|2026-03-18|COVE2681L9GZ4|CIF|USD|305.44|305.44|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:48:09|
3496|6000371|850||COVE2681YBUO7|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-17 14:49:05|
3471|6400809|160|2026-02-25|COVE2680IG4L5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 10:16:01|
1925|6700245|160|2026-03-31|COVE26828IJ51|CIF|USD|26.54|26.54|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 16:25:06|
3471|6400802|160|2026-02-25|COVE2680XFFZ7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 12:32:02|
1925|6100276|160|2026-03-13|COVE2680MVT88|CIF|USD|1108.44|1108.44|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:02|
1614|6002301|160||COVE26820AKX7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:03|
3471|6400759|160|2026-02-07|COVE26810KCQ7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:55:01|
1614|6002115|160||COVE2681JE9D1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:04|
1614|6002051|160||COVE2681IIK72|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:01|
3471|6401077|160|2026-03-25|COVE2681ZHPR6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-18 13:40:01|
1614|6002190|160||COVE2681SNY66|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:02|
3577|6300656|521|2026-04-03|COVE2681HEXV1|DAP|USD|4672.50|4672.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-09 14:38:01|
1614|6003582|160||COVE268209G76|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:47:02|
3471|6400903|160|2026-03-10|COVE2680YEH35|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:56:01|
1614|6002125|160||COVE2681JE2M7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:06|
1614|6002199|160||COVE2681SNVG6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:03|
3471|6400988|160|2026-03-26|COVE2681MSIA4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 21:37:02|
1614|6002056|160||COVE2681IIJP7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:56:02|
1614|6001820|160||COVE26819CFR2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:20:07|
1614|6002051|160||COVE2681IIKO5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:01|
3471|6400966|160|2026-03-23|COVE2681LZI31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:01|
3471|6400987|160|2026-03-26|COVE268262QU5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:01|
3471|6400846|160|2026-03-04|COVE2680W9W76|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:26:02|
3577|6300615|521|2026-03-30|COVE268142F76|DAP|USD|3828.32|3828.32|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-01 17:38:02|
1614|6001814|160||COVE26819CHC1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:19:03|
1614|6002113|160||COVE2681KN2Q3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 17:35:04|
3577|6300685|521|2026-03-28|COVE2681OKWY4|DAP|USD|881.86|881.86|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-15 13:34:01|
1614|6002066|160||COVE2681LC892|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:43:03|
1614|6002311|160||COVE2681ZER13|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:17:02|
3471|6401016|160|2026-03-25|COVE2681TMXI4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 14:42:01|
3577|6300605|521|2026-03-31|COVE268152AH5|DAP|USD|548.16|548.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-01 17:37:01|
1925|6700199|160|2026-03-24|COVE2681L2IM6|CIF|USD|604.80|604.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:31:03|
1614|6002173|160||COVE268209DM3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:21:07|
1614|6001818|160||COVE26819CFZ7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:20:11|
1614|6002114|160||COVE2681JE9H5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:03|
1614|6002016|160||COVE2681BUF65|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:17:06|
1614|6002311|160||COVE2681ZEQX2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:17:02|
1614|6002112|160||COVE2681KN362|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:37:07|
1614|6002050|160||COVE2681IIKU1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:03|
1614|6002067|160||COVE2681LC882|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:43:02|
3471|6400835|160|2026-03-04|COVE2680KBAH1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:05|
1614|6002174|160||COVE268209DK5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:02|
1614|6002310|160||COVE2681ZE957|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:02|
3471|6400875|160|2026-02-26|COVE2680PUSW1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:56:03|
3471|6400950|160|2026-03-21|COVE268174B62|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 17:06:02|
3471|6401012|160|2026-03-25|COVE2681TQ156|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:04|
3496|6000367|850||COVE2681JBBC2|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-09 18:12:07|
3471|6401011|160|2026-03-25|COVE2681TP0O3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:26:05|
1614|6002193|160||COVE2681SNXT8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:01|
1614|6001960|160||COVE26813JP11|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 10:31:03|
3471|6400845|160|2026-03-04|COVE2680W9R62|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:26:02|
3471|6400848|160|2026-03-04|COVE2680NGLD7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:02|
1614|6002317|160||COVE2681ZHOH8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:18:03|
3471|6401011|160|2026-03-25|COVE2681TOZ21|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:26:05|
1759|6000777|160|2026-03-02|COVE2680TU273|CIF|USD|53118.65|53118.65|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:39:03|
1614|6001953|160||COVE26813JPZ6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:11:01|
3577|6300617|521|2026-03-28|COVE268154171|DAP|USD|1147.50|1147.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-01 19:40:01|
1614|6002302|160||COVE26820AKW4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:06|
1925|6100278|160|2026-03-13|COVE2680N0504|CIF|USD|1085.16|1085.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:03|
3471|6400751|160|2026-02-07|COVE2680ZR8W4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:32:03|
1925|6000418|160|2026-03-12|COVE2680NFRZ1|CIF|USD|209.74|209.74|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:05|
3471|6400897|160|2026-03-10|COVE2681HSWI7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:27:01|
