Pedimento,Fechapago,Fechaentrada,Tipocambio,Clave,Patente,Aduana,Seccion,Val.Seguros,Seguros,Fletes,Embalajes,Otrosincrementables,PRV,IVAPRV,CNT,DTA,Factura,Fecha,TipocambioFact,Claveproveedor,Incoterm,MonedaFact.,FactorMon.Fact.,EDocument,Material,CantidadUMTarifa,UMTarifa,CantidadComercial,UMComercial,CANTIDADaDESCARGAR,UMDescarga, ValorEUR ,IDENTIFICADORAF,Fraccion(+NICO),Paisorigen,EQUIPOOMAT,Metodovaloracion,Serie,PesoGross,PesoNeto,DescripcionPed,Secuencia,V1IMMEXORFC,BULTOS,TIPOBULTO,OBSERVACIONES,ORDENDECOMPRA,FRACCIONR8,PERMISOR8,PARTIDAR8,MARCA,MODELO
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,60,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,76,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,32,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,31,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,21,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,RIN CON NEUMATICO,128.00000,6,128.000,6,128.000,6,,,87087099,CHN,,6,,23405.000,,,92,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,30,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,84,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,87,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE PARA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,52,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,18,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,34,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,7,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,EQUIPO DE AIRE ACONDICIONADO,59.00000,6,59.000,6,59.000,6,,,84152001,CHN,,6,,23405.000,,,2,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,57,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,67,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,288.00000,6,288.000,6,288.000,6,,,87082999,CHN,,6,,23405.000,,,59,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,44,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARABRISAS,72.00000,6,72.000,6,72.000,6,,,87082201,CHN,,6,,23405.000,,,4,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,14,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,45,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,RIN CON NEUMATICO,128.00000,6,128.000,6,128.000,6,,,87087099,CHN,,6,,23405.000,,,93,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23405.000,,,83,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,86,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,36,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,29,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,37,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,47,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,55,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,79,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,66,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,39,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23405.000,,,73,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,20,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,25,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,54,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,16,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,54.00000,6,54.000,6,54.000,6,,,87082999,CHN,,6,,23405.000,,,46,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,9,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,FRENOS HIDRAULICOS,30.00000,6,30.000,6,30.000,6,,,87083099,CHN,,6,,23405.000,,,91,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,MANUFACTURA DE ACERO,2.88000,1,144.000,6,144.000,6,,,98020019,CHN,,6,,23405.000,,,95,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,38,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,ARNES PARA USO AUTOMOTRIZ,0.96000,1,48.000,6,48.000,6,,,98020019,CHN,,6,,23405.000,,,96,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,68,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23405.000,,,89,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,12.00000,6,12.000,6,12.000,6,,,87082999,CHN,,6,,23405.000,,,41,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,42.00000,6,42.000,6,42.000,6,,,87082999,CHN,,6,,23405.000,,,80,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,71,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,64,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,40,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,85,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARABRISAS,8.00000,6,8.000,6,8.000,6,,,87082201,CHN,,6,,23405.000,,,3,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,63,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,11,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,75,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,43,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,22,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTES DE LA SUSPENSION,60.00000,6,60.000,6,60.000,6,,,87088005,CHN,,6,,23405.000,,,94,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,23,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,58,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,42,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,88,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,64.00000,6,64.000,6,64.000,6,,,87082999,CHN,,6,,23405.000,,,53,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE PARA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,51,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,56,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,24,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,17,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,70,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,69,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,33,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,6,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PUERTA,3.00000,6,3.000,6,3.000,6,,,87082919,CHN,,6,,23405.000,,,5,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,13,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,77,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,15,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,144.00000,6,144.000,6,144.000,6,,,87082999,CHN,,6,,23405.000,,,61,,,,,,,,,,
6400016,2026-01-08 11:16:04,2026-01-08 11:07:08,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WH61N8,2025-12-15,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,72.00000,6,72.000,6,72.000,6,,,87082999,CHN,,6,,23405.000,,,49,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,EMBALAJE METALICO,154.00000,1,6.000,6,6.000,6,,,73269099,CHN,,1,,670.000,,,2,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,EMBALAJE METALICO,154.00000,1,6.000,6,6.000,6,,,73269099,CHN,,1,,670.000,,,3,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,JUEGO DE HERRAMIENTAS,32.56000,1,44.000,12,44.000,12,,,82060001,CHN,,1,,670.000,,,4,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,EMBALAJE METALICO,154.00000,1,6.000,6,6.000,6,,,73269099,CHN,,1,,670.000,,,6,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,CORREA PARA BATERIA,9.68000,1,44.000,6,44.000,6,,,63079099,CHN,,1,,670.000,,,1,,,,,,,,,,
6000071,2026-01-07 20:03:02,2026-01-07 18:54:01,17.88030,A1,1614,16,0,0,0,0,0,0,,,0,,COVE267WH2J95,,,91330100757206158,CIF, ,,,EMBALAJE METALICO,154.00000,1,6.000,6,6.000,6,,,73269099,CHN,,1,,670.000,,,5,,,,,,,,,,
6400200,2026-01-28 23:25:01,2026-01-28 23:12:50,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WK6061,2025-12-13,,91330100757206158,CIF, ,,,CONSTRUCCI�N PREFABRICADA DESENSAMBLADA CON SUS PARTES,540.00000,1,1.000,12,1.000,12,,,94069099,CHN,,6,,573.100,,,1,,,,,,,,,,
6400232,2026-01-28 15:10:03,2026-01-28 14:24:49,17.48280,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WMSLZ3,2025-12-19,,91330100757206158,CIF, ,,,SISTEMA DE SUMINISTRO DE AIRE,1.00000,6,1.000,12,1.000,12,,,84158299,CHN,,6,,13946.000,,,1,,,,,,,,,,
