Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
3471|5600895|160|73182403|31|EN|X|NOM-050-SCFI-2004|2025-11-15 11:53:02|
1925|5700218|160|85044099|199|EN|X|NOM-024-SCFI-2013|2025-11-13 10:05:03|
3471|5600862|160|84254299|152|EN|U|NOM-114-SCFI-2016|2025-11-14 16:48:01|
1925|5001392|160|87088099|25|PS|XIX||2025-11-13 13:04:03|
3471|5600777|160|73269099|4|XP|T1|U|2025-11-21 12:26:02|
3471|5600796|160|73269099|5|XP|T1|U|2025-11-14 17:16:03|
1925|5700228|160|84213199|2|PS|XIX||2025-11-13 09:35:05|
1925|5001388|160|39269099|42|EN|U|NOM-002-CONAGUA-2021|2025-11-13 13:04:02|
1925|5001392|160|39263002|30|EN|U|NOM-050-SCFI-2004|2025-11-13 13:04:03|
1925|5001386|160|87082999|193|PS|XIX||2025-11-13 13:04:02|
1925|5700200|160|87082999|21|PS|XIX||2025-11-13 10:25:05|
3471|5600778|160|87082999|162|PS|XIX||2025-11-21 18:31:03|
1925|5001388|160|39269099|41|EN|U|NOM-002-CONAGUA-2021|2025-11-13 13:04:02|
3471|5600862|160|73181599|83|EC|1||2025-11-14 16:48:01|
1925|5700238|160|73181599|13|EN|X|NOM-050-SCFI-2004|2025-11-13 14:41:01|
3471|5600895|160|84818022|36|EN|U|NOM-002-CONAGUA-2021|2025-11-15 11:53:02|
3471|5600895|160|39269099|6|XP|S3|U|2025-11-15 11:53:02|
1925|5700238|160|87082999|146|PS|XIX||2025-11-13 14:41:01|
1925|5700238|160|87082999|147|PS|XIX||2025-11-13 14:41:01|
1925|5700201|160|73269099|2|XP|T1|U|2025-11-13 10:26:03|
1925|5700355|160|85269299|41|EN|U|NOM-024-SCFI-2013|2025-11-20 11:41:02|
3471|5600863|160|73269099|8|XP|T1|U|2025-11-14 16:10:03|
1925|5100827|160|87082999|175|PS|XIX||2025-11-12 16:35:05|
1925|5001386|160|73181599|21|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
3471|5600792|160|39269099|17|XP|A1|U|2025-11-14 17:05:01|
1925|5700216|160|87082201|77|PS|XIX||2025-11-12 18:20:01|
3471|5600862|160|87085099|204|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5700355|160|39269099|101|XP|S3|U|2025-11-20 11:41:02|
3471|5600792|160|39269099|17|XP|S1|U|2025-11-14 17:05:01|
3471|5600792|160|85365099|120|EN|X|NOM-024-SCFI-2013|2025-11-14 17:05:01|
1925|5700238|160|73181599|8|EC|1||2025-11-13 14:41:01|
1925|5700200|160|87087099|31|EN|X|NOM-086-1-SCFI-2020|2025-11-13 10:25:05|
1925|5700218|160|73269099|64|XP|T9|U|2025-11-13 10:05:03|
3471|5600867|160|73269099|3|XP|T3|U|2025-11-14 16:09:02|
3471|5600866|160|87082999|80|PS|XIX||2025-11-14 16:09:02|
3471|5600792|160|39173999|1|EN|U|NOM-209-SCFI-2017|2025-11-14 17:05:01|
1925|5700357|160|73269099|110|XP|T9|U|2025-11-21 11:53:02|
3471|5600798|160|39269099|30|XP|S3|U|2025-11-14 16:30:06|
1925|5001394|160|87082201|19|PS|XIX||2025-11-13 11:32:07|
3471|5600798|160|73182291|91|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:06|
1925|5700204|160|87088099|37|EN|X|NOM-050-SCFI-2004|2025-11-13 10:37:02|
1925|5001388|160|87089999|28|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
3471|5600799|160|56090002|1|EX|31||2025-11-14 15:49:03|
1925|5700355|160|87089412|75|EN|X|NOM-050-SCFI-2004|2025-11-20 11:41:02|
3471|5600895|160|39269099|10|XP|S3|U|2025-11-15 11:53:02|
1925|5700232|160|87089999|7|EN|X|NOM-050-SCFI-2004|2025-11-13 09:50:05|
3471|5600794|160|87085099|91|EN|X|NOM-050-SCFI-2004|2025-11-14 15:50:01|
3471|5600860|160|87082999|77|PS|XIX||2025-11-14 16:30:07|
3471|5600895|160|87089999|102|EN|X|NOM-050-SCFI-2004|2025-11-15 11:53:02|
3471|5600794|160|85122099|32|EN|X|NOM-024-SCFI-2013|2025-11-14 15:50:01|
1925|5700238|160|73181599|34|EC|1||2025-11-13 14:41:01|
3471|5600792|160|39263002|9|EN|U|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700357|160|87089412|95|EN|X|NOM-050-SCFI-2004|2025-11-21 11:53:02|
3471|5600860|160|39269099|12|XP|S3|U|2025-11-14 16:30:07|
1925|5700236|160|83100099|44|EN|X|NOM-050-SCFI-2004|2025-11-13 10:49:01|
1925|5001386|160|73181599|29|EC|1||2025-11-13 13:04:02|
3471|5600798|160|73181599|61|EC|1||2025-11-14 16:30:06|
1925|5100825|160|87082999|47|PS|XIX||2025-11-12 16:35:02|
1925|5700217|160|73269099|6|XP|T9|U|2025-11-13 09:58:01|
1925|5700337|160|39269099|27|XP|S1|U|2025-11-21 12:23:01|
1925|5001392|160|39263002|29|EN|U|NOM-050-SCFI-2004|2025-11-13 13:04:03|
1925|5700238|160|73181599|30|EC|1||2025-11-13 14:41:01|
3471|5600798|160|73181599|79|EC|1||2025-11-14 16:30:06|
3471|5600798|160|73181599|62|EC|1||2025-11-14 16:30:06|
3471|5600792|160|85365099|124|EN|X|NOM-024-SCFI-2013|2025-11-14 17:05:01|
1925|5700242|160|87082999|33|PS|XIX||2025-11-13 11:23:02|
3471|5600858|160|87082999|38|PS|XIX||2025-11-14 17:16:03|
3471|5600858|160|87082999|49|PS|XIX||2025-11-14 17:16:03|
1925|5700369|160|73181599|4|EN|X|NOM-050-SCFI-2004|2025-11-21 18:50:03|
1925|5700230|160|87082999|13|PS|XIX||2025-11-13 09:40:03|
1925|5700226|160|39269020|17|EN|X|NOM-050-SCFI-2004|2025-11-12 18:32:01|
1925|5001388|160|87085099|141|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
3471|5600796|160|85044099|10|PS|XIX||2025-11-14 17:16:03|
1925|5001392|160|85122099|34|PS|XIX||2025-11-13 13:04:03|
3471|5600860|160|73181599|27|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:07|
3471|5600778|160|39269099|13|XP|S3|U|2025-11-21 18:31:03|
3471|5600895|160|87089999|104|EN|X|NOM-050-SCFI-2004|2025-11-15 11:53:02|
3471|5600864|160|87089999|103|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:03|
3471|5600798|160|73181599|55|EC|1||2025-11-14 16:30:06|
3471|5600862|160|39269099|33|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600895|160|87082999|55|PS|XIX||2025-11-15 11:53:02|
1925|5001390|160|87089999|67|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:03|
3471|5600798|160|87082999|171|PS|XIX||2025-11-14 16:30:06|
3471|5600895|160|39269099|8|XP|A1|U|2025-11-15 11:53:02|
3471|5600787|160|39269099|36|EN|X|NOM-050-SCFI-2004|2025-11-20 10:54:04|
1925|5700237|160|73269099|3|XP|T1|U|2025-11-13 11:29:01|
1925|5100825|160|87082999|15|PS|XIX||2025-11-12 16:35:02|
3471|5600862|160|73269099|136|XP|T3|U|2025-11-14 16:48:01|
3471|5600794|160|40169901|16|PS|XIX||2025-11-14 15:50:01|
1925|5001388|160|87082201|50|PS|XIX||2025-11-13 13:04:02|
3471|5600866|160|87082999|72|PS|XIX||2025-11-14 16:09:02|
3471|5600787|160|39269099|38|XP|S3|U|2025-11-20 10:54:04|
1925|5700232|160|87082999|39|PS|XIX||2025-11-13 09:50:05|
3471|5600796|160|87082999|70|PS|XIX||2025-11-14 17:16:03|
1925|5001386|160|87089999|126|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
1925|5700242|160|87082999|8|PS|XIX||2025-11-13 11:23:02|
1925|5700228|160|87085099|11|EN|X|NOM-050-SCFI-2004|2025-11-13 09:35:05|
3471|5600860|160|84099199|34|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:07|
1925|5001389|160|73269099|5|XP|T1|U|2025-11-13 11:32:02|
3471|5600799|160|73269099|10|XP|T3|U|2025-11-14 15:49:03|
3471|5600787|160|73269099|94|XP|T3|U|2025-11-20 10:54:04|
3471|5600862|160|73181599|74|EC|1||2025-11-14 16:48:01|
1925|5100827|160|85129007|11|EN|X|NOM-050-SCFI-2004|2025-11-12 16:35:05|
1925|5001388|160|87082999|52|PS|XIX||2025-11-13 13:04:02|
1925|5001392|160|39263002|42|PS|XIX||2025-11-13 13:04:03|
1925|5100827|160|83100099|101|PS|XIX||2025-11-12 16:35:05|
1925|5700206|160|84152001|17|PS|XIX||2025-11-13 10:47:04|
3471|5600787|160|84253101|107|PS|XIX||2025-11-20 10:54:04|
1925|5700232|160|87082999|28|PS|XIX||2025-11-13 09:50:05|
1925|5700230|160|87082999|15|PS|XIX||2025-11-13 09:40:03|
1925|5700204|160|87089999|96|EN|X|NOM-050-SCFI-2004|2025-11-13 10:37:02|
3471|5600797|160|73269099|3|XP|T9|U|2025-11-14 17:05:02|
3471|5600862|160|73181599|61|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600798|160|87082999|175|PS|XIX||2025-11-14 16:30:06|
3471|5600860|160|87082999|66|PS|XIX||2025-11-14 16:30:07|
3471|5600858|160|73181599|7|EC|1||2025-11-14 17:16:03|
1925|5700355|160|84213199|4|PS|XIX||2025-11-20 11:41:02|
1925|5001386|160|73181599|7|EC|1||2025-11-13 13:04:02|
1925|5100825|160|87081099|104|PS|XIX||2025-11-12 16:35:02|
1925|5700236|160|85182202|27|EN|E|NOM-024-SCFI-2013|2025-11-13 10:49:01|
3471|5600860|160|39269099|9|XP|A1|U|2025-11-14 16:30:07|
1925|5001386|160|87085099|124|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
3471|5600862|160|39269099|32|XP|A1|U|2025-11-14 16:48:01|
1925|5700339|160|87082999|38|PS|XIX||2025-11-22 10:51:00|
3471|5600895|160|73181504|24|EN|X|NOM-050-SCFI-2004|2025-11-15 11:53:02|
1925|5700218|160|73181599|12|EC|1||2025-11-13 10:05:03|
1925|5001386|160|87082999|195|PS|XIX||2025-11-13 13:04:02|
3471|5600792|160|84833004|106|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
3471|5600798|160|73181599|80|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:06|
1925|5700218|160|40169304|193|EN|U|NOM-002-CONAGUA-2021|2025-11-13 10:05:03|
3471|5600862|160|73182403|122|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1905|5017408|160|98020019|8|PS|XIX||2025-11-14 18:36:06|
1925|5700355|160|73181599|180|EC|1||2025-11-20 11:41:02|
3471|5600798|160|73262006|104|EN|U|NOM-050-SCFI-2004|2025-11-14 16:30:06|
1925|5001386|160|87082999|147|PS|XIX||2025-11-13 13:04:02|
3471|5600796|160|39269099|1|EN|X|NOM-050-SCFI-2004|2025-11-14 17:16:03|
1925|5001390|160|87089412|33|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:03|
1925|5001386|160|73181599|30|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
1925|5700204|160|39269099|112|XP|S3|U|2025-11-13 10:37:02|
1925|5700355|160|87082101|140|EN|X|NOM-119-SCFI-2000|2025-11-20 11:41:02|
3471|5600792|160|85443099|130|EN|E|NOM-024-SCFI-2013|2025-11-14 17:05:01|
3471|5600867|160|73269099|4|XP|T9|U|2025-11-14 16:09:02|
3471|5600792|160|90328999|216|PS|XIX||2025-11-14 17:05:01|
1925|5700218|160|87082999|145|PS|XIX||2025-11-13 10:05:03|
1925|5700218|160|87088099|90|EN|X|NOM-050-SCFI-2004|2025-11-13 10:05:03|
3471|5600858|160|87088099|64|EN|X|NOM-050-SCFI-2004|2025-11-14 17:16:03|
1925|5001386|160|87082999|77|PS|XIX||2025-11-13 13:04:02|
3471|5600798|160|73262006|103|EN|U|NOM-050-SCFI-2004|2025-11-14 16:30:06|
3471|5600776|160|98020019|49|EC|1||2025-11-21 18:08:02|
3471|5600794|160|87088099|100|EN|X|NOM-050-SCFI-2004|2025-11-14 15:50:01|
1925|5001386|160|73181606|89|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
3471|5600796|160|39269099|1|EN|U|NOM-002-CONAGUA-2021|2025-11-14 17:16:03|
3471|5600799|160|56090002|1|EN|ENOM|NOM-004-SE-2021|2025-11-14 15:49:03|
3577|5102368|521|73181599|19|EN|X|NOM-050-SCFI-2004|2025-11-13 19:27:00|
3471|5600862|160|73269099|134|XP|T1|U|2025-11-14 16:48:01|
1925|5700356|160|73269099|3|XP|T1|U|2025-11-21 11:51:02|
1925|5700240|160|85122099|40|PS|XIX||2025-11-13 11:24:02|
3471|5600798|160|73181599|74|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:06|
3471|5600866|160|87082999|68|PS|XIX||2025-11-14 16:09:02|
3471|5600798|160|87082999|168|PS|XIX||2025-11-14 16:30:06|
3471|5600895|160|39269099|11|XP|S1|U|2025-11-15 11:53:02|
3471|5600866|160|87082999|44|PS|XIX||2025-11-14 16:09:02|
3471|5600864|160|87082999|44|PS|XIX||2025-11-14 16:48:03|
1925|5700242|160|87082999|29|PS|XIX||2025-11-13 11:23:02|
1925|5700331|160|87088007|72|EN|X|NOM-050-SCFI-2004|2025-11-21 12:15:02|
1925|5001390|160|87087099|66|EN|U|NOM-050-SCFI-2004|2025-11-13 13:04:03|
1925|5100832|160|73269099|3|XP|T9|U|2025-11-12 16:40:01|
3471|5600862|160|85124001|162|EN|X|NOM-024-SCFI-2013|2025-11-14 16:48:01|
3471|5600860|160|39269099|11|XP|S1|U|2025-11-14 16:30:07|
1925|5100827|160|87082999|188|PS|XIX||2025-11-12 16:35:05|
1925|5001388|160|39269099|41|XP|A1|U|2025-11-13 13:04:02|
3471|5600777|160|73269099|4|XP|T9|U|2025-11-21 12:26:02|
3471|5600796|160|87082999|55|PS|XIX||2025-11-14 17:16:03|
3471|5600862|160|87089999|221|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600864|160|87082999|47|PS|XIX||2025-11-14 16:48:03|
3471|5600792|160|87082999|154|PS|XIX||2025-11-14 17:05:01|
3471|5600792|160|82060001|94|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
3471|5600858|160|39269099|5|EN|U|NOM-002-CONAGUA-2021|2025-11-14 17:16:03|
1925|5001394|160|39269020|58|PS|XIX||2025-11-13 11:32:07|
3471|5600796|160|87082999|75|PS|XIX||2025-11-14 17:16:03|
1925|5700331|160|73181599|4|EN|X|NOM-050-SCFI-2004|2025-11-21 12:15:02|
3471|5600797|160|73269099|3|XP|T3|U|2025-11-14 17:05:02|
1925|5100825|160|87082999|107|PS|XIX||2025-11-12 16:35:02|
3471|5600794|160|85444299|39|PS|XIX||2025-11-14 15:50:01|
3471|5600862|160|84152001|151|PS|XIX||2025-11-14 16:48:01|
1925|5100825|160|39269099|125|XP|A1|U|2025-11-12 16:35:02|
3471|5600864|160|87088099|96|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:03|
3471|5600778|160|87082999|239|PS|XIX||2025-11-21 18:31:03|
3471|5600792|160|39269099|20|XP|A1|U|2025-11-14 17:05:01|
1925|5001394|160|73181606|115|EN|X|NOM-050-SCFI-2004|2025-11-13 11:32:07|
3471|5600858|160|39263002|3|EN|U|NOM-050-SCFI-2004|2025-11-14 17:16:03|
1925|5700218|160|73181599|21|EC|1||2025-11-13 10:05:03|
3471|5600792|160|73181504|40|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
3471|5600864|160|87089999|101|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:03|
1925|5001388|160|39235001|25|PS|XIX||2025-11-13 13:04:02|
1925|5700228|160|87082999|6|PS|XIX||2025-11-13 09:35:05|
1925|5700329|160|87082999|22|PS|XIX||2025-11-20 12:28:02|
3471|5600792|160|85365099|119|EN|X|NOM-024-SCFI-2013|2025-11-14 17:05:01|
1925|5100827|160|73269099|8|XP|T9|U|2025-11-12 16:35:05|
3471|5600866|160|87082999|61|PS|XIX||2025-11-14 16:09:02|
3471|5600862|160|73181599|84|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5700214|160|73262006|25|EN|U|NOM-050-SCFI-2004|2025-11-12 18:15:01|
3471|5600792|160|73269099|91|XP|T1|U|2025-11-14 17:05:01|
1925|5700329|160|87085099|35|PS|XIX||2025-11-20 12:28:02|
3471|5600860|160|73269099|32|XP|T1|U|2025-11-14 16:30:07|
1925|5700200|160|87082201|53|PS|XIX||2025-11-13 10:25:05|
3471|5600862|160|73182403|123|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600792|160|83023091|102|PS|XIX||2025-11-14 17:05:01|
1925|5700200|160|87082999|43|PS|XIX||2025-11-13 10:25:05|
3471|5600866|160|87082999|85|PS|XIX||2025-11-14 16:09:02|
1925|5001392|160|87088009|38|PS|XIX||2025-11-13 13:04:03|
3471|5600798|160|87089999|204|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:06|
1925|5700335|160|73181599|26|EN|X|NOM-050-SCFI-2004|2025-11-21 12:21:01|
1925|5001392|160|85122002|31|EN|X|NOM-024-SCFI-2013|2025-11-13 13:04:03|
1925|5700204|160|39269099|85|XP|S1|U|2025-11-13 10:37:02|
1925|5700231|160|39232991|2|XP|A1|U|2025-11-13 09:49:02|
1925|5700218|160|87082101|154|EN|X|NOM-119-SCFI-2000|2025-11-13 10:05:03|
1925|5100825|160|87082999|99|PS|XIX||2025-11-12 16:35:02|
3471|5600792|160|73181599|60|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700357|160|73181599|6|EN|X|NOM-050-SCFI-2004|2025-11-21 11:53:02|
3471|5600799|160|73181599|3|EN|ENOM|NOM-050-SCFI-2004|2025-11-14 15:49:03|
3471|5600858|160|84213199|17|EN|X|NOM-050-SCFI-2004|2025-11-14 17:16:03|
3471|5600864|160|87081099|35|PS|XIX||2025-11-14 16:48:03|
3471|5600792|160|82060001|94|PS|XIX||2025-11-14 17:05:01|
3471|5600860|160|39235001|4|PS|XIX||2025-11-14 16:30:07|
3471|5600866|160|87082999|47|PS|XIX||2025-11-14 16:09:02|
3471|5600864|160|87088099|97|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:03|
1925|5700232|160|39269099|57|XP|S3|U|2025-11-13 09:50:05|
1925|5700331|160|87089904|83|PS|XIX||2025-11-21 12:15:02|
1905|5017408|160|98020019|16|PS|XIX||2025-11-14 18:36:06|
1925|5100825|160|87082999|68|PS|XIX||2025-11-12 16:35:02|
1925|5700204|160|85044099|58|PS|XIX||2025-11-13 10:37:02|
3471|5600862|160|73181599|66|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5100825|160|87082999|44|PS|XIX||2025-11-12 16:35:02|
3471|5600794|160|87082999|59|PS|XIX||2025-11-14 15:50:01|
1925|5700339|160|87087099|20|EN|U|NOM-050-SCFI-2004|2025-11-22 10:51:00|
1925|5700218|160|39269099|183|XP|S1|U|2025-11-13 10:05:03|
3471|5600862|160|85044099|158|EN|ENOM|NOM-058-SCFI-2017|2025-11-14 16:48:01|
3471|5600862|160|39263002|27|EN|U|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600862|160|87089999|224|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5001394|160|87089904|9|PS|XIX||2025-11-13 11:32:07|
1925|5700218|160|39269099|137|XP|A1|U|2025-11-13 10:05:03|
3471|5600862|160|87089412|214|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600862|160|73182102|114|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5700331|160|73182291|46|EN|X|NOM-050-SCFI-2004|2025-11-21 12:15:02|
3471|5600794|160|39269099|5|XP|A1|U|2025-11-14 15:50:01|
1925|5700204|160|73181599|1|EN|X|NOM-050-SCFI-2004|2025-11-13 10:37:02|
1925|5001388|160|87082999|14|PS|XIX||2025-11-13 13:04:02|
3471|5600794|160|40169304|12|EN|U|NOM-002-CONAGUA-2021|2025-11-14 15:50:01|
1925|5100825|160|85044099|136|PS|XIX||2025-11-12 16:35:02|
3471|5600864|160|87082999|63|PS|XIX||2025-11-14 16:48:03|
3471|5600776|160|39269099|15|XP|A1|U|2025-11-21 18:08:02|
1925|5700218|160|87085099|103|PS|XIX||2025-11-13 10:05:03|
3471|5600864|160|85122099|27|EN|X|NOM-024-SCFI-2013|2025-11-14 16:48:03|
3471|5600858|160|87089999|87|EN|X|NOM-050-SCFI-2004|2025-11-14 17:16:03|
1925|5001394|160|85443099|119|EN|X|NOM-024-SCFI-2013|2025-11-13 11:32:07|
1925|5001386|160|39269099|129|EN|U|NOM-002-CONAGUA-2021|2025-11-13 13:04:02|
3471|5600792|160|85129007|114|EN|X|NOM-024-SCFI-2013|2025-11-14 17:05:01|
3471|5600727|160|90318099|1|XP|D1|U|2025-11-13 09:40:06|
3471|5600858|160|87082999|42|PS|XIX||2025-11-14 17:16:03|
3471|5600778|160|87082999|211|PS|XIX||2025-11-21 18:31:03|
1925|5700204|160|83023091|81|PS|XIX||2025-11-13 10:37:02|
1925|5001394|160|84833004|217|EN|X|NOM-050-SCFI-2004|2025-11-13 11:32:07|
3471|5600798|160|87088007|199|PS|XIX||2025-11-14 16:30:06|
1925|5700234|160|87082201|8|PS|XIX||2025-11-13 10:44:02|
1925|5100827|160|39269099|90|XP|A1|U|2025-11-12 16:35:05|
3471|5600792|160|87088007|181|PS|XIX||2025-11-14 17:05:01|
3471|5600778|160|87082999|243|PS|XIX||2025-11-21 18:31:03|
3471|5600866|160|84152001|19|EN|X|NOM-050-SCFI-2004|2025-11-14 16:09:02|
3471|5600858|160|87085099|53|EN|X|NOM-050-SCFI-2004|2025-11-14 17:16:03|
1925|5001386|160|85365099|105|EN|U|NOM-024-SCFI-2013|2025-11-13 13:04:02|
1925|5700228|160|87082999|10|PS|XIX||2025-11-13 09:35:05|
1925|5700238|160|39269014|1|PS|XIX||2025-11-13 14:41:01|
1925|5700218|160|87089412|92|EN|X|NOM-050-SCFI-2004|2025-11-13 10:05:03|
3471|5600862|160|87089999|218|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600895|160|87082999|85|PS|XIX||2025-11-15 11:53:02|
3471|5600778|160|83023091|116|PS|XIX||2025-11-21 18:31:03|
3471|5600862|160|73181606|109|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5001386|160|87085099|88|PS|XIX||2025-11-13 13:04:02|
1925|5700238|160|73181599|4|EN|X|NOM-050-SCFI-2004|2025-11-13 14:41:01|
3471|5600858|160|39269099|5|XP|S1|U|2025-11-14 17:16:03|
1925|5700202|160|87087099|8|EN|U|NOM-086-SCFI-2018|2025-11-13 10:26:04|
3471|5600798|160|87082999|187|PS|XIX||2025-11-14 16:30:06|
1925|5700331|160|73181606|43|EN|X|NOM-050-SCFI-2004|2025-11-21 12:15:02|
3471|5600792|160|87083099|170|EN|U|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700217|160|73181599|9|EN|ENOM|NOM-050-SCFI-2004|2025-11-13 09:58:01|
1925|5700232|160|87082999|45|PS|XIX||2025-11-13 09:50:05|
1925|5700238|160|73181599|3|EC|1||2025-11-13 14:41:01|
1925|5001394|160|73181599|61|EC|1||2025-11-13 11:32:07|
3471|5600792|160|39269099|21|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700240|160|85122099|39|PS|XIX||2025-11-13 11:24:02|
3471|5600792|160|39269099|15|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700337|160|73181599|3|EN|X|NOM-050-SCFI-2004|2025-11-21 12:23:01|
1925|5700238|160|39269099|166|XP|S1|U|2025-11-13 14:41:01|
1925|5700240|160|85365099|41|EN|U|NOM-003-SCFI-2014|2025-11-13 11:24:02|
1925|5700238|160|87088007|106|EN|X|NOM-050-SCFI-2004|2025-11-13 14:41:01|
1925|5001388|160|87082999|12|PS|XIX||2025-11-13 13:04:02|
1925|5100825|160|85122099|20|PS|XIX||2025-11-12 16:35:02|
1925|5700242|160|87082999|25|PS|XIX||2025-11-13 11:23:02|
3471|5600778|160|87089999|270|EN|X|NOM-050-SCFI-2004|2025-11-21 18:31:03|
3471|5600792|160|85182202|115|EN|X|NOM-024-SCFI-2013|2025-11-14 17:05:01|
1925|5700207|160|73269099|2|XP|T9|U|2025-11-13 11:02:03|
3471|5600866|160|87082999|67|PS|XIX||2025-11-14 16:09:02|
1925|5001388|160|39269099|5|EN|U|NOM-002-CONAGUA-2021|2025-11-13 13:04:02|
1925|5001388|160|87089412|33|EN|X|NOM-050-SCFI-2004|2025-11-13 13:04:02|
1925|5700236|160|87089904|22|PS|XIX||2025-11-13 10:49:01|
1925|5700238|160|73181599|25|EC|1||2025-11-13 14:41:01|
3471|5600866|160|87082999|89|PS|XIX||2025-11-14 16:09:02|
1925|5700357|160|73181599|5|EN|X|NOM-050-SCFI-2004|2025-11-21 11:53:02|
3471|5600866|160|39269099|7|XP|S1|U|2025-11-14 16:09:02|
1925|5100823|160|85182202|185|EN|E|NOM-032-ENER-2013|2025-11-12 16:31:00|
1925|5001388|160|39269099|97|EN|U|NOM-002-CONAGUA-2021|2025-11-13 13:04:02|
1925|5001394|160|39269099|187|XP|A1|U|2025-11-13 11:32:07|
3577|5102391|521|73181599|1|EC|1||2025-11-13 19:28:01|
1925|5001393|160|73269099|2|XP|T9|U|2025-11-13 11:32:03|
1925|5700343|160|85071099|5|EN|X|NOM-024-SCFI-2013|2025-11-22 10:57:01|
3471|5600798|160|73181599|52|EC|1||2025-11-14 16:30:06|
3471|5600798|160|73181599|77|EC|1||2025-11-14 16:30:06|
3471|5600792|160|39269099|16|XP|S1|U|2025-11-14 17:05:01|
3471|5600798|160|87089999|207|EN|X|NOM-050-SCFI-2004|2025-11-14 16:30:06|
1925|5700200|160|87082999|69|PS|XIX||2025-11-13 10:25:05|
3471|5600792|160|87085099|172|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
3471|5600798|160|87082999|155|PS|XIX||2025-11-14 16:30:06|
3471|5600792|160|87089999|205|EN|X|NOM-050-SCFI-2004|2025-11-14 17:05:01|
1925|5700355|160|39235001|191|PS|XIX||2025-11-20 11:41:02|
1925|5700204|160|87089203|21|EN|X|NOM-050-SCFI-2004|2025-11-13 10:37:02|
1925|5100823|160|87082999|167|PS|XIX||2025-11-12 16:31:00|
3471|5600862|160|87089999|229|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
3471|5600862|160|87089999|233|EN|X|NOM-050-SCFI-2004|2025-11-14 16:48:01|
1925|5100823|160|73182403|153|EN|X|NOM-050-SCFI-2004|2025-11-12 16:31:00|
1925|5700236|160|87082999|59|PS|XIX||2025-11-13 10:49:01|
3471|5600776|160|87082999|102|PS|XIX||2025-11-21 18:08:02|
1925|5700218|160|87089999|186|EN|X|NOM-050-SCFI-2004|2025-11-13 10:05:03|
3471|5600798|160|39269099|33|XP|S1|U|2025-11-14 16:30:06|
3471|5600798|160|87082999|145|PS|XIX||2025-11-14 16:30:06|
1925|5700240|160|87089999|1|EN|X|NOM-050-SCFI-2004|2025-11-13 11:24:02|
3471|5600863|160|73269099|12|XP|T1|U|2025-11-14 16:10:03|
1925|5700200|160|87087099|31|EN|U|NOM-050-SCFI-2004|2025-11-13 10:25:05|
3471|5600799|160|73269099|9|XP|T1|U|2025-11-14 15:49:03|
