Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
3471|5600780|160|87082999|55|3|0|418|2025-11-19 19:29:03|
3471|5600798|160|73181599|70|6|0|93|2025-11-14 16:30:06|
1925|5700357|160|87082999|67|3|0|561|2025-11-21 11:53:02|
3471|5600785|160|87081099|38|3|0|1109|2025-11-19 19:35:02|
1925|5001423|160|73181599|118|3|0|33|2025-11-19 12:01:02|
3471|5600770|160|94019999|120|3|0|101|2025-11-19 18:29:05|
1925|5001423|160|73181599|262|6|0|26|2025-11-19 12:01:02|
3471|5600862|160|73269099|138|6|0|311|2025-11-14 16:48:01|
3471|5600735|160|85371099|7|3|0|1307|2025-11-20 16:20:03|
1925|5100860|160|94019999|65|3|0|71|2025-11-19 11:28:07|
1925|5001427|160|87082999|54|3|0|183|2025-11-19 12:00:05|
3471|5600861|160|73269099|2|6|0|4306|2025-11-14 16:09:03|
3897|5611723|240|00000000|1|6|6|4396561|2025-11-19 10:50:17|
1925|5700357|160|73181606|35|6|0|20|2025-11-21 11:53:02|
3471|5600798|160|73269099|110|6|0|159|2025-11-14 16:30:06|
3471|5600862|160|40169901|42|3|0|81|2025-11-14 16:48:01|
1925|5100856|160|85124001|120|3|0|5066|2025-11-19 11:27:03|
3471|5600798|160|73182291|94|6|0|9|2025-11-14 16:30:06|
1925|5700336|160|73269099|2|6|0|154|2025-11-21 12:23:00|
1925|5001425|160|94019999|211|3|0|98|2025-11-19 12:01:01|
1925|5700281|160|73182291|41|6|0|61|2025-11-19 10:04:02|
1925|5001421|160|87088007|178|3|0|301|2025-11-19 12:01:02|
3471|5600794|160|87088099|100|3|0|787|2025-11-14 15:50:01|
3471|5600862|160|73269099|134|3|0|24|2025-11-14 16:48:01|
1925|5700355|160|87082999|166|3|0|104|2025-11-20 11:41:02|
1925|5100860|160|87082201|105|3|0|210|2025-11-19 11:28:07|
1925|5001421|160|87088005|158|3|0|321|2025-11-19 12:01:02|
3471|5600794|160|39269099|5|3|0|13|2025-11-14 15:50:01|
3471|5600789|160|87082999|165|3|0|210|2025-11-19 18:29:04|
1925|5700296|160|63079099|2|6|0|682|2025-11-26 18:05:02|
3471|5600798|160|40091102|38|3|0|47|2025-11-14 16:30:06|
1925|5100856|160|87082999|160|3|0|87|2025-11-19 11:27:03|
1925|5001388|160|87082919|137|3|0|3692|2025-11-13 13:04:02|
3471|5600862|160|85443099|175|6|0|723|2025-11-14 16:48:01|
3471|5600778|160|87082999|182|3|0|356|2025-11-21 18:31:03|
1925|5100856|160|73181599|25|3|0|133|2025-11-19 11:27:03|
3471|5600794|160|87082999|81|3|0|314|2025-11-14 15:50:01|
3471|5600769|160|73269099|3|3|0|421|2025-11-19 16:47:04|
1925|5700281|160|39199099|90|6|0|27|2025-11-19 10:04:02|
1925|5100854|160|73181599|112|6|0|154|2025-11-19 11:25:05|
3471|5600862|160|73181606|102|3|0|72|2025-11-14 16:48:01|
1925|5700355|160|39269099|144|3|0|1724|2025-11-20 11:41:02|
3471|5600864|160|87088007|93|3|0|3831|2025-11-14 16:48:03|
1925|5001423|160|87082201|62|3|0|30|2025-11-19 12:01:02|
3471|5600785|160|40169304|14|3|0|45|2025-11-19 19:35:02|
1925|5700296|160|63079099|2|3|0|1215|2025-11-26 18:05:02|
3471|5600864|160|87089999|103|3|0|2259|2025-11-14 16:48:03|
3471|5600895|160|85371006|42|3|0|7089|2025-11-15 11:53:02|
1925|5001390|160|85182202|52|6|0|6231|2025-11-13 13:04:03|
3471|5600766|160|73182403|110|3|0|14|2025-11-19 18:35:03|
1925|5100856|160|73181599|13|3|0|80|2025-11-19 11:27:03|
1925|5700271|160|87088005|95|3|0|1019|2025-11-19 09:42:02|
3471|5600782|160|39269099|28|3|0|60|2025-11-19 15:41:01|
1925|5700355|160|39263002|85|3|0|2835|2025-11-20 11:41:02|
1925|5100860|160|73181504|72|3|0|5|2025-11-19 11:28:07|
3471|5600860|160|85371006|42|3|0|7089|2025-11-14 16:30:07|
1925|5700327|160|73182291|15|3|0|10|2025-11-20 12:24:03|
3471|5600782|160|87088005|124|3|0|1637|2025-11-19 15:41:01|
1925|5700355|160|39199099|57|6|0|184|2025-11-20 11:41:02|
3471|5600864|160|87082999|78|3|0|107|2025-11-14 16:48:03|
3471|5600789|160|73181599|50|3|0|600|2025-11-19 18:29:04|
1925|5100856|160|73181599|17|6|0|31|2025-11-19 11:27:03|
1925|5100856|160|73182403|70|3|0|25|2025-11-19 11:27:03|
3471|5600895|160|87082999|86|3|0|436|2025-11-15 11:53:02|
1925|5700355|160|73181599|14|3|0|203|2025-11-20 11:41:02|
3471|5600766|160|87082919|153|3|0|5807|2025-11-19 18:35:03|
3471|5600778|160|98020019|86|3|0|285|2025-11-21 18:31:03|
3471|5600789|160|73181599|22|3|0|17|2025-11-19 18:29:04|
1905|5017408|160|98020019|13|3|0|119816|2025-11-14 18:36:06|
3471|5600798|160|73269099|105|6|0|28|2025-11-14 16:30:06|
3471|5600782|160|87088099|134|3|0|14507|2025-11-19 15:41:01|
3471|5600787|160|87082999|212|3|0|149|2025-11-20 10:54:04|
1925|5100854|160|73269099|136|6|0|10|2025-11-19 11:25:05|
1925|5100860|160|87082999|100|3|0|33|2025-11-19 11:28:07|
1925|5100856|160|73181599|63|3|0|48|2025-11-19 11:27:03|
3471|5600782|160|73181599|56|3|0|120|2025-11-19 15:41:01|
3471|5600895|160|87089999|106|3|0|260|2025-11-15 11:53:02|
1925|5100854|160|87082101|71|3|0|2913|2025-11-19 11:25:05|
3471|5600766|160|73269099|121|3|0|81|2025-11-19 18:35:03|
3471|5600895|160|94019999|111|3|0|137|2025-11-15 11:53:02|
3471|5600862|160|39269020|28|3|0|439|2025-11-14 16:48:01|
1925|5700238|160|73181599|6|3|0|64|2025-11-13 14:41:01|
3471|5600785|160|87083099|65|3|0|31946|2025-11-19 19:35:02|
3471|5600796|160|87141099|117|3|0|336|2025-11-14 17:16:03|
3471|5600782|160|84833004|80|3|0|76|2025-11-19 15:41:01|
1925|5700355|160|87082999|33|3|0|97|2025-11-20 11:41:02|
1925|5001425|160|87082999|183|3|0|820|2025-11-19 12:01:01|
1925|5700327|160|73181599|3|3|0|154|2025-11-20 12:24:03|
3471|5600862|160|73181606|110|6|0|2978|2025-11-14 16:48:01|
1925|5700327|160|73181599|8|6|0|532|2025-11-20 12:24:03|
3471|5600787|160|87082999|261|3|0|169|2025-11-20 10:54:04|
3471|5600782|160|87089412|140|3|0|7430|2025-11-19 15:41:01|
3471|5600895|160|70091099|22|3|0|226|2025-11-15 11:53:02|
3471|5600785|160|85182202|33|3|0|9013|2025-11-19 19:35:02|
3471|5600766|160|73181606|97|6|0|173|2025-11-19 18:35:03|
3471|5600895|160|84213199|35|3|0|113|2025-11-15 11:53:02|
3471|5600895|160|87082999|67|3|0|116|2025-11-15 11:53:02|
3471|5600766|160|73181599|65|3|0|14|2025-11-19 18:35:03|
3471|5600778|160|98020019|78|3|0|93|2025-11-21 18:31:03|
1925|5001428|160|73269099|3|3|0|433|2025-11-19 12:00:03|
3471|5600798|160|73181599|80|3|0|127|2025-11-14 16:30:06|
3471|5600787|160|73269099|93|6|0|27|2025-11-20 10:54:04|
1925|5700279|160|87082999|12|3|0|111|2025-11-19 09:58:02|
3471|5600787|160|84254299|108|3|0|8441|2025-11-20 10:54:04|
1925|5700271|160|87082101|107|3|0|3982|2025-11-19 09:42:02|
1925|5700281|160|73181606|34|6|0|36|2025-11-19 10:04:02|
3471|5600787|160|73181606|85|3|0|125|2025-11-20 10:54:04|
3471|5600766|160|87082999|192|3|0|83|2025-11-19 18:35:03|
3471|5600798|160|73181599|52|6|0|28|2025-11-14 16:30:06|
1925|5001424|160|73269099|1|3|0|950|2025-11-19 12:00:02|
3577|5102382|521|87089412|26|3|0|925|2025-11-19 14:44:02|
3471|5600780|160|87082999|15|3|0|100|2025-11-19 19:29:03|
3471|5600895|160|85182202|38|6|0|231|2025-11-15 11:53:02|
3471|5600862|160|87089999|238|3|0|367|2025-11-14 16:48:01|
3471|5600778|160|87089999|293|3|0|2940|2025-11-21 18:31:03|
1925|5700327|160|83082001|26|3|0|80|2025-11-20 12:24:03|
3471|5600798|160|39199099|20|3|0|122|2025-11-14 16:30:06|
3471|5600787|160|87082999|209|3|0|116|2025-11-20 10:54:04|
1925|5001423|160|87082999|61|3|0|96|2025-11-19 12:01:02|
1925|5700271|160|73181606|135|6|0|461|2025-11-19 09:42:02|
3471|5600862|160|73181599|54|6|0|39|2025-11-14 16:48:01|
1925|5700327|160|73182291|16|3|0|31|2025-11-20 12:24:03|
1925|5100856|160|73181606|87|3|0|29|2025-11-19 11:27:03|
3471|5600798|160|87082919|135|3|0|1469|2025-11-14 16:30:06|
3471|5600764|160|73269099|75|3|0|91|2025-11-19 19:00:03|
3471|5600778|160|87088005|253|3|0|1000|2025-11-21 18:31:03|
3471|5600862|160|73181599|61|6|0|91|2025-11-14 16:48:01|
3471|5600895|160|87082999|62|3|0|495|2025-11-15 11:53:02|
3471|5600787|160|73269099|95|3|0|100|2025-11-20 10:54:04|
1925|5700271|160|73269099|16|3|0|114|2025-11-19 09:42:02|
3471|5600785|160|87089199|77|3|0|4550|2025-11-19 19:35:02|
3471|5600764|160|87082999|123|3|0|311|2025-11-19 19:00:03|
3471|5600798|160|73262006|103|6|0|8|2025-11-14 16:30:06|
1925|5700279|160|87082201|48|3|0|13474|2025-11-19 09:58:02|
1925|5700279|160|94019999|32|3|0|325|2025-11-19 09:58:02|
3471|5600787|160|94019999|276|3|0|415|2025-11-20 10:54:04|
3471|5600864|160|87082999|70|3|0|3843|2025-11-14 16:48:03|
1925|5700273|160|73181599|9|3|0|29|2025-11-19 09:44:04|
1925|5700355|160|73181606|17|3|0|489|2025-11-20 11:41:02|
3471|5600798|160|73181599|75|3|0|70|2025-11-14 16:30:06|
3471|5600895|160|39269099|7|3|0|18|2025-11-15 11:53:02|
3471|5600778|160|87082999|225|3|0|45|2025-11-21 18:31:03|
1925|5700273|160|73181599|12|3|0|29|2025-11-19 09:44:04|
3471|5600794|160|87082999|80|3|0|86|2025-11-14 15:50:01|
1925|5001423|160|87082201|25|3|0|24|2025-11-19 12:01:02|
1925|5100858|160|87082999|5|3|0|469|2025-11-19 11:48:01|
3471|5600778|160|87082999|201|3|0|64|2025-11-21 18:31:03|
1925|5001394|160|87082999|91|3|0|43|2025-11-13 11:32:07|
3471|5600798|160|87089999|211|3|0|110|2025-11-14 16:30:06|
1925|5001425|160|87082999|184|3|0|319|2025-11-19 12:01:01|
1925|5100854|160|40169999|226|3|0|28|2025-11-19 11:25:05|
3471|5600864|160|85443099|34|3|0|1631|2025-11-14 16:48:03|
3471|5600864|160|39199099|2|3|0|233|2025-11-14 16:48:03|
1925|5700354|160|73269099|2|6|0|334|2025-11-20 11:40:02|
3471|5600782|160|87085099|123|6|0|1347|2025-11-19 15:41:01|
3471|5600782|160|87089999|145|3|0|191|2025-11-19 15:41:01|
1925|5001394|160|73181606|107|3|0|1553|2025-11-13 11:32:07|
1925|5700331|160|73181599|55|3|0|118|2025-11-21 12:15:02|
3471|5600862|160|73181599|85|6|0|78|2025-11-14 16:48:01|
3471|5600862|160|39199099|8|6|0|39|2025-11-14 16:48:01|
1925|5700273|160|85182202|39|6|0|6125|2025-11-19 09:44:04|
1925|5001423|160|73269099|33|6|0|740|2025-11-19 12:01:02|
3471|5600778|160|87082999|197|3|0|64|2025-11-21 18:31:03|
1925|5700238|160|85365099|131|3|0|558|2025-11-13 14:41:01|
3471|5600782|160|85182202|85|6|0|8167|2025-11-19 15:41:01|
1925|5700355|160|87082999|129|3|0|90|2025-11-20 11:41:02|
1925|5001423|160|87082999|232|3|0|293|2025-11-19 12:01:02|
3471|5600787|160|90262003|268|3|0|39|2025-11-20 10:54:04|
1925|5700281|160|73181606|36|6|0|173|2025-11-19 10:04:02|
1925|5700329|160|87089999|92|3|0|36|2025-11-20 12:28:02|
3471|5600785|160|87089999|94|3|0|109|2025-11-19 19:35:02|
3471|5600782|160|39199099|21|3|0|6|2025-11-19 15:41:01|
1925|5700238|160|87082999|175|3|0|107|2025-11-13 14:41:01|
3471|5600778|160|98020019|51|3|0|17|2025-11-21 18:31:03|
1925|5001423|160|87082201|65|3|0|170|2025-11-19 12:01:02|
3471|5600864|160|87088005|92|3|0|555|2025-11-14 16:48:03|
3471|5600789|160|40093106|9|3|0|187|2025-11-19 18:29:04|
1925|5700273|160|87089999|16|3|0|369|2025-11-19 09:44:04|
3471|5600776|160|87082999|103|3|0|382|2025-11-21 18:08:02|
1925|5700283|160|39269099|39|3|0|32|2025-11-19 10:05:03|
3471|5600782|160|85044099|81|3|0|1831|2025-11-19 15:41:01|
1925|5700273|160|87082999|58|3|0|165|2025-11-19 09:44:04|
1925|5700329|160|87089904|36|3|0|4989|2025-11-20 12:28:02|
3897|5611730|240|00000000|1|3|6|1040400|2025-11-19 10:50:23|
3471|5600867|160|73269099|2|3|0|2405|2025-11-14 16:09:02|
3471|5600895|160|40169999|21|3|0|78|2025-11-15 11:53:02|
1925|5700273|160|73181599|34|6|0|69|2025-11-19 09:44:04|
3471|5600782|160|73269099|73|6|0|28|2025-11-19 15:41:01|
1925|5100856|160|73181606|41|3|0|57|2025-11-19 11:27:03|
1925|5700355|160|87085099|68|6|0|3171|2025-11-20 11:41:02|
3471|5600862|160|73182291|117|6|0|39|2025-11-14 16:48:01|
1925|5700273|160|85365099|43|3|0|329|2025-11-19 09:44:04|
1925|5100856|160|73181599|30|6|0|174|2025-11-19 11:27:03|
3471|5600862|160|87082923|185|3|0|24|2025-11-14 16:48:01|
1925|5700355|160|87082999|52|3|0|259|2025-11-20 11:41:02|
1925|5700277|160|94019999|81|3|0|50|2025-11-19 09:58:01|
3471|5600782|160|73181606|61|6|0|186|2025-11-19 15:41:01|
1925|5001427|160|87082919|83|3|0|2178|2025-11-19 12:00:05|
3471|5600895|160|85389001|44|3|0|134|2025-11-15 11:53:02|
3471|5600895|160|73182403|31|6|0|39|2025-11-15 11:53:02|
3471|5600895|160|87082922|47|6|0|503|2025-11-15 11:53:02|
3471|5600895|160|87089999|104|3|0|4119|2025-11-15 11:53:02|
3471|5600860|160|87082999|60|3|0|1998|2025-11-14 16:30:07|
3471|5600782|160|73181599|49|6|0|55|2025-11-19 15:41:01|
1925|5100854|160|40093106|197|3|0|205|2025-11-19 11:25:05|
1925|5700279|160|87082999|15|3|0|1134|2025-11-19 09:58:02|
1925|5100856|160|39174001|116|3|0|401|2025-11-19 11:27:03|
3471|5600782|160|39199099|12|6|0|19|2025-11-19 15:41:01|
3471|5600895|160|73181599|25|3|0|24|2025-11-15 11:53:02|
1925|5100858|160|87082999|21|3|0|704|2025-11-19 11:48:01|
1925|5700279|160|73182291|35|6|0|15|2025-11-19 09:58:02|
1925|5100854|160|87088007|165|3|0|3958|2025-11-19 11:25:05|
3471|5600782|160|87085099|121|6|0|1830|2025-11-19 15:41:01|
1925|5700355|160|73181599|73|6|0|92|2025-11-20 11:41:02|
3471|5600782|160|39199099|2|6|0|9|2025-11-19 15:41:01|
3471|5600895|160|94019999|122|3|0|549|2025-11-15 11:53:02|
3897|5611766|240|00000000|1|3|6|1040400|2025-11-19 12:10:21|
1925|5700355|160|87082923|32|3|0|38|2025-11-20 11:41:02|
1925|5700275|160|73269099|34|3|0|405|2025-11-19 09:51:01|
3471|5600862|160|85124001|162|3|0|14001|2025-11-14 16:48:01|
3471|5600764|160|87082999|147|3|0|234|2025-11-19 19:00:03|
1925|5700279|160|73181504|68|3|0|7|2025-11-19 09:58:02|
1925|5001423|160|87082999|185|3|0|203|2025-11-19 12:01:02|
3471|5600780|160|87089999|67|3|0|25|2025-11-19 19:29:03|
1925|5100856|160|87082919|124|3|0|7297|2025-11-19 11:27:03|
1925|5001423|160|73181599|161|3|0|344|2025-11-19 12:01:02|
1925|5100854|160|40169304|270|3|0|33|2025-11-19 11:25:05|
3471|5600787|160|87082999|177|3|0|1787|2025-11-20 10:54:04|
3471|5600782|160|87088005|128|3|0|91|2025-11-19 15:41:01|
1925|5001421|160|73181606|57|6|0|1854|2025-11-19 12:01:02|
3471|5600770|160|87082999|70|3|0|99|2025-11-19 18:29:05|
1925|5700281|160|39199099|92|3|0|5|2025-11-19 10:04:02|
3471|5600764|160|87088009|171|6|0|24|2025-11-19 19:00:03|
1925|5700327|160|87082999|100|3|0|1027|2025-11-20 12:24:03|
3471|5600862|160|87085099|204|3|0|7067|2025-11-14 16:48:01|
3471|5600782|160|87089999|149|3|0|461|2025-11-19 15:41:01|
3471|5600787|160|87082999|205|3|0|180|2025-11-20 10:54:04|
1925|5700289|160|87082999|36|3|0|119|2025-11-26 17:57:07|
1925|5001423|160|73181599|121|6|0|87|2025-11-19 12:01:02|
3471|5600792|160|73181599|67|3|0|35|2025-11-14 17:05:01|
1925|5001392|160|85443099|27|3|0|1080|2025-11-13 13:04:03|
3471|5600789|160|39173999|2|3|0|380|2025-11-19 18:29:04|
3471|5600782|160|87082101|94|3|0|2293|2025-11-19 15:41:01|
1925|5001394|160|39191001|159|3|0|60|2025-11-13 11:32:07|
3471|5600864|160|39263002|5|3|0|3604|2025-11-14 16:48:03|
1925|5700275|160|87082999|6|3|0|223|2025-11-19 09:51:01|
3471|5600764|160|40093106|31|3|0|207|2025-11-19 19:00:03|
3471|5600862|160|73181599|64|3|0|100|2025-11-14 16:48:01|
1925|5700281|160|73181599|148|6|0|61|2025-11-19 10:04:02|
1925|5700327|160|73269099|24|6|0|300|2025-11-20 12:24:03|
1925|5700283|160|87082999|45|3|0|223|2025-11-19 10:05:03|
3471|5600798|160|39199099|5|3|0|6|2025-11-14 16:30:06|
1925|5700273|160|73182403|14|3|0|52|2025-11-19 09:44:04|
3471|5600782|160|87083011|118|6|0|314|2025-11-19 15:41:01|
1925|5001423|160|87082999|93|3|0|128|2025-11-19 12:01:02|
3471|5600782|160|87082101|96|3|0|4778|2025-11-19 15:41:01|
3471|5600782|160|87088007|131|3|0|3545|2025-11-19 15:41:01|
1925|5700355|160|87089999|39|3|0|427|2025-11-20 11:41:02|
1925|5700357|160|73269099|52|6|0|532|2025-11-21 11:53:02|
3471|5600787|160|87089999|249|3|0|153|2025-11-20 10:54:04|
3471|5600782|160|39199099|13|3|0|6|2025-11-19 15:41:01|
1925|5001421|160|87082919|194|3|0|2904|2025-11-19 12:01:02|
1925|5001423|160|87082999|230|3|0|172|2025-11-19 12:01:02|
3471|5600768|160|87082999|36|3|0|120|2025-11-19 16:47:03|
1925|5700281|160|73181599|23|6|0|15|2025-11-19 10:04:02|
1925|5700327|160|73181599|34|3|0|858|2025-11-20 12:24:03|
1925|5700327|160|73181401|10|3|0|10|2025-11-20 12:24:03|
1925|5700281|160|49089099|128|3|0|14|2025-11-19 10:04:02|
1925|5100856|160|85365099|98|3|0|441|2025-11-19 11:27:03|
1925|5700357|160|39174001|144|3|0|448|2025-11-21 11:53:02|
1925|5001425|160|40169901|124|3|0|16|2025-11-19 12:01:01|
3471|5600782|160|73262006|72|6|0|8|2025-11-19 15:41:01|
3471|5600780|160|87082999|47|3|0|1942|2025-11-19 19:29:03|
3471|5600789|160|87089412|202|3|0|14727|2025-11-19 18:29:04|
1925|5700359|160|87082919|86|3|0|11615|2025-11-21 11:54:06|
3471|5600787|160|73181606|85|6|0|202|2025-11-20 10:54:04|
1925|5001421|160|87089999|131|3|0|256|2025-11-19 12:01:02|
3471|5600764|160|87088005|159|3|0|3529|2025-11-19 19:00:03|
1925|5700273|160|87082919|84|3|0|10888|2025-11-19 09:44:04|
1925|5001425|160|87089203|19|3|0|3972|2025-11-19 12:01:01|
3471|5600768|160|85371006|28|3|0|9356|2025-11-19 16:47:03|
1925|5100854|160|87088005|82|3|0|1528|2025-11-19 11:25:05|
1925|5001421|160|40091102|118|3|0|34|2025-11-19 12:01:02|
3471|5600768|160|87082999|44|3|0|371|2025-11-19 16:47:03|
3471|5600734|160|82055999|9|3|0|35|2025-11-20 21:45:00|
3471|5600789|160|87089412|201|3|0|622|2025-11-19 18:29:04|
3471|5600789|160|87088005|190|3|0|473|2025-11-19 18:29:04|
3471|5600782|160|73181606|60|6|0|207|2025-11-19 15:41:01|
1925|5100856|160|87082922|100|3|0|11011|2025-11-19 11:27:03|
1925|5001423|160|87082999|69|3|0|100|2025-11-19 12:01:02|
1925|5700359|160|73181504|38|3|0|9|2025-11-21 11:54:06|
3471|5600787|160|73269099|93|3|0|17|2025-11-20 10:54:04|
3471|5600768|160|73269099|16|6|0|653|2025-11-19 16:47:03|
3471|5600789|160|94019999|228|3|0|320|2025-11-19 18:29:04|
1925|5700279|160|94019999|64|3|0|7|2025-11-19 09:58:02|
3471|5600796|160|87082999|64|3|0|453|2025-11-14 17:16:03|
3471|5600864|160|40169999|15|3|0|15|2025-11-14 16:48:03|
1925|5700279|160|87082999|44|3|0|352|2025-11-19 09:58:02|
1925|5700283|160|87085099|106|3|0|1207|2025-11-19 10:05:03|
1925|5700281|160|87089999|88|3|0|550|2025-11-19 10:04:02|
3471|5600787|160|87082919|133|3|0|7297|2025-11-20 10:54:04|
1925|5700361|160|87082999|14|3|0|92|2025-11-21 13:26:01|
1925|5700273|160|82060001|51|3|0|486|2025-11-19 09:44:04|
3471|5600766|160|87089999|242|3|0|167|2025-11-19 18:35:03|
1925|5100856|160|87089203|148|3|0|6845|2025-11-19 11:27:03|
3471|5600859|160|73269099|5|6|0|798|2025-11-14 17:16:03|
1925|5700296|160|73269099|5|6|0|160|2025-11-26 18:05:02|
3471|5600780|160|87082999|28|3|0|28|2025-11-19 19:29:03|
1925|5700281|160|85071099|48|3|0|6482|2025-11-19 10:04:02|
1925|5100856|160|73182403|57|6|0|31|2025-11-19 11:27:03|
1925|5700279|160|73181599|28|6|0|69|2025-11-19 09:58:02|
1925|5100856|160|73181599|15|3|0|51|2025-11-19 11:27:03|
3471|5600780|160|87082999|22|3|0|707|2025-11-19 19:29:03|
3471|5600895|160|94019999|116|3|0|90|2025-11-15 11:53:02|
1925|5100854|160|87085099|248|3|0|11313|2025-11-19 11:25:05|
3471|5600768|160|85122099|24|3|0|7628|2025-11-19 16:47:03|
1925|5700273|160|39199099|28|6|0|8|2025-11-19 09:44:04|
3471|5600778|160|94019999|338|3|0|11|2025-11-21 18:31:03|
1925|5001394|160|87082999|16|3|0|158|2025-11-13 11:32:07|
1925|5100856|160|87082999|152|3|0|85|2025-11-19 11:27:03|
1925|5100856|160|87082201|188|3|0|198|2025-11-19 11:27:03|
3471|5600895|160|87082999|59|3|0|2623|2025-11-15 11:53:02|
3471|5600778|160|87089999|290|3|0|168|2025-11-21 18:31:03|
3471|5600862|160|87089999|223|3|0|209|2025-11-14 16:48:01|
3471|5600768|160|40093106|12|3|0|223|2025-11-19 16:47:03|
1925|5100854|160|87088005|172|3|0|7248|2025-11-19 11:25:05|
1925|5700275|160|87082999|36|3|0|179|2025-11-19 09:51:01|
3471|5600782|160|87082919|101|3|0|5807|2025-11-19 15:41:01|
1925|5700281|160|87082919|143|3|0|1452|2025-11-19 10:04:02|
3471|5600764|160|87082999|153|3|0|159|2025-11-19 19:00:03|
1925|5100854|160|39269099|128|3|0|16|2025-11-19 11:25:05|
1925|5700281|160|73181599|20|6|0|107|2025-11-19 10:04:02|
3471|5600780|160|87082999|27|3|0|446|2025-11-19 19:29:03|
3471|5600778|160|87082999|222|3|0|333|2025-11-21 18:31:03|
3471|5600782|160|73181599|54|6|0|28|2025-11-19 15:41:01|
3471|5600780|160|87082919|11|3|0|2178|2025-11-19 19:29:03|
3471|5600780|160|87082999|43|3|0|1471|2025-11-19 19:29:03|
3043|5003534|523|56090002|1|3|0|7780|2025-11-14 09:51:01|
3471|5600778|160|94019999|318|3|0|121|2025-11-21 18:31:03|
3471|5600780|160|87082999|52|3|0|2798|2025-11-19 19:29:03|
1925|5700283|160|87082999|55|3|0|173|2025-11-19 10:05:03|
3471|5600794|160|87089203|104|3|0|483|2025-11-14 15:50:01|
3471|5600733|160|84251999|3|3|0|174|2025-11-20 21:45:02|
1925|5700271|160|40169901|59|3|0|48|2025-11-19 09:42:02|
3471|5600787|160|87082999|264|3|0|8|2025-11-20 10:54:04|
1925|5700355|160|87085099|168|3|0|3218|2025-11-20 11:41:02|
1925|5100854|160|85122099|96|3|0|10222|2025-11-19 11:25:05|
3471|5600862|160|87089999|218|3|0|282|2025-11-14 16:48:01|
1925|5700280|160|73269099|2|3|0|118|2025-11-19 10:02:01|
3471|5600778|160|87082999|294|3|0|25|2025-11-21 18:31:03|
1925|5700327|160|73181599|36|6|0|1535|2025-11-20 12:24:03|
1925|5700238|160|73181599|14|6|0|162|2025-11-13 14:41:01|
1925|5700238|160|87082999|102|3|0|328|2025-11-13 14:41:01|
1925|5700327|160|73181599|4|6|0|117|2025-11-20 12:24:03|
3471|5600789|160|87082999|177|3|0|103|2025-11-19 18:29:04|
1925|5700273|160|90328999|40|3|0|5636|2025-11-19 09:44:04|
1925|5700283|160|87087099|34|3|0|21592|2025-11-19 10:05:03|
1925|5001422|160|73269099|4|3|0|14|2025-11-19 12:00:01|
1925|5700273|160|87089999|73|3|0|128|2025-11-19 09:44:04|
3471|5600787|160|39235001|28|3|0|29|2025-11-20 10:54:04|
3471|5600787|160|39199099|8|6|0|27|2025-11-20 10:54:04|
1925|5700279|160|73181504|39|3|0|7|2025-11-19 09:58:02|
3471|5600798|160|73181599|81|3|0|46|2025-11-14 16:30:06|
3471|5600798|160|73181606|84|6|0|149|2025-11-14 16:30:06|
3471|5600782|160|87082919|106|3|0|11615|2025-11-19 15:41:01|
1925|5700363|160|87087099|3|3|0|28789|2025-11-21 13:21:03|
1925|5700327|160|73269099|132|6|0|973|2025-11-20 12:24:03|
