Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
3471|5600782|160|73181599|58|3|16.00000|1|2025-11-19 15:41:01|
1925|5001423|160|87082999|54|3|16.00000|1|2025-11-19 12:01:02|
1925|5100854|160|39269029|275|3|16.00000|1|2025-11-19 11:25:05|
3471|5600766|160|87082999|249|3|16.00000|1|2025-11-19 18:35:03|
1925|5001423|160|94019999|156|3|16.00000|1|2025-11-19 12:01:02|
1925|5001427|160|87082101|59|3|16.00000|1|2025-11-19 12:00:05|
1925|5001423|160|87085099|233|3|16.00000|1|2025-11-19 12:01:02|
3471|5600782|160|39199099|14|3|16.00000|1|2025-11-19 15:41:01|
1925|5700277|160|73181599|6|3|16.00000|1|2025-11-19 09:58:01|
3471|5600867|160|73269099|1|6|35.00000|1|2025-11-14 16:09:02|
3471|5600787|160|87089999|256|3|16.00000|1|2025-11-20 10:54:04|
3471|5600792|160|94019999|232|3|16.00000|1|2025-11-14 17:05:01|
3471|5600860|160|87089999|104|3|16.00000|1|2025-11-14 16:30:07|
1925|5700273|160|90328999|40|3|16.00000|1|2025-11-19 09:44:04|
1925|5100860|160|87082999|92|3|16.00000|1|2025-11-19 11:28:07|
3471|5600862|160|87082999|196|3|16.00000|1|2025-11-14 16:48:01|
1925|5100854|160|40093106|202|3|16.00000|1|2025-11-19 11:25:05|
3471|5600766|160|87088007|212|3|16.00000|1|2025-11-19 18:35:03|
3471|5600766|160|87085099|204|3|16.00000|1|2025-11-19 18:35:03|
3471|5600766|160|73181599|59|3|16.00000|1|2025-11-19 18:35:03|
3471|5600789|160|87082999|216|3|16.00000|1|2025-11-19 18:29:04|
3471|5600766|160|73182291|108|6|35.00000|1|2025-11-19 18:35:03|
1925|5700281|160|73181599|16|6|35.00000|1|2025-11-19 10:04:02|
1925|5100854|160|87082901|29|3|16.00000|1|2025-11-19 11:25:05|
3471|5600862|160|73181599|72|6|35.00000|1|2025-11-14 16:48:01|
3471|5600860|160|70091099|23|3|16.00000|1|2025-11-14 16:30:07|
1925|5100856|160|87082999|178|3|16.00000|1|2025-11-19 11:27:03|
1925|5001427|160|87082999|34|3|16.00000|1|2025-11-19 12:00:05|
3471|5600860|160|87082999|52|3|16.00000|1|2025-11-14 16:30:07|
1925|5100860|160|73269099|2|6|35.00000|1|2025-11-19 11:28:07|
3471|5600798|160|73269099|109|3|16.00000|1|2025-11-14 16:30:06|
3471|5600862|160|87082101|178|3|16.00000|1|2025-11-14 16:48:01|
3471|5600789|160|87082922|134|6|3.00000|1|2025-11-19 18:29:04|
1925|5001423|160|73269099|260|6|35.00000|1|2025-11-19 12:01:02|
3471|5600766|160|73181599|78|3|16.00000|1|2025-11-19 18:35:03|
1925|5001425|160|85443099|99|6|5.00000|1|2025-11-19 12:01:01|
1925|5100856|160|73181606|41|3|16.00000|1|2025-11-19 11:27:03|
1925|5001421|160|49089099|136|3|16.00000|1|2025-11-19 12:01:02|
1925|5700273|160|73181599|9|6|35.00000|1|2025-11-19 09:44:04|
3471|5600789|160|40093106|9|3|16.00000|1|2025-11-19 18:29:04|
3471|5600766|160|40169999|42|3|16.00000|1|2025-11-19 18:35:03|
3471|5600798|160|73182403|98|3|16.00000|1|2025-11-14 16:30:06|
1925|5700357|160|87082999|99|3|16.00000|1|2025-11-21 11:53:02|
3471|5600860|160|85365099|39|3|16.00000|1|2025-11-14 16:30:07|
3471|5600795|160|63079099|1|3|16.00000|1|2025-11-14 15:49:02|
3471|5600770|160|87082999|106|3|16.00000|1|2025-11-19 18:29:05|
3471|5600798|160|73262006|103|3|16.00000|1|2025-11-14 16:30:06|
3471|5600862|160|73181599|62|6|35.00000|1|2025-11-14 16:48:01|
1925|5700283|160|87085099|35|3|16.00000|1|2025-11-19 10:05:03|
3471|5600792|160|85122099|111|3|16.00000|1|2025-11-14 17:05:01|
1925|5100855|160|73269099|6|6|35.00000|1|2025-11-19 11:25:05|
1925|5700228|160|87082999|10|3|16.00000|1|2025-11-13 09:35:05|
1925|5100856|160|73181599|65|6|35.00000|1|2025-11-19 11:27:03|
1925|5700282|160|73269099|5|6|35.00000|1|2025-11-19 10:04:01|
1925|5700281|160|39199099|105|3|16.00000|1|2025-11-19 10:04:02|
3471|5600764|160|85444299|105|3|16.00000|1|2025-11-19 19:00:03|
1925|5100860|160|94019999|63|3|16.00000|1|2025-11-19 11:28:07|
3471|5600798|160|90328999|225|3|16.00000|1|2025-11-14 16:30:06|
1925|5700357|160|73182291|44|6|35.00000|1|2025-11-21 11:53:02|
3471|5600895|160|39269099|10|3|16.00000|1|2025-11-15 11:53:02|
1925|5700283|160|73182999|29|3|16.00000|1|2025-11-19 10:05:03|
1925|5700357|160|73181599|179|3|16.00000|1|2025-11-21 11:53:02|
3471|5600798|160|39199099|7|6|35.00000|1|2025-11-14 16:30:06|
1925|5001423|160|87082999|11|3|16.00000|1|2025-11-19 12:01:02|
3471|5600764|160|73181599|59|6|35.00000|1|2025-11-19 19:00:03|
3471|5600862|160|39199099|8|3|16.00000|1|2025-11-14 16:48:01|
1925|5700279|160|94019999|24|3|16.00000|1|2025-11-19 09:58:02|
1925|5100854|160|85443099|187|6|5.00000|1|2025-11-19 11:25:05|
3471|5600782|160|39199099|3|3|16.00000|1|2025-11-19 15:41:01|
1925|5700277|160|73181599|18|3|16.00000|1|2025-11-19 09:58:01|
3471|5600792|160|87088005|177|3|16.00000|1|2025-11-14 17:05:01|
3471|5600764|160|73181599|52|6|35.00000|1|2025-11-19 19:00:03|
1925|5100854|160|87082922|196|6|3.00000|1|2025-11-19 11:25:05|
3471|5600798|160|39199099|9|6|35.00000|1|2025-11-14 16:30:06|
3471|5600902|160|84626299|1|3|16.00000|1|2025-11-21 23:57:01|
1925|5001423|160|73269099|150|6|35.00000|1|2025-11-19 12:01:02|
3471|5600860|160|87082999|68|3|16.00000|1|2025-11-14 16:30:07|
3471|5600776|160|39269099|19|3|16.00000|1|2025-11-21 18:08:02|
1925|5700199|160|73269099|2|3|16.00000|1|2025-11-13 10:23:01|
3471|5600785|160|87088005|71|3|16.00000|1|2025-11-19 19:35:02|
3471|5600782|160|94019999|157|3|16.00000|1|2025-11-19 15:41:01|
3471|5600766|160|73181599|78|6|35.00000|1|2025-11-19 18:35:03|
1925|5001421|160|87082999|62|3|16.00000|1|2025-11-19 12:01:02|
1925|5700329|160|87089203|18|3|16.00000|1|2025-11-20 12:28:02|
1925|5001423|160|39199099|192|6|35.00000|1|2025-11-19 12:01:02|
1925|5700275|160|87082999|24|3|16.00000|1|2025-11-19 09:51:01|
3471|5600864|160|87082999|73|3|16.00000|1|2025-11-14 16:48:03|
3471|5600766|160|39199099|3|6|35.00000|1|2025-11-19 18:35:03|
3471|5600798|160|73182403|99|6|35.00000|1|2025-11-14 16:30:06|
3471|5600798|160|39199099|19|3|16.00000|1|2025-11-14 16:30:06|
1925|5700357|160|73181599|12|3|16.00000|1|2025-11-21 11:53:02|
1925|5001423|160|73269099|265|3|16.00000|1|2025-11-19 12:01:02|
3471|5600792|160|87089999|203|3|16.00000|1|2025-11-14 17:05:01|
3471|5600778|160|87088005|255|3|16.00000|1|2025-11-21 18:31:03|
3471|5600798|160|84152001|115|3|16.00000|1|2025-11-14 16:30:06|
3471|5600798|160|73181599|59|3|16.00000|1|2025-11-14 16:30:06|
3471|5600782|160|39199099|17|3|16.00000|1|2025-11-19 15:41:01|
1925|5001421|160|39199099|132|6|35.00000|1|2025-11-19 12:01:02|
1925|5001427|160|87082999|53|3|16.00000|1|2025-11-19 12:00:05|
1925|5700239|160|73269099|2|3|16.00000|1|2025-11-13 11:28:01|
1925|5001422|160|73269099|7|3|16.00000|1|2025-11-19 12:00:01|
3471|5600782|160|87088007|130|3|16.00000|1|2025-11-19 15:41:01|
1925|5700283|160|87082999|64|3|16.00000|1|2025-11-19 10:05:03|
3471|5600782|160|73181606|61|3|16.00000|1|2025-11-19 15:41:01|
1925|5700271|160|39269099|88|3|16.00000|1|2025-11-19 09:42:02|
1925|5100856|160|73181599|18|3|16.00000|1|2025-11-19 11:27:03|
3471|5600778|160|94019999|325|3|16.00000|1|2025-11-21 18:31:03|
1925|5001394|160|73269099|50|3|16.00000|1|2025-11-13 11:32:07|
1925|5700271|160|73182403|25|3|16.00000|1|2025-11-19 09:42:02|
1925|5700357|160|87089999|169|3|16.00000|1|2025-11-21 11:53:02|
1925|5100856|160|87082919|121|3|16.00000|1|2025-11-19 11:27:03|
3471|5600798|160|87082999|183|3|16.00000|1|2025-11-14 16:30:06|
1925|5100858|160|87082919|45|3|16.00000|1|2025-11-19 11:48:01|
1925|5001425|160|73182291|177|6|35.00000|1|2025-11-19 12:01:01|
1925|5700277|160|87082999|79|3|16.00000|1|2025-11-19 09:58:01|
1925|5700281|160|87082919|134|3|16.00000|1|2025-11-19 10:04:02|
3471|5600862|160|73182291|121|3|16.00000|1|2025-11-14 16:48:01|
1925|5100854|160|39269099|288|3|16.00000|1|2025-11-19 11:25:05|
1925|5700283|160|73181606|1|3|16.00000|1|2025-11-19 10:05:03|
1925|5700279|160|87082999|42|3|16.00000|1|2025-11-19 09:58:02|
3471|5600789|160|73181599|70|6|35.00000|1|2025-11-19 18:29:04|
3471|5600798|160|73181606|84|3|16.00000|1|2025-11-14 16:30:06|
1925|5700345|160|87082999|17|3|16.00000|1|2025-11-22 10:59:02|
1925|5001394|160|73182291|109|3|16.00000|1|2025-11-13 11:32:07|
1925|5700354|160|73269099|1|3|16.00000|1|2025-11-20 11:40:02|
3471|5600778|160|85371006|137|3|16.00000|1|2025-11-21 18:31:03|
1925|5001386|160|87082999|165|3|16.00000|1|2025-11-13 13:04:02|
1925|5700236|160|83100099|44|3|16.00000|1|2025-11-13 10:49:01|
1925|5100854|160|87082999|41|3|16.00000|1|2025-11-19 11:25:05|
3471|5600782|160|73262006|71|6|30.00000|1|2025-11-19 15:41:01|
1925|5001423|160|73181599|111|6|35.00000|1|2025-11-19 12:01:02|
1925|5001421|160|39199099|99|6|35.00000|1|2025-11-19 12:01:02|
1925|5001425|160|73269099|4|3|16.00000|1|2025-11-19 12:01:01|
1925|5700281|160|73181599|5|6|35.00000|1|2025-11-19 10:04:02|
3471|5600799|160|73269099|10|6|35.00000|1|2025-11-14 15:49:03|
1925|5100854|160|40093106|197|3|16.00000|1|2025-11-19 11:25:05|
1925|5100854|160|39263002|64|3|16.00000|1|2025-11-19 11:25:05|
3471|5600858|160|87085099|52|6|5.00000|1|2025-11-14 17:16:03|
3471|5600778|160|98020019|71|3|16.00000|1|2025-11-21 18:31:03|
1925|5001394|160|87082999|87|3|16.00000|1|2025-11-13 11:32:07|
1925|5001394|160|39173999|180|3|16.00000|1|2025-11-13 11:32:07|
1925|5700365|160|87089203|11|3|16.00000|1|2025-11-21 13:40:02|
3471|5600780|160|87082999|35|3|16.00000|1|2025-11-19 19:29:03|
3471|5600798|160|87082999|169|3|16.00000|1|2025-11-14 16:30:06|
1925|5700271|160|39269099|21|3|16.00000|1|2025-11-19 09:42:02|
3471|5600862|160|73181599|57|6|35.00000|1|2025-11-14 16:48:01|
1925|5700281|160|73181606|35|6|35.00000|1|2025-11-19 10:04:02|
1925|5001388|160|39269099|39|3|16.00000|1|2025-11-13 13:04:02|
1925|5001421|160|73182291|24|6|35.00000|1|2025-11-19 12:01:02|
1925|5700281|160|39199099|90|6|35.00000|1|2025-11-19 10:04:02|
1925|5001425|160|87082922|55|6|3.00000|1|2025-11-19 12:01:01|
3471|5600789|160|87082999|159|3|16.00000|1|2025-11-19 18:29:04|
3471|5600789|160|73181606|78|6|35.00000|1|2025-11-19 18:29:04|
3471|5600895|160|40169901|17|3|16.00000|1|2025-11-15 11:53:02|
1925|5700357|160|73181599|12|6|35.00000|1|2025-11-21 11:53:02|
3471|5600787|160|85443099|130|6|5.00000|1|2025-11-20 10:54:04|
1925|5700326|160|73269099|2|6|35.00000|1|2025-11-20 12:24:02|
3471|5600778|160|87082999|167|3|16.00000|1|2025-11-21 18:31:03|
1925|5001386|160|85182202|102|3|16.00000|1|2025-11-13 13:04:02|
3471|5600798|160|73181599|60|6|35.00000|1|2025-11-14 16:30:06|
1925|5100854|160|39269099|128|3|16.00000|1|2025-11-19 11:25:05|
3471|5600862|160|73269099|138|3|16.00000|1|2025-11-14 16:48:01|
1925|5700281|160|73181599|19|6|35.00000|1|2025-11-19 10:04:02|
1925|5001386|160|87082999|185|3|16.00000|1|2025-11-13 13:04:02|
1925|5001425|160|94019999|202|3|16.00000|1|2025-11-19 12:01:01|
1925|5700275|160|87082999|31|3|16.00000|1|2025-11-19 09:51:01|
1925|5700283|160|87082999|20|3|16.00000|1|2025-11-19 10:05:03|
3471|5600766|160|87089999|240|3|16.00000|1|2025-11-19 18:35:03|
3471|5600864|160|40093106|13|3|16.00000|1|2025-11-14 16:48:03|
1925|5001386|160|73182291|44|6|35.00000|1|2025-11-13 13:04:02|
3471|5600778|160|98020019|62|3|16.00000|1|2025-11-21 18:31:03|
1925|5700277|160|73181599|3|6|35.00000|1|2025-11-19 09:58:01|
1925|5700277|160|73181599|7|6|35.00000|1|2025-11-19 09:58:01|
1925|5001421|160|87085099|183|3|16.00000|1|2025-11-19 12:01:02|
1925|5700218|160|73181599|31|6|35.00000|1|2025-11-13 10:05:03|
1925|5700281|160|49089099|128|3|16.00000|1|2025-11-19 10:04:02|
3471|5600766|160|73181599|66|6|35.00000|1|2025-11-19 18:35:03|
1925|5700279|160|87082999|11|3|16.00000|1|2025-11-19 09:58:02|
1925|5100854|160|87089999|201|3|16.00000|1|2025-11-19 11:25:05|
3471|5600780|160|87082999|38|3|16.00000|1|2025-11-19 19:29:03|
1925|5001427|160|40091102|86|3|16.00000|1|2025-11-19 12:00:05|
1925|5100854|160|39199099|67|3|16.00000|1|2025-11-19 11:25:05|
1925|5700279|160|40169999|38|3|16.00000|1|2025-11-19 09:58:02|
3471|5600766|160|87082999|165|3|16.00000|1|2025-11-19 18:35:03|
1925|5700218|160|73181606|37|6|35.00000|1|2025-11-13 10:05:03|
1925|5100860|160|94019999|17|3|16.00000|1|2025-11-19 11:28:07|
3471|5600778|160|87082999|237|3|16.00000|1|2025-11-21 18:31:03|
1925|5001390|160|73181606|56|3|16.00000|1|2025-11-13 13:04:03|
1925|5700201|160|73269099|1|3|16.00000|1|2025-11-13 10:26:03|
1925|5700350|160|87082999|3|3|16.00000|1|2025-11-24 13:18:02|
1925|5100860|160|87082201|106|3|16.00000|1|2025-11-19 11:28:07|
3471|5600798|160|40093106|39|3|16.00000|1|2025-11-14 16:30:06|
1925|5001427|160|87082999|1|3|16.00000|1|2025-11-19 12:00:05|
3471|5600789|160|85044099|108|3|16.00000|1|2025-11-19 18:29:04|
1925|5700277|160|87082999|2|3|16.00000|1|2025-11-19 09:58:01|
3471|5600787|160|87082999|168|3|16.00000|1|2025-11-20 10:54:04|
1925|5001421|160|85182202|79|3|16.00000|1|2025-11-19 12:01:02|
3471|5600782|160|39269099|29|3|16.00000|1|2025-11-19 15:41:01|
1925|5100854|160|87082919|86|3|16.00000|1|2025-11-19 11:25:05|
1925|5700271|160|87089999|4|3|16.00000|1|2025-11-19 09:42:02|
3471|5600862|160|73181599|95|6|35.00000|1|2025-11-14 16:48:01|
3471|5600764|160|87088005|158|3|16.00000|1|2025-11-19 19:00:03|
1925|5700348|160|73269099|1|6|35.00000|1|2025-11-24 13:17:00|
3471|5600782|160|39199099|12|6|35.00000|1|2025-11-19 15:41:01|
1925|5700232|160|39269099|57|3|16.00000|1|2025-11-13 09:50:05|
1925|5700343|160|85182202|22|3|16.00000|1|2025-11-22 10:57:01|
3471|5600792|160|94019999|243|3|16.00000|1|2025-11-14 17:05:01|
1925|5700281|160|49089099|128|6|35.00000|1|2025-11-19 10:04:02|
3043|5003554|523|56090002|1|6|10.00000|1|2025-11-14 15:08:03|
3471|5600862|160|87081099|177|3|16.00000|1|2025-11-14 16:48:01|
3471|5600782|160|87088005|124|3|16.00000|1|2025-11-19 15:41:01|
1925|5700277|160|94019999|82|3|16.00000|1|2025-11-19 09:58:01|
1925|5001394|160|39199099|95|3|16.00000|1|2025-11-13 11:32:07|
1925|5001423|160|73181599|157|3|16.00000|1|2025-11-19 12:01:02|
1925|5700283|160|87082999|82|3|16.00000|1|2025-11-19 10:05:03|
3471|5600789|160|84879006|107|3|16.00000|1|2025-11-19 18:29:04|
1925|5700218|160|85122099|196|3|16.00000|1|2025-11-13 10:05:03|
3471|5600789|160|73181599|59|6|35.00000|1|2025-11-19 18:29:04|
1925|5700357|160|73202005|130|3|16.00000|1|2025-11-21 11:53:02|
1925|5700271|160|85371006|31|3|16.00000|1|2025-11-19 09:42:02|
1925|5001425|160|87082999|154|3|16.00000|1|2025-11-19 12:01:01|
1925|5700357|160|73181599|26|3|16.00000|1|2025-11-21 11:53:02|
3471|5600789|160|73182999|96|3|16.00000|1|2025-11-19 18:29:04|
3471|5600798|160|84073304|114|3|16.00000|1|2025-11-14 16:30:06|
3471|5600789|160|73181606|74|3|16.00000|1|2025-11-19 18:29:04|
3471|5600782|160|73182291|65|3|16.00000|1|2025-11-19 15:41:01|
1925|5001423|160|87082999|58|3|16.00000|1|2025-11-19 12:01:02|
1925|5001390|160|85182202|52|6|15.00000|1|2025-11-13 13:04:03|
3471|5600782|160|83100099|75|3|16.00000|1|2025-11-19 15:41:01|
1925|5001423|160|87089412|205|3|16.00000|1|2025-11-19 12:01:02|
3577|5102382|521|87088099|25|3|16.00000|1|2025-11-19 14:44:02|
1925|5001388|160|90262003|98|3|16.00000|1|2025-11-13 13:04:02|
3471|5600798|160|73181599|65|6|35.00000|1|2025-11-14 16:30:06|
1925|5700281|160|73181599|22|6|35.00000|1|2025-11-19 10:04:02|
1925|5700350|160|87082999|16|3|16.00000|1|2025-11-24 13:18:02|
1925|5700236|160|39199099|46|3|16.00000|1|2025-11-13 10:49:01|
1925|5001425|160|87082999|20|3|16.00000|1|2025-11-19 12:01:01|
3471|5600778|160|85371006|141|3|16.00000|1|2025-11-21 18:31:03|
1925|5700281|160|87082999|129|3|16.00000|1|2025-11-19 10:04:02|
3471|5600798|160|87082919|139|3|16.00000|1|2025-11-14 16:30:06|
3471|5600789|160|73181599|46|3|16.00000|1|2025-11-19 18:29:04|
1925|5700271|160|39269099|50|3|16.00000|1|2025-11-19 09:42:02|
1925|5700240|160|87088007|26|3|16.00000|1|2025-11-13 11:24:02|
3471|5600782|160|39199099|22|6|35.00000|1|2025-11-19 15:41:01|
3471|5600862|160|73269099|136|3|16.00000|1|2025-11-14 16:48:01|
1925|5001423|160|85182202|218|3|16.00000|1|2025-11-19 12:01:02|
3471|5600794|160|85124001|34|3|16.00000|1|2025-11-14 15:50:01|
3471|5600789|160|83023091|101|3|16.00000|1|2025-11-19 18:29:04|
3471|5600798|160|39199099|7|3|16.00000|1|2025-11-14 16:30:06|
1925|5100827|160|39199099|105|6|35.00000|1|2025-11-12 16:35:05|
1925|5700343|160|85365099|27|3|16.00000|1|2025-11-22 10:57:01|
1925|5700329|160|87089999|87|3|16.00000|1|2025-11-20 12:28:02|
1925|5001425|160|83023091|69|3|16.00000|1|2025-11-19 12:01:01|
1925|5700369|160|73181599|3|3|16.00000|1|2025-11-21 18:50:03|
1925|5001425|160|87082201|191|3|16.00000|1|2025-11-19 12:01:01|
3471|5600798|160|87082901|133|3|16.00000|1|2025-11-14 16:30:06|
1925|5700204|160|84253101|55|3|16.00000|1|2025-11-13 10:37:02|
1925|5700218|160|73181599|27|3|16.00000|1|2025-11-13 10:05:03|
1925|5001423|160|87082999|189|3|16.00000|1|2025-11-19 12:01:02|
3471|5600798|160|87082999|194|3|16.00000|1|2025-11-14 16:30:06|
1925|5001425|160|40169999|120|3|16.00000|1|2025-11-19 12:01:01|
3471|5600782|160|39263002|25|3|16.00000|1|2025-11-19 15:41:01|
1925|5700355|160|85122002|86|3|16.00000|1|2025-11-20 11:41:02|
1925|5001423|160|87082999|95|3|16.00000|1|2025-11-19 12:01:02|
1925|5700235|160|73269099|2|6|35.00000|1|2025-11-13 10:48:03|
1925|5700283|160|73181599|12|6|35.00000|1|2025-11-19 10:05:03|
1925|5100858|160|87082999|6|3|16.00000|1|2025-11-19 11:48:01|
1925|5700327|160|87088007|67|3|16.00000|1|2025-11-20 12:24:03|
3471|5600796|160|87085099|100|6|5.00000|1|2025-11-14 17:16:03|
3471|5600778|160|87082999|180|3|16.00000|1|2025-11-21 18:31:03|
3471|5600792|160|87089199|185|3|16.00000|1|2025-11-14 17:05:01|
3471|5600858|160|87082919|35|3|16.00000|1|2025-11-14 17:16:03|
3471|5600770|160|87082999|31|3|16.00000|1|2025-11-19 18:29:05|
3471|5600862|160|83100099|149|3|16.00000|1|2025-11-14 16:48:01|
3471|5600782|160|39199099|12|3|16.00000|1|2025-11-19 15:41:01|
1925|5001421|160|87088007|179|3|16.00000|1|2025-11-19 12:01:02|
1925|5001425|160|87089999|36|3|16.00000|1|2025-11-19 12:01:01|
1925|5700277|160|73182403|69|6|35.00000|1|2025-11-19 09:58:01|
1925|5700327|160|87082999|57|3|16.00000|1|2025-11-20 12:24:03|
3471|5600770|160|87082999|63|3|16.00000|1|2025-11-19 18:29:05|
1925|5700230|160|85124001|21|3|16.00000|1|2025-11-13 09:40:03|
1925|5700239|160|73269099|1|6|35.00000|1|2025-11-13 11:28:01|
3471|5600778|160|85371099|139|3|16.00000|1|2025-11-21 18:31:03|
1925|5700271|160|85365099|72|3|16.00000|1|2025-11-19 09:42:02|
3471|5600782|160|73181599|52|6|35.00000|1|2025-11-19 15:41:01|
1925|5700357|160|39191001|123|3|16.00000|1|2025-11-21 11:53:02|
1925|5700204|160|87088005|49|3|16.00000|1|2025-11-13 10:37:02|
3471|5600798|160|40093106|41|3|16.00000|1|2025-11-14 16:30:06|
3471|5600770|160|87082999|74|3|16.00000|1|2025-11-19 18:29:05|
3471|5600792|160|87082101|135|3|16.00000|1|2025-11-14 17:05:01|
3471|5600782|160|85124001|84|3|16.00000|1|2025-11-19 15:41:01|
3471|5600798|160|73181599|63|6|35.00000|1|2025-11-14 16:30:06|
1925|5001394|160|73269099|56|6|35.00000|1|2025-11-13 11:32:07|
3471|5600782|160|73262006|72|6|30.00000|1|2025-11-19 15:41:01|
3471|5600860|160|87089999|101|3|16.00000|1|2025-11-14 16:30:07|
3471|5600764|160|87089999|189|3|16.00000|1|2025-11-19 19:00:03|
3471|5600798|160|73181606|88|6|35.00000|1|2025-11-14 16:30:06|
3471|5600780|160|87082999|36|3|16.00000|1|2025-11-19 19:29:03|
1925|5700337|160|87082999|6|3|16.00000|1|2025-11-21 12:23:01|
1925|5700277|160|87082101|73|3|16.00000|1|2025-11-19 09:58:01|
3471|5600792|160|73181599|66|6|35.00000|1|2025-11-14 17:05:01|
3471|5600787|160|87082999|182|3|16.00000|1|2025-11-20 10:54:04|
1925|5700283|160|87082999|83|3|16.00000|1|2025-11-19 10:05:03|
1925|5700232|160|73181599|63|3|16.00000|1|2025-11-13 09:50:05|
1925|5001421|160|87089999|146|3|16.00000|1|2025-11-19 12:01:02|
3471|5600895|160|87082999|52|3|16.00000|1|2025-11-15 11:53:02|
1925|5100856|160|73181599|33|3|16.00000|1|2025-11-19 11:27:03|
1925|5700273|160|87085099|99|3|16.00000|1|2025-11-19 09:44:04|
3577|5102368|521|87085099|26|3|16.00000|1|2025-11-13 19:27:00|
1925|5001425|160|39174001|84|3|16.00000|1|2025-11-19 12:01:01|
3471|5600787|160|87087006|217|3|16.00000|1|2025-11-20 10:54:04|
1925|5100856|160|87082999|164|3|16.00000|1|2025-11-19 11:27:03|
3471|5600798|160|87082901|134|3|16.00000|1|2025-11-14 16:30:06|
1925|5700204|160|39174001|94|3|16.00000|1|2025-11-13 10:37:02|
3471|5600778|160|87082999|175|3|16.00000|1|2025-11-21 18:31:03|
3471|5600787|160|39199099|15|3|16.00000|1|2025-11-20 10:54:04|
3471|5600782|160|85364199|86|3|16.00000|1|2025-11-19 15:41:01|
3471|5600778|160|87082999|183|3|16.00000|1|2025-11-21 18:31:03|
1925|5001423|160|87082999|165|3|16.00000|1|2025-11-19 12:01:02|
1925|5700203|160|73269099|1|3|16.00000|1|2025-11-13 10:28:03|
1925|5700281|160|73181599|5|3|16.00000|1|2025-11-19 10:04:02|
3471|5600782|160|70091099|42|3|16.00000|1|2025-11-19 15:41:01|
1925|5700273|160|87082999|21|3|16.00000|1|2025-11-19 09:44:04|
1925|5100860|160|94019999|64|3|16.00000|1|2025-11-19 11:28:07|
1925|5001394|160|70091099|165|6|3.00000|1|2025-11-13 11:32:07|
3471|5600787|160|87082999|178|3|16.00000|1|2025-11-20 10:54:04|
1925|5100827|160|87089999|170|3|16.00000|1|2025-11-12 16:35:05|
1925|5100856|160|87089999|101|3|16.00000|1|2025-11-19 11:27:03|
3471|5600864|160|73181606|20|6|35.00000|1|2025-11-14 16:48:03|
3471|5600792|160|85365099|117|3|16.00000|1|2025-11-14 17:05:01|
1925|5700271|160|90262003|149|3|16.00000|1|2025-11-19 09:42:02|
1925|5700329|160|87089412|27|3|16.00000|1|2025-11-20 12:28:02|
1925|5100823|160|73181606|114|6|35.00000|1|2025-11-12 16:31:00|
1925|5700355|160|40169304|55|3|16.00000|1|2025-11-20 11:41:02|
3471|5600792|160|85122002|110|3|16.00000|1|2025-11-14 17:05:01|
