Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|5600789|160|87082999|160|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600780|160|87089999|68|1|25CFTT405338-5|2025-11-19 19:29:03|
1647|5006933|240|87032199|1|15|380Y-3 SG110150|2025-11-10 10:37:06|
3471|5600789|160|73181606|73|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600946|160|39269099|7|2|No.Parte|2025-11-28 20:35:00|
3471|5600946|160|39269099|6|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600798|160|87082201|131|1|25CFTT405375-3|2025-11-14 16:30:06|
1647|5006933|240|87032199|3|14|380Y-3 SH190256|2025-11-10 10:37:06|
3471|5600866|160|87082999|84|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600860|160|40169901|18|3|5HY#-130002-1000|2025-11-14 16:30:07|
3471|5600789|160|87089904|203|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600798|160|87082919|141|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600946|160|98020019|216|4|5HYV-190005-6000|2025-11-28 20:35:00|
1647|5017166|240|87032199|1|87|380Y-3 SH290220|2025-11-27 16:22:03|
3471|5600768|160|40093106|11|2|No.Parte|2025-11-19 16:47:03|
1647|5006933|240|87032199|3|184|380Y-3 SH040287|2025-11-10 10:37:06|
3471|5600789|160|73181504|19|1|25CFTT405309-5|2025-11-19 18:29:04|
3471|5600785|160|84123199|21|1|25CFTT405309|2025-11-19 19:35:02|
1647|5006933|240|87032199|1|63|380Y-3 SH190065|2025-11-10 10:37:06|
1925|5700281|160|73261999|59|1|No. De parte: 5HYV-020002-6000|2025-11-19 10:04:02|
3471|5600946|160|98020019|192|1|25CFTT405952-5|2025-11-28 20:35:00|
1925|5700302|160|85444299|39|1|No. De parte: 5BWV-156905-5000-M1|2025-11-28 11:39:01|
3471|5600792|160|73182102|80|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600789|160|73072202|16|2|No.Parte|2025-11-19 18:29:04|
3471|5600863|160|73269099|11|2|No.Parte|2025-11-14 16:10:03|
3471|5600792|160|87082999|166|3|5SYV-230700-8002-0BP00|2025-11-14 17:05:01|
3471|5600789|160|73181599|36|2|No.Parte|2025-11-19 18:29:04|
1925|5700218|160|73181599|14|1|No. De parte: 30006-080016810|2025-11-13 10:05:03|
3471|5600946|160|98020019|232|4|5HYV-260221-9000|2025-11-28 20:35:00|
3471|5600946|160|87082999|83|3|5HYV-221090-6000-H1M|2025-11-28 20:35:00|
3043|5603392|523|87032199|1|35|LCELE1ZG0TM001005 380Y-3 SH190041|2025-11-18 18:43:01|
1647|5006933|240|87032199|2|37|380Y-3 SF010043|2025-11-10 10:37:06|
3471|5600780|160|87082919|10|3|5SYV-807400-8300-0RT00|2025-11-19 19:29:03|
3471|5600780|160|87082999|31|2|No.Parte|2025-11-19 19:29:03|
1647|5006933|240|87032199|3|38|380Y-3 SH100040|2025-11-10 10:37:06|
1925|5700283|160|87082999|57|1|No. De parte: 5HYV-221108-6000-H1M|2025-11-19 10:05:03|
3471|5600946|160|87082999|57|1|25CFTT405952-4|2025-11-28 20:35:00|
3471|5600946|160|98020019|243|4|6WWV-046702-5000|2025-11-28 20:35:00|
1925|5001394|160|39269099|186|1|No. De parte: 5HYV-353510-9001-0HQ00|2025-11-13 11:32:07|
3471|5600789|160|73181599|53|3|30102-080025810|2025-11-19 18:29:04|
3471|5600860|160|87082999|61|3|5HYV-032080-6000-H1M|2025-11-14 16:30:07|
1925|5100827|160|87082999|49|1|No. De parte: 5HYV-080009-6000|2025-11-12 16:35:05|
3471|5600789|160|94019999|228|1|25CFTT405309-5|2025-11-19 18:29:04|
3471|5600862|160|87082999|193|3|5HYV-032010-6001-H1M|2025-11-14 16:48:01|
3471|5600946|160|87082999|106|2|No.Parte|2025-11-28 20:35:00|
1647|5017166|240|87032199|1|172|380Y-3 SH290073|2025-11-27 16:22:03|
1925|5001421|160|73181599|16|1|No. De parte: 30006-102080110|2025-11-19 12:01:02|
1647|5006933|240|87032199|3|86|380Y-3 SH040212|2025-11-10 10:37:06|
1925|5001421|160|73181599|9|1|No. De parte: 30006-060012870|2025-11-19 12:01:02|
3471|5600789|160|87082999|143|1|25CFTT405309-5|2025-11-19 18:29:04|
1647|5006933|240|87032199|3|134|380Y-3 SH100099|2025-11-10 10:37:06|
1925|5100856|160|73181606|47|1|No. De parte: 30219-122810|2025-11-19 11:27:03|
1647|5017166|240|87032199|1|39|380Y-3 SH290086|2025-11-27 16:22:03|
3471|5600946|160|87089203|125|1|25CFTT405952-5|2025-11-28 20:35:00|
1925|5100832|160|73269099|2|1|No. De parte: TBT085|2025-11-12 16:40:01|
3471|5600785|160|87082999|47|3|NO.PARTE|2025-11-19 19:35:02|
3471|5600860|160|87082999|74|3|5HYV-043065-6000|2025-11-14 16:30:07|
1925|5700214|160|39269014|1|1|No. De parte: 0000-000014|2025-11-12 18:15:01|
3471|5600785|160|87082999|58|1|25CFTT405309-1|2025-11-19 19:35:02|
3471|5600864|160|87082999|61|3|5HYV-032060-6000-H1M|2025-11-14 16:48:03|
3471|5600946|160|98020019|151|2|FRACCION ORIGINAL 7318159903|2025-11-28 20:35:00|
1647|5017166|240|87032199|1|20|380Y-3 SH290071|2025-11-27 16:22:03|
1925|5700281|160|39199099|99|1|No. De parte: 5HYV-190025-6000|2025-11-19 10:04:02|
1647|5006933|240|87032199|3|146|380Y-3 SH290188|2025-11-10 10:37:06|
3471|5600770|160|73181599|12|1|25CFTT405370-6|2025-11-19 18:29:05|
3471|5600770|160|87082999|99|3|5HYV-221107-6001-H1M|2025-11-19 18:29:05|
1925|5100854|160|87089412|183|1|No. De parte: 5HYV-107300-6000|2025-11-19 11:25:05|
3471|5600780|160|87082999|59|2|No.Parte|2025-11-19 19:29:03|
3471|5600945|160|39232991|2|3|5HYV-132000-4500-20|2025-11-27 18:24:02|
3471|5600946|160|85389001|47|3|5ASV-152200-6001|2025-11-28 20:35:00|
3471|5600792|160|84254299|104|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600785|160|98020019|68|3|5HYV-107200-6000|2025-11-19 19:35:02|
3471|5600866|160|84073304|18|2|No.Parte|2025-11-14 16:09:02|
3471|5600798|160|39235001|27|2|No.Parte|2025-11-14 16:30:06|
3471|5600785|160|87089412|81|2|25CFTT405309-1|2025-11-19 19:35:02|
3471|5600860|160|90271001|110|2|No.Parte|2025-11-14 16:30:07|
3471|5600946|160|87082999|70|2|No.Parte|2025-11-28 20:35:00|
1647|5017166|240|87032199|1|68|380Y-3 SH290273|2025-11-27 16:22:03|
3471|5600780|160|87082999|64|3|5SYV-235010-8000-H1M|2025-11-19 19:29:03|
1925|5100856|160|73182403|57|1|No. De parte: 30903-0322210|2025-11-19 11:27:03|
3471|5600770|160|87089999|95|1|25CFTT405370-6|2025-11-19 18:29:05|
3471|5600770|160|87082999|83|3|5SYV-032020-8001-H1M|2025-11-19 18:29:05|
3043|5603392|523|87032199|1|25|LCELE1ZG7TM001051 380Y-3 SG240122|2025-11-18 18:43:01|
1925|5700281|160|39199099|93|1|No. De parte: 5HYV-190009-6000|2025-11-19 10:04:02|
3471|5600946|160|87082999|103|3|5SYV-032010-8001-H1M|2025-11-28 20:35:00|
3471|5600948|160|98020019|82|2|FRACCION ORIGINAL 7326909903|2025-11-27 18:38:02|
3471|5600858|160|87082901|32|2|No.Parte|2025-11-14 17:16:03|
3471|5600789|160|87089203|199|2|No.Parte|2025-11-19 18:29:04|
1925|5100827|160|49019991|141|1|No. De parte: 5SYV-380101-1500-13|2025-11-12 16:35:05|
3471|5600866|160|87082999|52|2|No.Parte|2025-11-14 16:09:02|
3471|5600789|160|94019999|228|3|5HYV-131320-6001-H1|2025-11-19 18:29:04|
1925|5700238|160|40169901|126|1|No. De parte: 5HYV-120104-6000|2025-11-13 14:41:01|
3471|5600946|160|98020019|169|2|FRACCION ORIGINAL 7318159903|2025-11-28 20:35:00|
1925|5700306|160|84833004|77|1|No. De parte: 5HYV-120103-6000|2025-11-28 11:04:03|
3471|5600780|160|87082919|9|3|5SYV-807400-8300-0BM00|2025-11-19 19:29:03|
1925|5100860|160|87089999|41|1|No. De parte: 5HYV-030010-6000|2025-11-19 11:28:07|
3471|5600766|160|87082999|195|2|No.Parte|2025-11-19 18:35:03|
3471|5600766|160|73181599|81|2|No.Parte|2025-11-19 18:35:03|
1925|5100854|160|40169304|154|1|No. De parte: 5HYV-043046-6000|2025-11-19 11:25:05|
3471|5600789|160|87082999|136|1|25CFTT405309-4|2025-11-19 18:29:04|
1647|5017166|240|87032199|1|116|380Y-3 SH290017|2025-11-27 16:22:03|
3471|5600946|160|98020019|186|2|FRACCION ORIGINAL 7318160603|2025-11-28 20:35:00|
3471|5600862|160|87085099|203|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600789|160|94019999|227|1|25CFTT405309-5|2025-11-19 18:29:04|
3471|5600792|160|87088005|179|3|9AWV-060610-8000|2025-11-14 17:05:01|
3471|5600792|160|87089999|205|2|No.Parte|2025-11-14 17:05:01|
3577|5102382|521|87089999|28|1|28NO. DE PARTE : 5HYV-002004-6000  FACTURA: 25CFTTP7152-IN|2025-11-19 14:44:02|
3471|5600792|160|87082999|157|3|5HYV-080008-6000|2025-11-14 17:05:01|
3471|5600946|160|98020019|198|4|30605-114060|2025-11-28 20:35:00|
3471|5600946|160|87082999|95|2|No.Parte|2025-11-28 20:35:00|
1925|5700283|160|87082999|43|1|No. De parte: 5HYV-221030-6001-H1M|2025-11-19 10:05:03|
1925|5700281|160|87082919|136|1|No. De parte: 5SYV-807300-8300-0RT00|2025-11-19 10:04:02|
3471|5600766|160|73181599|72|1|25CFTT405370-2|2025-11-19 18:35:03|
3471|5600782|160|87088005|129|3|5HYV-450160-6000|2025-11-19 15:41:01|
3043|5603392|523|87032199|1|30|LCELE1ZG2TM000261 380Y-3 SF280362|2025-11-18 18:43:01|
1925|5001421|160|39263002|186|1|No. De parte: 5HYV-160116-6000|2025-11-19 12:01:02|
3471|5600946|160|87082999|76|3|5HYV-043026-6000|2025-11-28 20:35:00|
3471|5600946|160|98020019|209|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600862|160|73181599|53|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600782|160|39199099|2|1|25CFTT405338-6|2025-11-19 15:41:01|
3471|5600858|160|85071099|23|3|31023004|2025-11-14 17:16:03|
3471|5600792|160|87088005|178|3|NO.PARTE|2025-11-14 17:05:01|
3471|5600782|160|87089999|148|1|25CFTT405338-6|2025-11-19 15:41:01|
1925|5001394|160|73181599|206|1|No. De parte: 7030-010508|2025-11-13 11:32:07|
3471|5600946|160|98020019|204|4|5HY#-040002-1000|2025-11-28 20:35:00|
3471|5600946|160|84073304|34|1|25CFTT405952-4|2025-11-28 20:35:00|
1925|5001421|160|40093106|88|1|No. De parte: 5HYV-182500-6000|2025-11-19 12:01:02|
1925|5100854|160|87082999|242|1|No. De parte: 5HYV-223024-6000-0K100|2025-11-19 11:25:05|
3471|5600789|160|87082999|141|2|No.Parte|2025-11-19 18:29:04|
1925|5001421|160|87089999|78|1|No. De parte: 5HYV-152800-6000|2025-11-19 12:01:02|
3471|5600782|160|85371099|92|2|No.Parte|2025-11-19 15:41:01|
3471|5600766|160|87082922|161|1|25CFTT405370-3|2025-11-19 18:35:03|
3471|5600946|160|98020019|238|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600946|160|98020019|188|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600864|160|87082999|60|1|25CFTT405303-6|2025-11-14 16:48:03|
3471|5600764|160|87082999|135|2|No.Parte|2025-11-19 19:00:03|
3471|5600792|160|94012001|229|3|5SYV-134000-8001-24|2025-11-14 17:05:01|
3471|5600798|160|87082999|148|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600764|160|87088005|158|3|5HYV-060110-6000A|2025-11-19 19:00:03|
3471|5600862|160|87089999|217|3|5HY0-222010|2025-11-14 16:48:01|
3471|5600946|160|87082999|92|2|No.Parte|2025-11-28 20:35:00|
3471|5600946|160|98020019|221|3|NO.PARTE|2025-11-28 20:35:00|
1925|5001423|160|87082999|12|1|No. De parte: 5HYV-031039-6000-H1M|2025-11-19 12:01:02|
1925|5700281|160|73181599|148|1|No. De parte: 8010-000004|2025-11-19 10:04:02|
1925|5700277|160|87088005|41|1|No. De parte: 5HYV-060310-6000A|2025-11-19 09:58:01|
1925|5700277|160|40093106|65|1|No. De parte: 5HYV-182040-6000|2025-11-19 09:58:01|
1925|5001425|160|87089999|57|1|No. De parte: 5HYV-182420-6001|2025-11-19 12:01:01|
3471|5600789|160|84253101|106|2|No.Parte|2025-11-19 18:29:04|
3471|5600946|160|40169304|17|2|No.Parte|2025-11-28 20:35:00|
3471|5600946|160|98020019|173|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600862|160|40093106|37|2|No.Parte|2025-11-14 16:48:01|
1925|5100860|160|85443099|19|1|No. De parte: 5HYV-150100-4200|2025-11-19 11:28:07|
3471|5600794|160|84833004|31|1|25CFTT405375-2|2025-11-14 15:50:01|
1925|5700240|160|85269299|17|1|No. De parte: 5HYV-010230-6000|2025-11-13 11:24:02|
3471|5600766|160|87082999|200|3|5SYV-234010-8000-H1M|2025-11-19 18:35:03|
3471|5600860|160|87082999|79|3|5HYV-221120-6000-H1M|2025-11-14 16:30:07|
1925|5700351|160|87082999|49|1|No. De parte: 5HYV-221070-6000-H1M|2025-11-28 14:22:01|
3471|5600946|160|98020019|249|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600770|160|73072202|4|3|5BWV-031436-5000-H1|2025-11-19 18:29:05|
1925|5001425|160|87082999|73|1|No. De parte: 5HYV-223022-6000-0RT00|2025-11-19 12:01:01|
3471|5600764|160|40169304|33|2|No.Parte|2025-11-19 19:00:03|
1925|5700273|160|39263002|97|1|No. De parte: 9DQV-160920-6001-M1|2025-11-19 09:44:04|
3471|5600786|160|73269099|1|3|NO.PARTE|2025-11-19 19:35:01|
1925|5001427|160|87082919|77|1|No. De parte: 5SYV-807400-8300-0K100|2025-11-19 12:00:05|
3471|5600944|160|87082999|117|2|No.Parte|2025-11-27 19:08:01|
3471|5600946|160|87088007|118|3|5HYV-050110-6001A|2025-11-28 20:35:00|
3471|5600864|160|87082999|44|2|No.Parte|2025-11-14 16:48:03|
3471|5600766|160|87082999|172|3|5HYV-032130-6000-H1M|2025-11-19 18:35:03|
1925|5700204|160|73182403|80|1|No. De parte: 5HYV-220012-6000|2025-11-13 10:37:02|
3471|5600795|160|73269099|4|2|No.Parte|2025-11-14 15:49:02|
1925|5700277|160|40093106|67|1|No. De parte: 5HYV-182500-6000|2025-11-19 09:58:01|
3471|5600798|160|87089999|210|2|No.Parte|2025-11-14 16:30:06|
3471|5600946|160|87089999|132|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600947|160|73269099|2|1|25CFTT405952-5|2025-11-28 20:17:01|
1925|5100860|160|94019999|62|1|No. De parte: 5HYV-131310-6000-20-H1|2025-11-19 11:28:07|
3471|5600770|160|87082999|45|1|25CFTT405370-6|2025-11-19 18:29:05|
1925|5700273|160|39269099|64|1|No. De parte: 5HYV-353510-9001-0HQ00|2025-11-19 09:44:04|
1925|5001423|160|73181606|138|1|No. De parte: 30204-122810|2025-11-19 12:01:02|
1925|5700281|160|39263002|84|1|No. De parte: 5HYV-160116-6000|2025-11-19 10:04:02|
3471|5600764|160|87089999|190|3|5HYV-182540-6001|2025-11-19 19:00:03|
3471|5600948|160|87082999|40|1|25CFTT405952-6|2025-11-27 18:38:02|
3471|5600944|160|87089999|156|2|No.Parte|2025-11-27 19:08:01|
3471|5600860|160|87089999|101|1|25CFTT405303-2|2025-11-14 16:30:07|
1925|5700275|160|87082999|36|1|No. De parte: 5HYV-032210-6000-H1M|2025-11-19 09:51:01|
3471|5600794|160|87082999|50|3|5HYV-021120-6000|2025-11-14 15:50:01|
3471|5600860|160|94019999|113|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600783|160|73269099|2|3|NO.PARTE|2025-11-19 15:08:00|
3471|5600792|160|73181599|68|2|No.Parte|2025-11-14 17:05:01|
3471|5600948|160|87082999|38|3|5HYV-032110-6000-H1M|2025-11-27 18:38:02|
3471|5600944|160|98020019|224|2|No.Parte|2025-11-27 19:08:01|
3471|5600766|160|39199099|20|1|25CFTT405370-3|2025-11-19 18:35:03|
1925|5700281|160|87089999|88|1|No. De parte: 5HYV-183030A|2025-11-19 10:04:02|
3471|5600782|160|87089412|141|3|5HYV-060700-6000|2025-11-19 15:41:01|
1925|5100860|160|94019999|67|1|No. De parte: 5HYV-131318-6001-H1|2025-11-19 11:28:07|
3471|5600766|160|85122002|139|1|25CFTT405370-3|2025-11-19 18:35:03|
1925|5001421|160|87088007|179|1|No. De parte: 5HYV-050310-6001A|2025-11-19 12:01:02|
3043|5003654|523|56090002|1|1|ORDEN No. 1 PARTE NO. WNR5111EFRRB-NSBLU|2025-11-28 16:50:02|
3471|5600948|160|87082999|34|2|No.Parte|2025-11-27 18:38:02|
1905|5017408|160|98020019|14|2|FRACCION ORIGINAL: 3902.10.99.00|2025-11-14 18:36:06|
3471|5600782|160|73262006|70|1|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600794|160|87082999|73|1|25CFTT405375-4|2025-11-14 15:50:01|
1925|5001386|160|85129007|55|1|No. De parte: 5ASV-220030-6000|2025-11-13 13:04:02|
3471|5600766|160|73181599|73|2|No.Parte|2025-11-19 18:35:03|
3471|5600792|160|90328999|216|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600948|160|87082999|67|3|5SYV-234010-8000-H1M|2025-11-27 18:38:02|
3471|5600946|160|98020019|223|1|25CFTT405952-5|2025-11-28 20:35:00|
3043|5603392|523|87032199|1|2|VIN NO............ENGINE NO.|2025-11-18 18:43:01|
1925|5100856|160|87082999|190|1|No. De parte: 5HYV-234010-6000-H1M|2025-11-19 11:27:03|
3471|5600780|160|87082999|42|3|5HYV-032040-6000-H1M|2025-11-19 19:29:03|
1925|5100856|160|73181606|87|1|No. De parte: 5HYV-110001-1F00|2025-11-19 11:27:03|
3471|5600764|160|87089999|199|1|25CFTT405370|2025-11-19 19:00:03|
1925|5001423|160|73269099|260|1|No. De parte: 6KM0-180004|2025-11-19 12:01:02|
3471|5600946|160|87082999|86|1|25CFTT405952-4|2025-11-28 20:35:00|
3471|5600948|160|87089999|78|3|5HYV-030100-6000|2025-11-27 18:38:02|
3471|5600863|160|73269099|9|2|No.Parte|2025-11-14 16:10:03|
1925|5100856|160|39269099|128|1|No. De parte: 6GU#-150001-6000-M1|2025-11-19 11:27:03|
1925|5001386|160|87082919|135|1|No. De parte: 5HYV-807100-9001-0K100|2025-11-13 13:04:02|
1925|5700218|160|73182999|76|1|No. De parte: 5HYV-040001-6000|2025-11-13 10:05:03|
1925|5700277|160|87082999|2|1|No. De parte: 0NYV-120500-3000|2025-11-19 09:58:01|
1925|5001394|160|87082999|84|1|No. De parte: 5HYV-041041-6001-0RT00|2025-11-13 11:32:07|
3471|5600951|160|73269099|3|4|TBT085|2025-11-27 17:47:14|
3471|5600946|160|98020019|247|3|NO.PARTE|2025-11-28 20:35:00|
1925|5001423|160|73261999|172|1|No. De parte: 5HYV-020002-6000|2025-11-19 12:01:02|
3471|5600782|160|84254299|78|3|5HYV-222080-4100|2025-11-19 15:41:01|
3471|5600768|160|90328999|86|1|25CFTT405370-4|2025-11-19 16:47:03|
3471|5600780|160|87089999|72|1|25CFTT405338-5|2025-11-19 19:29:03|
1925|5700281|160|87089412|73|1|No. De parte: 5HYV-060700-6000|2025-11-19 10:04:02|
1925|5001423|160|73181599|132|1|No. De parte: 30121-060020870|2025-11-19 12:01:02|
3471|5600946|160|98020019|159|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600944|160|94019999|170|3|5HYV-131321-6000|2025-11-27 19:08:01|
3471|5600798|160|85122099|122|2|No.Parte|2025-11-14 16:30:06|
3471|5600766|160|73181599|66|3|30006-080040810|2025-11-19 18:35:03|
3471|5600798|160|39269099|32|1|25CFTT405375-7|2025-11-14 16:30:06|
1925|5001386|160|87082999|61|1|No. De parte: 5BWV-348002-5002|2025-11-13 13:04:02|
1925|5100856|160|87082999|155|1|No. De parte: 5HYV-031039-6000-H1M|2025-11-19 11:27:03|
1925|5001388|160|87089999|101|1|No. De parte: 0NYV-113000-3000|2025-11-13 13:04:02|
3471|5600946|160|87082999|80|2|No.Parte|2025-11-28 20:35:00|
1647|5017166|240|87032199|1|191|380Y-3 SH280016|2025-11-27 16:22:03|
1925|5001421|160|85122099|201|1|No. De parte: 9AWV-160112-8002|2025-11-19 12:01:02|
3471|5600789|160|84152001|104|1|25CFTT405309-5|2025-11-19 18:29:04|
3471|5600780|160|87082999|21|2|No.Parte|2025-11-19 19:29:03|
3471|5600768|160|85364199|26|1|25CFTT405370-4|2025-11-19 16:47:03|
3471|5600791|160|87089904|11|3|5HYV-120100-6000A|2025-11-19 18:35:03|
3471|5600789|160|85371006|117|2|No.Parte|2025-11-19 18:29:04|
1647|5017166|240|87032199|2|15|380Y-3 SJ160265|2025-11-27 16:22:03|
3471|5600950|160|39263002|6|3|5HYV-160116-6000|2025-11-27 18:19:02|
3471|5600860|160|87089999|100|3|5HYV-002011-6001|2025-11-14 16:30:07|
3577|5102382|521|39199099|1|1|14NO. DE PARTE : 5HYV-190030-6000  FACTURA: 25CFTTP7152-IN|2025-11-19 14:44:02|
1925|5700218|160|40093106|124|1|No. De parte: 5HYV-182060-6000|2025-11-13 10:05:03|
1925|5001386|160|39269099|129|1|No. De parte: 5HYV-353530-9001-0HQ00|2025-11-13 13:04:02|
1925|5100856|160|39269099|103|1|No. De parte: 5HYV-188002-6000|2025-11-19 11:27:03|
3471|5600862|160|87082999|194|1|25CFTT405303-4|2025-11-14 16:48:01|
3471|5600950|160|85443099|42|2|No.Parte|2025-11-27 18:19:02|
1647|5017166|240|87032199|1|187|380Y-3 SH290011|2025-11-27 16:22:03|
3471|5600785|160|87082999|61|1|25CFTT405309|2025-11-19 19:35:02|
1925|5001422|160|73269099|2|1|No. De parte: TBT085|2025-11-19 12:00:01|
1925|5001427|160|87088005|66|1|No. De parte: 5SYV-060500-8001|2025-11-19 12:00:05|
3471|5600768|160|87089999|85|1|25CFTT405370-4|2025-11-19 16:47:03|
3471|5600764|160|73181599|56|2|No.Parte|2025-11-19 19:00:03|
1925|5001421|160|85371099|77|1|No. De parte: 5HYV-151900-6001|2025-11-19 12:01:02|
1647|5017166|240|87032199|1|43|380Y-3 SJ050243|2025-11-27 16:22:03|
1925|5700312|160|39269099|43|1|No. De parte: 5HYV-134000-6001-40|2025-11-28 11:37:01|
3471|5600862|160|73181401|52|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600766|160|39269099|29|3|0000-000014|2025-11-19 18:35:03|
1925|5700218|160|73181599|18|1|No. De parte: 30006-080045810|2025-11-13 10:05:03|
3471|5600794|160|87082999|52|3|5HYV-030530-6000-H1M|2025-11-14 15:50:01|
3471|5600766|160|73181599|52|1|25CFTT405370-2|2025-11-19 18:35:03|
1925|5700237|160|73269099|3|1|No. De parte: TBT085|2025-11-13 11:29:01|
3471|5600946|160|98020019|240|4|5SYV-190010-1900-10|2025-11-28 20:35:00|
1647|5017166|240|87032199|2|247|380Y-3 SJ160473|2025-11-27 16:22:03|
1925|5001423|160|87082201|62|1|No. De parte: 5HYV-237000-6000-28|2025-11-19 12:01:02|
1925|5100856|160|73072202|146|1|No. De parte: 5BWV-031436-5000-H1|2025-11-19 11:27:03|
1925|5001427|160|87089999|13|1|No. De parte: 5HYV-030821-6000|2025-11-19 12:00:05|
1925|5001421|160|40091102|130|1|No. De parte: 5SYV-182550-8000|2025-11-19 12:01:02|
1925|5700273|160|87082999|59|1|No. De parte: 5HYV-260225-6001|2025-11-19 09:44:04|
1925|5001425|160|87082919|106|1|No. De parte: 5SYV-807300-8300-0BM00|2025-11-19 12:01:01|
1647|5017166|240|87032199|2|199|380Y-3 SJ270348|2025-11-27 16:22:03|
3471|5600946|160|39269020|3|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600794|160|87089999|108|3|0NYV-113000-3000|2025-11-14 15:50:01|
1925|5700283|160|87082999|82|1|No. De parte: 5HYV-237100-6000-H1M|2025-11-19 10:05:03|
1925|5700236|160|39199099|45|1|No. De parte: 5HYV-190011-6000|2025-11-13 10:49:01|
1925|5700210|160|40091102|62|1|No. De parte: 703V-200102-1400|2025-11-12 17:57:01|
1925|5700281|160|73181599|12|1|No. De parte: 30006-080028810|2025-11-19 10:04:02|
1925|5001394|160|73181401|44|1|No. De parte: 30110-480190070|2025-11-13 11:32:07|
3471|5600946|160|39269099|7|3|5HYV-260222-9000|2025-11-28 20:35:00|
1647|5017166|240|87032199|2|151|380Y-3 SJ270157|2025-11-27 16:22:03|
3471|5600764|160|87088005|159|1|25CFTT405370-1|2025-11-19 19:00:03|
3471|5600782|160|87082919|105|4|5SYV-807700-8300-0RT00|2025-11-19 15:41:01|
1925|5001427|160|85129007|30|1|No. De parte: 5ASV-220030-6000|2025-11-19 12:00:05|
1925|5001421|160|73269099|161|1|No. De parte: 7030-221140|2025-11-19 12:01:02|
3471|5600766|160|87082999|169|3|5HYV-030510-6000-H1M|2025-11-19 18:35:03|
3471|5600764|160|87082999|135|3|5HYV-043024-6001|2025-11-19 19:00:03|
1925|5700302|160|85365099|101|1|No. De parte: 5HYV-169500-6001|2025-11-28 11:39:01|
1647|5017166|240|87032199|1|149|380Y-3 SH280043|2025-11-27 16:22:03|
3471|5600864|160|87082999|45|3|5HYV-031039-6000-H1M|2025-11-14 16:48:03|
3471|5600764|160|87082999|139|1|25CFTT405370|2025-11-19 19:00:03|
1925|5700236|160|87082999|57|1|No. De parte: 5HYV-223022-6000-0BM00|2025-11-13 10:49:01|
3471|5600864|160|87082999|62|3|5HYV-032070-6000-H1M|2025-11-14 16:48:03|
1925|5001421|160|94019999|66|1|No. De parte: 5HYV-131100-6000-20|2025-11-19 12:01:02|
3471|5600792|160|84818022|105|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600950|160|39174001|2|2|No.Parte|2025-11-27 18:19:02|
