Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
3471|5600895|160|39269029|5|00|EMBUDO DE PLASTICO|3.14000|314|314|17.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
3471|5600778|160|98020019|50|00|PERNOS ROSCADOS DE ACERO DE USO AUTOMOTRIZ|0.91417|1097|1097|60.00|1200.000|6|24.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
1925|5700345|160|87082999|32|99|PARTE DE LA CARROCERÍA|363.50000|1454|1454|79.52|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:59:02|
3471|5600796|160|87082999|58|99|PARTE DE LA CARROCERIA|194.25000|13986|13986|756.00|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
3471|5600864|160|87082999|54|99|PARTE DE LA CARROCERIA|40.52000|4052|4052|219.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5700337|160|73202005|28|01|RESORTE|1.46154|380|380|20.80|260.000|6|76.91000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:23:01|
1925|5700366|160|73269099|2|99|BASTIDOR PARA EMBALAJE|238.33333|1430|1430|78.24|6.000|6|50.43000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-21 18:25:03|
3471|5600798|160|39269099|34|06|CINCHO DE PLASTICO|0.55502|1039|1039|56.16|1872.000|6|37.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700293|160|87082999|6|99|PARTE DE LA CARROCERÍA|367.72222|13238|13238|715.68|36.000|6|36.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 10:15:02|
3471|5600787|160|87082999|173|99|PARTE DE LA CARROCERIA|16.45714|1152|1152|63.00|70.000|6|70.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 10:54:04|
1925|5700302|160|87089999|134|99|TUBOS PREFORMADOS PARA REFRIGERANTE|57.15000|5715|5715|309.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
3471|5600895|160|87082999|57|99|PARTE DE LA CARROCERIA|29.97000|2997|2997|162.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
1925|5700218|160|84833004|107|99|BUJE|2.22000|666|666|36.00|300.000|6|8.72000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5700320|160|87082999|38|99|PARTE DE LA CARROCERÍA|17.57000|1757|1757|95.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
1925|5700355|160|70091099|103|02|ESPEJO|68.91250|5513|5513|301.60|80.000|6|14.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 11:41:02|
3471|5600952|160|87082999|17|99|PARTE DE LA CARROCERIA|194.21528|27967|27967|1512.00|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 17:41:05|
3471|5600860|160|90271001|110|00|SENSOR DE OXIGENO|195.18000|19518|19518|1055.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
3471|5600778|160|87088007|258|00|BRAZO DE LA SUSPENSION|233.62500|16821|16821|920.16|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
1925|5700339|160|87089412|29|99|CAJA DE DIRECCION ELECTRICA|1304.50000|117405|117405|6422.40|90.000|6|90.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:51:00|
3471|5600862|160|85365099|168|08|INTERRUPTOR AUTOMOTRIZ|384.24444|34582|34582|1869.30|90.000|6|1.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
3471|5600792|160|87082999|169|99|PARTE PARA CARROCERIA|197.02778|14186|14186|766.80|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600778|160|87089999|277|99|SOPORTE|1.46528|211|211|11.52|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
3471|5600778|160|87082901|147|00|GUARDABARROS|29.61111|2132|2132|116.64|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
3471|5600792|160|94019999|252|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|2.40278|173|173|9.36|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600792|160|94012001|223|00|PARTE PARA ASIENTO|25.52778|3676|3676|198.72|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700355|160|40169999|54|07|ELEMENTO DE CAUCHO|2.37500|190|190|10.40|80.000|6|14.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 11:41:02|
1925|5700351|160|87082201|60|00|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES|3.88500|1554|1554|84.00|400.000|6|400.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 14:22:01|
1925|5700204|160|73269099|3|99|CINCHO METALICO|0.55500|111|111|6.00|200.000|6|23.97000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
3471|5600860|160|94019999|115|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|3.52000|352|352|19.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
3471|5600946|160|98020019|231|00|PASADOR|4.06818|358|358|19.36|88.000|6|1.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700327|160|87082999|105|99|PARTE DE CARROCERÍA|15.90769|2068|2068|113.10|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:24:03|
3471|5600794|160|87089999|109|99|TUBERIA PREFORMADA|49.94231|2597|2597|140.40|52.000|6|52.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
3471|5600862|160|83082001|148|00|REMACHE|0.18476|388|388|21.00|2100.000|6|42.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5700369|160|87082999|25|99|PARTE PARA CARROCERIA|74.22500|5938|5938|324.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:50:03|
1925|5700365|160|87082999|36|99|PARTE DE LA CARROCERÍA|7.50000|600|600|32.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 13:40:02|
3471|5600866|160|70091099|13|02|ESPEJO|70.11250|5609|5609|303.20|80.000|6|1.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:09:02|
3471|5600864|160|87082999|62|99|PARTE DE LA CARROCERIA|140.75000|1689|1689|91.32|12.000|6|12.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5700331|160|87082999|112|99|PARTE DE CARROCERÍA|181.70588|6178|6178|337.96|34.000|6|34.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:15:02|
1925|5700343|160|87085099|40|04|EJE|468.34615|121770|121770|6661.20|260.000|6|260.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:57:01|
3471|5600794|160|87082999|53|99|PARTE DE CARROCERIA|13.31944|959|959|51.84|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
3471|5600862|160|39199099|25|00|ETIQUETA AUTOADHESIVA|0.55556|500|500|27.00|900.000|6|18.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5700329|160|39199099|59|00|ETIQUETA|0.18462|24|24|1.30|130.000|6|42.70000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
1925|5700304|160|87082999|15|99|PARTE DE LA CARROCERÍA|441.71429|6184|6184|334.32|14.000|6|14.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
3471|5600864|160|87082999|42|99|PARTE DE LA CARROCERIA|18.87000|1887|1887|102.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5700218|160|85044099|113|00|RECTIFICADOR DE CORRIENTE|360.93750|11550|11550|624.32|32.000|6|32.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5700302|160|73181401|13|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.18500|74|74|4.00|400.000|6|31.42000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
3471|5600787|160|39199099|12|00|ETIQUETA AUTOADHESIVA|1.45714|102|102|5.60|70.000|6|1.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 10:54:04|
1925|5700230|160|87082999|8|99|PARTE DE LA CARROCERÍA|116.55000|11655|11655|630.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:40:03|
3471|5600798|160|87082999|185|99|PARTE DE LA CARROCERIA|2.40278|173|173|9.36|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3577|5102382|521|87089999|29|99|TUBOS PREFORMADOS PARA REFRIGERANTE|38.00000|76|76|4.10|2.000|6|2.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 14:44:02|
1925|5700357|160|73181606|35|03|TUERCA|0.18125|58|58|3.20|320.000|6|6.67000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:53:02|
3471|5600792|160|87088005|177|00|PARTES DE LA SUSPENSION|119.31250|1909|1909|103.20|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600792|160|85371099|128|99|MODULO DE CONTROL|905.56944|65201|65201|3524.40|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700359|160|87082919|84|00|PUERTA|4501.00000|72016|72016|3939.52|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:54:06|
1925|5700359|160|94019999|31|01|PARTES PARA AUTO|33.63750|2691|2691|147.20|80.000|6|8.63000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:54:06|
3471|5600798|160|87088007|200|00|BRAZO DE LA SUSPENSION|236.43056|17023|17023|920.16|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5001394|160|87089904|9|00|TANQUE DE COMBUSTIBLE|652.12500|15651|15651|846.00|24.000|6|24.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700329|160|84213199|4|00|FILTRO DE AIRE|172.93750|8301|8301|454.08|48.000|6|222.19000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
3471|5600946|160|98020019|155|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55556|160|160|8.64|288.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
3471|5600860|160|84099199|34|99|JUNTA|8.88000|888|888|48.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5700204|160|87089999|75|99|TUBERIA PREFORMADA|57.52000|1438|1438|77.75|25.000|6|25.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
1925|5700320|160|87082999|58|99|PARTE DE CARROCERÍA|2.03500|407|407|22.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
1925|5700327|160|73181599|35|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.54838|4919|4919|269.10|8970.000|6|265.47000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:24:03|
3471|5600792|160|87088099|183|00|BARRA ESTABILIZADORA|87.12500|1394|1394|75.36|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|40093106|41|02|TUBO DE CAUCHO|50.13889|3610|3610|195.12|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700343|160|87089203|14|99|PARTE DEL ESCAPE|26.50769|3446|3446|188.50|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:57:01|
3471|5600776|160|98020019|41|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|4.93750|711|711|38.88|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:08:02|
3471|5600796|160|39269099|1|06|DISTRIBUIDOR DE VENTILACION|75.11111|5408|5408|292.32|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
3471|5600895|160|87082919|45|00|PUERTA|4578.80000|45788|45788|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
3471|5600778|160|98020019|94|00|PASADOR|0.18229|105|105|5.76|576.000|6|11.52000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
3471|5600776|160|87082999|98|99|PARTE PARA CARROCERIA|89.95000|3598|3598|196.80|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:08:02|
3471|5600794|160|87082999|78|99|PARTE DE CARROCERIA|9.25000|666|666|36.00|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
1925|5001394|160|87082999|17|99|PARTE DE CARROCERÍA|18.00000|18|18|1.00|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700327|160|73262006|20|99|ABRAZADERA|0.36923|48|48|2.60|130.000|6|12.24000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:24:03|
3471|5600946|160|98020019|181|00|TUERCA|0.18403|53|53|2.88|288.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700204|160|87089203|23|99|PARTE DEL ESCAPE|41.81000|4181|4181|226.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
3471|5600796|160|87082999|65|99|PARTE DE CARROCERIA|25.70833|1851|1851|100.08|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
1925|5700312|160|94019999|34|01|PARTES PARA AUTO|3.51000|351|351|19.00|100.000|6|13.65000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
3471|5600787|160|87082999|166|99|PARTE DE LA CARROCERIA|6.75714|473|473|25.90|70.000|6|70.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 10:54:04|
1925|5001390|160|87082901|64|00|GUARDABARROS|30.15000|3015|3015|163.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:03|
3471|5600792|160|87082101|137|00|CINTURON DE SEGURIDAD|226.06944|16277|16277|879.84|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700367|160|87088007|9|00|BRAZO DE LA SUSPENSION|305.28750|24423|24423|1336.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:30:05|
1925|5700335|160|87082201|44|00|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES|16.26923|2115|2115|115.70|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:21:01|
3471|5600860|160|40093106|14|02|TUBO DE CAUCHO|50.30000|1006|1006|54.40|20.000|6|0.40000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
3471|5600860|160|94019999|116|01|PARTE PARA ASIENTO|5.55000|555|555|30.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5700369|160|39199099|30|00|PLACA ADHESIVA|5.11875|819|819|44.80|160.000|6|17.82000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:50:03|
1925|5700357|160|87089999|86|99|SOPORTE|7.50000|600|600|32.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:53:02|
3471|5600862|160|84879006|157|00|ENGRASADORAS DE COPA STAUFFER|1.11000|1332|1332|72.00|1200.000|6|24.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5001394|160|87089999|125|99|PEDAL|266.03000|26603|26603|1438.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700329|160|87082999|11|99|PARTE DE LA CARROCERÍA|7.67692|1996|1996|109.20|260.000|6|260.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
1925|5700308|160|87082999|27|99|PARTE PARA CARROCERIA|18.90000|189|189|10.20|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
3471|5600895|160|94019999|117|01|PARTE PARA ASIENTO|6.66000|666|666|36.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
3471|5600860|160|87082999|56|99|PARTE DE LA CARROCERIA|2.59000|259|259|14.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5700308|160|87089999|25|99|PEDAL|71.40000|7140|7140|386.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
1925|5700353|160|87082999|2|99|PARTE DE LA CARROCERÍA|384.25926|20750|20750|1135.08|54.000|6|54.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 11:39:04|
3471|5600866|160|87089412|92|99|CAJA DE DIRECCION ELECTRICA|1320.16250|105613|105613|5708.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:09:02|
3471|5600792|160|87081099|132|00|BARRA DE TORSION|6.84722|986|986|53.28|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700343|160|39269099|56|06|TAQUETE MACHO DE PLASTICO|0.18281|1616|1616|88.40|8840.000|6|1280.49000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:57:01|
1925|5700357|160|73269099|178|99|SOPORTE METALICO|4.75312|1521|1521|83.20|320.000|6|19.79000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 11:53:02|
3471|5600798|160|87089999|221|99|TUBOS PREFORMADOS PARA REFRIGERANTE|104.33333|7512|7512|406.08|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600794|160|87082999|57|99|PARTE DE LA CARROCERIA|58.50000|585|585|31.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
1925|5700333|160|87087099|8|99|RIN CON NEUMATICO|1121.51471|76263|76263|4171.80|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:20:02|
1925|5700345|160|87082999|16|99|PARTE DE LA CARROCERÍA|57.58462|7486|7486|409.50|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:59:02|
3471|5600864|160|87085099|88|04|EJE|473.97143|66356|66356|3586.80|140.000|6|140.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5001392|160|85122099|34|00|LUCES AUTOMOTRIZ|141.52000|14152|14152|765.00|100.000|6|193.55828|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:03|
1925|5700329|160|39199099|58|00|ETIQUETA|0.18462|24|24|1.30|130.000|6|42.70000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
1925|5700316|160|87089999|95|99|TUBOS PREFORMADOS PARA REFRIGERANTE|13.69000|1369|1369|74.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3471|5600858|160|87088005|55|00|PARTE DE LA SUSPENSION|371.10938|23751|23751|1283.84|64.000|6|64.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
3471|5600858|160|73181599|10|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.37000|2849|2849|154.00|7700.000|6|154.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
1925|5700318|160|87082919|6|00|PUERTA|4577.90000|45779|45779|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:24:02|
1925|5700329|160|87089999|92|99|TUBOS PREFORMADOS PARA REFRIGERANTE|22.50000|225|225|12.30|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
3471|5600895|160|39269099|7|06|SUJETADOR AUTOMOTRIZ|1.11000|111|111|6.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
3471|5600794|160|85182202|35|99|ALTAVOCES|1530.55556|13775|13775|744.57|9.000|6|9.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
1925|5700343|160|87082999|55|08|SOPORTE DE CABINA|3.29000|1316|1316|72.00|400.000|6|400.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:57:01|
3471|5600778|160|98020019|67|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.91204|197|197|10.80|216.000|6|4.32000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
3471|5600864|160|87085099|86|99|PARTE DEL EJE|1250.22581|116271|116271|6284.94|93.000|6|93.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
3471|5600860|160|40169901|18|00|MANUFACTURA DE CAUCHO DE USO TECNICO|1.66444|1498|1498|81.00|900.000|6|18.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5700369|160|85444299|9|04|CABLE CON CONEXIONES|25.22500|2018|2018|110.40|80.000|6|36.41000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:50:03|
1925|5700340|160|73269099|3|99|EMBALAJE DE METAL|1196.29167|28711|28711|1570.56|24.000|6|2628.00000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-22 10:52:02|
3471|5600798|160|87082999|166|99|PARTE DE LA CARROCERIA|148.93056|10723|10723|579.60|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700204|160|39269099|15|06|CUBIERTA PLASTICA DE TERMINALES|1.29000|129|129|7.00|100.000|6|23.97000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
1925|5700329|160|87088005|28|00|PARTE DE LA SUSPENSION|141.66667|7650|7650|418.50|54.000|6|54.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 12:28:02|
1925|5700315|160|73181599|8|05|TORNILLO|0.36905|31|31|1.68|84.000|6|6.36000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-28 11:31:02|
1925|5001394|160|84833004|217|99|BUJE DE LA COLUMNA DE DIRECCION|1.48000|296|296|16.00|200.000|6|4.66220|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
3471|5600792|160|84833004|106|99|BUJE|2.22222|480|480|25.92|216.000|6|4.32000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700306|160|85371099|80|99|MODULO DE CONTROL|910.18750|14563|14563|787.36|16.000|6|10.19000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5700355|160|39199099|57|00|PLACA ADHESIVA|6.57500|526|526|28.80|80.000|6|26.83000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 11:41:02|
1925|5001388|160|87082999|19|99|PARTE DE LA CARROCERÍA|367.77778|13240|13240|715.68|36.000|6|36.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
3471|5600792|160|85044099|108|00|RECTIFICADOR DE CORRIENTE|359.09375|11491|11491|621.12|32.000|6|32.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600778|160|85291009|130|04|ANTENA|108.04167|7779|7779|425.52|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:31:03|
1925|5700331|160|87082919|124|00|PUERTA|4524.20000|45242|45242|2474.90|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 12:15:02|
3471|5600798|160|87082999|176|99|PARTE PARA CARROCERIA|148.72727|3272|3272|176.88|22.000|6|22.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1905|5017408|160|98020019|15|00|PARTICULAS PLASTICAS|37.32840|186642|186642|10200.00|5000.000|1|5000.00000|1||1|6||||CHN|CHN| | | | |1|V1|2025-11-14 18:36:06|
1925|5700339|160|39269014|57|00|CINCHO DE PLASTICO PARA USO AUTOMOTRIZ|1.09658|1283|1283|70.20|1170.000|6|108.64000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-22 10:51:00|
3471|5600776|160|87082999|113|99|PARTE DE CARROCERIA|161.77778|7280|7280|398.25|45.000|6|45.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-21 18:08:02|
3471|5600792|160|73269099|92|99|GRAPA DOBLE PARA TORNILLAR|0.55491|1718|1718|92.88|3096.000|6|61.92000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600862|160|73181599|95|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55500|222|222|12.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5700355|160|87082999|166|99|PARTE DE CARROCERÍA|8.03750|643|643|35.20|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-20 11:41:02|
1925|5700304|160|87089203|10|99|ESCAPE|545.83000|54583|54583|2951.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
1925|5001394|160|85371099|124|99|MODULO DE CONTROL INTELIGENTE|910.37500|14566|14566|787.36|16.000|6|1.70304|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
3471|5600792|160|94012001|219|00|PARTE PARA ASIENTO|26.08333|3756|3756|203.04|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5700306|160|87089999|140|99|PARTE DE LA SUSPENSION|7.40000|1480|1480|80.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
