Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
1925|6100038|160|2025-12-18|COVE267X28GC1|CIF|USD|21876.34|21876.34|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 13:04:01|
1925|6100030|160|2025-12-18|COVE267X24FT4|CIF|USD|61706.52|61706.52|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:09:04|
3178|6000738|160|2025-12-16|COVE267X8RK18|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 11:22:03|
3471|6400254|160|2025-12-27|COVE267WY7H18|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 17:27:05|
1614|6000091|160||COVE267X0A4Y3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:04|
3471|6400249|160|2025-12-27|COVE267XDZ258|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:02|
1614|6000727|160||COVE267X2FAK6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 18:31:03|
3471|6400218|160|2025-12-24|COVE267WM3MT5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 18:01:02|
1925|6000033|160|2025-12-16|COVE267W9WA52|CIF|USD|25792.10|25792.10|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:03|
1925|6000028|160|2025-12-16|COVE267W9WMB2|CIF|USD|654.66|654.66|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:00:05|
3471|6400271|160|2025-12-25|COVE267XMYQM4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-30 20:26:01|
1614|6000085|160||COVE267X2LYV5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:03|
3471|6400209|160|2025-12-24|COVE267WK7OL7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:17:02|
3577|6300060|521|2026-01-02|COVE267XCJHT2|DAP|USD|3958.39|3958.39|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-01-23 16:53:01|
3577|6300087|521|2026-01-13|COVE267X4KJ73|DAP|USD|9460.17|9460.17|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-01-20 13:29:02|
3178|6000535|160|2025-12-12|COVE267X1RDV7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-19 13:00:04|
1925|6100029|160|2025-12-17|COVE267WTS7V1|CIF|USD|294.70|294.70|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:40:02|
3471|6400210|160|2025-12-24|COVE267WK7OL7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:17:03|
1925|6100028|160|2025-12-17|COVE267X2J1O4|CIF|USD|35815.06|35815.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 17:03:05|
1614|6000077|160||COVE267X1ICG6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:03|
1614|6000518|160||COVE267X8ONL1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:35:05|
3178|6000846|160|2025-12-21|COVE267XE5TT3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 12:17:03|
3178|6000972|160|2025-12-21|COVE267XE7YS5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 12:02:13|
1925|6000118|160|2025-12-27|COVE267X3E0U8|CIF|USD|1714.48|1714.48|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:02|
3471|6400292|160|2025-12-25|COVE267XMYQM4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-30 20:27:01|
1614|6000083|160||COVE267X30JY1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:02|
1614|6000508|160||COVE267XCFTI5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:05|
1925|6000112|160|2025-12-27|COVE267X24921|CIF|USD|122.16|122.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:02|
1925|6000115|160|2025-12-27|COVE267X0Z896|CIF|USD|45283.44|45283.44|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:04|
3471|6400212|160|2025-12-24|COVE267WK9U26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:17:04|
1614|6000081|160||COVE267X2FAK6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:06|
3577|6300042|521|2026-01-02|COVE267XCOIQ4|DAP|USD|4233.81|4233.81|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-01-23 16:53:01|
1925|6000045|160|2025-12-22|COVE267WBZ2G6|CIF|USD|62551.67|62551.67|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:06:03|
1925|6000049|160|2025-12-22|COVE267WU4X02|CIF|USD|63053.47|63053.47|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:05:05|
1925|6100023|160|2025-12-17|COVE267WQLKB7|CIF|USD|299.22|299.22|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:56:01|
1925|6000049|160|2025-12-22|COVE267WU4X53|CIF|USD|57344.00|57344.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:05:05|
3471|6400250|160|2025-12-27|COVE267WWAJ47|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:03|
1925|6100026|160|2025-12-17|COVE267WT8P42|CIF|USD|68141.83|68141.83|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:33:02|
1925|6100105|160|2025-12-17|COVE267WR3GD3|CIF|USD|28322.64|28322.64|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:57:02|
1925|6000120|160|2025-12-27|COVE267X3GDQ4|CIF|USD|563.89|563.89|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:04|
1925|6100610|160|2025-12-17|COVE267WTS7W4|CIF|USD|589.56|589.56|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:04:01|
1647|6006708|240|2026-01-27|COVE267XNZVL3|DAP|USD|1866.00|1866.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-01-30 21:12:02|
3471|6400381|160|2025-12-25|COVE267XNLJL4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-30 09:49:05|
1925|6000048|160|2025-12-22|COVE267WG37Q2|CIF|USD|239.04|239.04|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:05:03|
3178|6000561|160|2025-12-16|COVE267XAPER5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 17:22:04|
3471|6400380|160|2025-12-25|COVE267XNKIU5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-30 09:49:04|
3471|6400235|160|2025-12-26|COVE267WRA9P7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 15:23:03|
1925|6000032|160|2025-12-16|COVE267WAHL15|CIF|USD|129.12|129.12|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:01|
3178|6000954|160|2025-12-21|COVE267XECJC2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 13:42:01|
1925|6100031|160|2025-12-18|COVE267X25HF4|CIF|USD|128.82|128.82|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:10:07|
3471|6400365|160|2026-12-30|COVE267XC6RN4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:12:01|
3471|6400214|160|2025-12-24|COVE267X4SDZ2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 16:17:03|
