Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|6400160|160|87082999|47|3|5HYV-237120-6000-H1M|2026-01-03 12:28:01|
3471|6400146|160|98020019|164|3|30204-080810|2026-01-03 00:54:01|
3471|6400025|160|87082999|85|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400148|160|98020019|126|3|30604-301200|2026-01-02 17:08:05|
3471|6400014|160|87089999|168|3|5HYV-030080-6000|2026-01-09 18:05:09|
3471|6400102|160|84254299|35|3|5HYV-222080-4100|2026-01-14 11:08:04|
3471|6400102|160|85122002|40|1|25CFTT406481-9|2026-01-14 11:08:04|
3178|6000516|160|87082999|83|1|5HYV-221050-6002-H1M|2026-01-13 21:54:01|
3178|6000518|160|87082999|83|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400100|160|98020019|188|1|25CFTT406481-6 FRACCION ORIGINAL 7318229199|2026-01-15 09:26:01|
3471|6400100|160|98020019|209|1|25CFTT406481-7 FRACCION ORIGINAL 7318240300|2026-01-15 09:26:01|
3471|6400178|160|94019999|120|1|25CFTT177753-4|2026-01-16 10:11:03|
3471|6400025|160|40091102|10|1|25CFTT406475-5|2026-01-02 17:50:08|
3471|6400025|160|87087006|102|2|No.Parte|2026-01-02 17:50:08|
3471|6400025|160|87082999|97|3|5SYV-230020-8000-0BP00|2026-01-02 17:50:08|
3471|6400148|160|39269099|3|1|25CFTT406465-10|2026-01-02 17:08:05|
3471|6400146|160|87082999|66|2|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400146|160|98020019|147|2|No.Parte|2026-01-03 00:54:01|
3471|6400146|160|94019999|130|3|5HYV-136000-6000-20|2026-01-03 00:54:01|
3471|6400148|160|40091102|9|2|No.Parte|2026-01-02 17:08:05|
1647|6004513|240|87032199|2|156|380Y-3 TL050673|2026-01-16 17:32:07|
3471|6400100|160|39269099|14|2|No.Parte|2026-01-15 09:26:01|
3471|6400100|160|98020019|212|2|No.Parte|2026-01-15 09:26:01|
3178|6000518|160|85122099|113|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|87089203|187|2|NO. FACTURA: 25CFTT406482-2-IN|2026-01-13 22:28:02|
3471|6400100|160|98020019|164|1|25CFTT406481-6 FRACCION ORIGINAL 7318159903|2026-01-15 09:26:01|
1905|6006286|160|98020019|9|2|FRACCION ORIGINAL: 3902.10.99.00|2026-01-15 18:02:18|
3471|6400176|160|94019999|100|1|25CFTT177753-3|2026-01-16 10:44:01|
3471|6400148|160|98020019|129|2|No.Parte|2026-01-02 17:08:05|
3471|6400146|160|98020019|141|2|No.Parte|2026-01-03 00:54:01|
3471|6400146|160|98020019|136|3|30006-060022810|2026-01-03 00:54:01|
3471|6400146|160|87088005|94|3|9AWV-060610-8000|2026-01-03 00:54:01|
3471|6400021|160|87082999|19|2|No.Parte|2026-01-02 11:46:03|
3471|6400146|160|94019999|127|2|No.Parte|2026-01-03 00:54:01|
3471|6400146|160|98020019|160|1|25CFTT406465-7, FRACCION ORIGINAL 7318159903|2026-01-03 00:54:01|
3471|6400027|160|98020019|39|3|5HYV-107200-6000|2026-01-02 13:47:02|
3178|6000230|160|98020019|37|2|25CFTT406510-2-IN|2026-01-16 08:31:01|
3471|6400102|160|87082919|56|4|5HYV-807100-9001-0BM00|2026-01-14 11:08:04|
3471|6400100|160|98020019|153|2|No.Parte|2026-01-15 09:26:01|
3178|6000518|160|98020019|15|1|30006-080025810|2026-01-13 22:28:02|
3178|6000518|160|98020019|210|3|NO. FACTURA: 25CFTT406482-2-IN|2026-01-13 22:28:02|
3471|6400100|160|98020019|200|1|25CFTT406481-6 FRACCION ORIGINAL 7326909999|2026-01-15 09:26:01|
3471|6400094|160|85371006|34|2|No.Parte|2026-01-15 08:44:02|
3471|6400182|160|87089999|94|1|25CFTT177753-8|2026-01-16 11:23:05|
3471|6400026|160|76090002|6|1|25CFTT406475-6|2026-01-02 17:51:03|
3471|6400025|160|87089203|123|2|No.Parte|2026-01-02 17:50:08|
3471|6400146|160|87088007|97|4|5HYV-050410-6000A|2026-01-03 00:54:01|
3471|6400146|160|98020019|150|3|30006-102090810|2026-01-03 00:54:01|
3471|6400148|160|40093106|12|2|No.Parte|2026-01-02 17:08:05|
3471|6400146|160|87082999|75|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400146|160|87088005|86|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400029|160|40093205|31|1|25CFTT406467-5|2026-01-02 16:54:02|
3178|6000239|160|98020019|3|1|30006-060016870|2026-01-17 12:44:03|
3471|6400094|160|87089199|57|1|25CFTT406481-1|2026-01-15 08:44:02|
3178|6000232|160|87082919|70|2|25CFTT406510-9-IN|2026-01-15 22:15:01|
3178|6000520|160|87089999|17|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3178|6000516|160|87082999|17|2|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3471|6400094|160|98020019|78|2|No.Parte|2026-01-15 08:44:02|
3471|6400094|160|98020019|73|1|25CFTT406481-1 FRACCION ORIGINAL 7326909903|2026-01-15 08:44:02|
3178|6000239|160|87088007|30|1|5HYV-050410-6000A|2026-01-17 12:44:03|
3471|6400019|160|87082999|101|1|25CFTT406475-1|2026-01-02 19:08:02|
3471|6400146|160|98020019|182|3|30801-02005|2026-01-03 00:54:01|
3471|6400019|160|98020019|132|1|25CFTT406475-1,FRACCION ORIGINAL 7318159903|2026-01-02 19:08:02|
3471|6400029|160|85371006|80|3|SN1V-691100-1301-11|2026-01-02 16:54:02|
3471|6400029|160|87089203|131|2|No.Parte|2026-01-02 16:54:02|
3471|6400029|160|87082999|95|2|No.Parte|2026-01-02 16:54:02|
3471|6400025|160|98020019|174|3|30110-480190070|2026-01-02 17:50:08|
3471|6400019|160|87082999|63|3|5HYV-032130-6000-H1M|2026-01-02 19:08:02|
3471|6400180|160|87087099|88|1|25CFTT177753-6|2026-01-16 10:11:02|
3471|6400102|160|39263002|7|1|25CFTT406481-8|2026-01-14 11:08:04|
3471|6400094|160|87088005|54|3|5HYV-450150-6000|2026-01-15 08:44:02|
3178|6000516|160|87082999|90|1|5HYV-221105-6000-H1M|2026-01-13 21:54:01|
3178|6000520|160|87082999|41|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3471|6400094|160|85365099|30|3|5HYV-169500-6001|2026-01-15 08:44:02|
3471|6400098|160|87082999|32|2|No.Parte|2026-01-15 09:13:02|
1647|6004513|240|87032199|2|101|380Y-3 TL110082|2026-01-16 17:32:07|
3471|6400019|160|87082999|54|2|No.Parte|2026-01-02 19:08:02|
3471|6400146|160|87088007|95|2|No.Parte|2026-01-03 00:54:01|
3471|6400029|160|98020019|275|4|5HYV-280300-6002|2026-01-02 16:54:02|
3471|6400160|160|85371006|15|3|5HYV-001000-6000|2026-01-03 12:28:01|
3471|6400146|160|94019999|128|3|5HYV-131400-6000-20|2026-01-03 00:54:01|
3471|6400146|160|48191001|22|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400146|160|98020019|199|2|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400019|160|87082101|35|3|5SYV-341200-8000|2026-01-02 19:08:02|
3471|6400176|160|85365099|29|3|5HYV-169030-6000|2026-01-16 10:44:01|
1905|6006286|160|98020019|5|3|NO ESTA SUJETO AL PAGO DE LA CUOTA COMPENSATORIA YA QUE APLICA UNICAMENTE PRODUCTOS PLANOS DE ACERO INOXIDABLE LAMINADOS|2026-01-15 18:02:18|
3471|6400094|160|87082919|40|1|25CFTT406481-1|2026-01-15 08:44:02|
3178|6000520|160|87082999|21|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3178|6000518|160|98020019|7|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400101|160|73269099|4|1|25CFTT406481-6|2026-01-15 09:13:03|
1905|6006286|160|98020019|3|3|NO ESTA SUJETO AL PAGO DE LA CUOTA COMPENSATORIA YA QUE APLICA UNICAMENTE PRODUCTOS PLANOS DE ACERO INOXIDABLE LAMINADOS|2026-01-15 18:02:18|
3178|6000230|160|98020019|113|2|25CFTT406510-2-IN|2026-01-16 08:31:01|
3471|6400019|160|83082001|19|3|30902-0401320|2026-01-02 19:08:02|
3471|6400029|160|98020019|206|2|No.Parte|2026-01-02 16:54:02|
3471|6400146|160|85371006|53|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400029|160|87089999|155|1|25CFTT406467-5|2026-01-02 16:54:02|
3471|6400030|160|73269099|3|1|25CFTT406467-5|2026-01-02 16:54:01|
3471|6400146|160|40169901|20|2|No.Parte|2026-01-03 00:54:01|
3471|6400148|160|87082999|61|2|No.Parte|2026-01-02 17:08:05|
3471|6400019|160|98020019|202|2|No.Parte|2026-01-02 19:08:02|
3471|6400176|160|85365099|30|1|25CFTT177753-3|2026-01-16 10:44:01|
3178|6000232|160|87082919|71|1|5SYV-807700-8300-0RT00|2026-01-15 22:15:01|
3178|6000232|160|87089999|66|1|5HYV-184030-6000|2026-01-15 22:15:01|
3178|6000518|160|98020019|93|2|7318229199|2026-01-13 22:28:02|
1925|6700025|160|87082999|100|1|25CFTT176702-3-INNo. De parte: 5SYV-260215-6000|2026-01-13 10:52:07|
3471|6400100|160|87082999|92|1|25CFTT406481-7|2026-01-15 09:26:01|
3178|6000232|160|87082999|40|1|5HYV-237020-6000-H1M|2026-01-15 22:15:01|
1647|6004513|240|87032199|2|202|380Y-3 TK250444|2026-01-16 17:32:07|
3471|6400019|160|98020019|195|3|5HYV-220011-6000|2026-01-02 19:08:02|
3471|6400120|160|82041299|2|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400146|160|85044099|37|3|9DSV-150500-6R01|2026-01-03 00:54:01|
3471|6400025|160|98020019|166|2|No.Parte|2026-01-02 17:50:08|
3471|6400029|160|40169304|32|1|25CFTT406467-7|2026-01-02 16:54:02|
3471|6400146|160|39263002|3|1|25CFTT406465-7|2026-01-03 00:54:01|
3471|6400120|160|82079099|18|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400019|160|87082999|56|3|5HYV-031990-6000-H1M|2026-01-02 19:08:02|
3471|6400176|160|40169999|18|3|5HYV-002015-6002|2026-01-16 10:44:01|
3471|6400098|160|87082999|28|1|25CFTT406481-4|2026-01-15 09:13:02|
3471|6400100|160|87082999|74|3|5HYV-032260-6001-H1M|2026-01-15 09:26:01|
1925|6700024|160|85444299|27|1|25CFTT176702-6-INNo. De parte: 5HY0-150250-10000|2026-01-13 10:50:03|
3178|6000518|160|87089412|95|1|5HYV-102200-6000A|2026-01-13 22:28:02|
3471|6400100|160|87082999|75|2|No.Parte|2026-01-15 09:26:01|
3471|6400098|160|87082999|53|2|No.Parte|2026-01-15 09:13:02|
3471|6400176|160|40093106|14|3|5HYV-182510-6000|2026-01-16 10:44:01|
3471|6400019|160|98020019|203|2|No.Parte|2026-01-02 19:08:02|
3471|6400146|160|98020019|222|3|5HYV-220011-6000|2026-01-03 00:54:01|
3471|6400019|160|98020019|152|1|25CFTT406475-1,FRACCION ORIGINAL 7318159903|2026-01-02 19:08:02|
3471|6400120|160|85366999|29|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400146|160|98020019|154|1|25CFTT406465-8, FRACCION ORIGINAL 7318159903|2026-01-03 00:54:01|
3471|6400029|160|98020019|251|1|25CFTT406467-5,FRACCION ORIGINAL 3919909900|2026-01-02 16:54:02|
3471|6400029|160|98020019|174|2|No.Parte|2026-01-02 16:54:02|
3471|6400029|160|40169999|43|1|25CFTT406467-7|2026-01-02 16:54:02|
3471|6400178|160|98020019|159|2|No.Parte|2026-01-16 10:11:03|
3178|6000232|160|87082999|67|1|5SYV-260216-8300|2026-01-15 22:15:01|
3471|6400100|160|98020019|213|2|No.Parte|2026-01-15 09:26:01|
3178|6000516|160|87082201|87|1|5HYV-221101-6001-H1M|2026-01-13 21:54:01|
3178|6000516|160|87082999|85|1|5HYV-221080-6000-H1M|2026-01-13 21:54:01|
3178|6000240|160|73269099|2|1|TBT070|2026-01-15 18:27:05|
3471|6400096|160|87082999|10|1|25CFTT406481-2|2026-01-15 09:00:04|
1647|6004513|240|87032199|2|149|380Y-3 TL140547|2026-01-16 17:32:07|
3471|6400019|160|98020019|130|3|30006-060022810|2026-01-02 19:08:02|
3471|6400029|160|98020019|191|1|25CFTT406467-7,FRACCION ORIGINAL 7318159903|2026-01-02 16:54:02|
3471|6400153|160|84807103|2|1|25CFMABTTP122|2026-01-05 12:13:02|
3471|6400146|160|98020019|170|3|30225-102810|2026-01-03 00:54:01|
3471|6400160|160|84073304|7|2|No.Parte|2026-01-03 12:28:01|
3471|6400146|160|85389001|54|3|5ASV-152200-6001|2026-01-03 00:54:01|
3471|6400029|160|98020019|209|3|30204-102810|2026-01-02 16:54:02|
3471|6400146|160|87087006|84|1|25CFTT406465-7|2026-01-03 00:54:01|
1647|6004513|240|87032199|2|154|380Y-3 TL050151|2026-01-16 17:32:07|
3471|6400100|160|85371099|61|2|25CFTT406481-7|2026-01-15 09:26:01|
3471|6400100|160|39235001|6|1|25CFTT406481-6|2026-01-15 09:26:01|
3178|6000520|160|87082999|33|2|NO. FACTURA: 25CFTT406482-9-IN|2026-01-13 22:28:01|
3178|6000516|160|98020019|58|3|NO. FACTURA: 25CFTT406482-5-IN|2026-01-13 21:54:01|
3178|6000234|160|87082999|46|1|5HYV-237090-6000-H1M|2026-01-15 22:14:01|
3471|6400100|160|85044099|49|3|NO.PARTE|2026-01-15 09:26:01|
3471|6400174|160|39235001|3|1|25CFTT177753|2026-01-16 10:44:03|
3471|6400019|160|98020019|150|2|No.Parte|2026-01-02 19:08:02|
3471|6400027|160|98020019|31|2|No.Parte|2026-01-02 13:47:02|
3471|6400029|160|98020019|231|1|25CFTT406467-7,FRACCION ORIGINAL 7318159903|2026-01-02 16:54:02|
3471|6400120|160|82075007|9|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400146|160|87088005|93|2|No.Parte|2026-01-03 00:54:01|
3471|6400029|160|39269099|11|1|25CFTT406467-7|2026-01-02 16:54:02|
3471|6400030|160|73269099|9|3|TBT085-01-04|2026-01-02 16:54:01|
3471|6400019|160|98020019|134|2|No.Parte|2026-01-02 19:08:02|
1647|6004513|240|87032199|2|106|380Y-3 TL110060|2026-01-16 17:32:07|
3471|6400102|160|39269029|10|2|No.Parte|2026-01-14 11:08:04|
3471|6400102|160|98020019|161|1|25CFTT406481-9 FRACCION ORIGINAL 3919909900|2026-01-14 11:08:04|
3178|6000516|160|87082999|30|1|5HYV-032120-6000-H1M|2026-01-13 21:54:01|
3178|6000516|160|94019999|2|1|5HY1-133300-6001|2026-01-13 21:54:01|
3471|6400100|160|39269099|16|4|7030-150005|2026-01-15 09:26:01|
3471|6400102|160|87082919|57|4|5HYV-807200-9001-0BM00|2026-01-14 11:08:04|
3178|6000230|160|87082999|148|1|5SYV-260217-8300|2026-01-16 08:31:01|
3471|6400019|160|87089999|121|1|25CFTT406475-1|2026-01-02 19:08:02|
3471|6400146|160|98020019|230|3|7030-010508|2026-01-03 00:54:01|
3471|6400029|160|40169901|36|1|25CFTT406467-7|2026-01-02 16:54:02|
3471|6400129|160|87082999|7|3|5HYV-021130-6000|2026-01-02 16:00:06|
3471|6400019|160|98020019|135|3|30006-080028810|2026-01-02 19:08:02|
3471|6400148|160|98020019|103|2|No.Parte|2026-01-02 17:08:05|
3471|6400148|160|98020019|113|1|25CFTT406465-10, FRACCION ORIGINAL 7318159903|2026-01-02 17:08:05|
3471|6400148|160|98020019|105|2|No.Parte|2026-01-02 17:08:05|
3471|6400174|160|98020019|224|3|5HYV-190021-6000|2026-01-16 10:44:03|
3471|6400098|160|87082999|52|3|5HYV-230600-6000-20|2026-01-15 09:13:02|
3471|6400100|160|40169999|34|2|No.Parte|2026-01-15 09:26:01|
3178|6000516|160|87082999|75|1|5HYV-032160-6000-H1M|2026-01-13 21:54:01|
3178|6000518|160|98020019|13|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400100|160|98020019|204|3|5HYV-150191-4200|2026-01-15 09:26:01|
3471|6400100|160|70091099|36|1|25CFTT406481-6|2026-01-15 09:26:01|
3471|6400174|160|98020019|179|1|25CFTT177753 FRACCION ORIGINAL 7318140100|2026-01-16 10:44:03|
3471|6400019|160|98020019|166|2|No.Parte|2026-01-02 19:08:02|
3471|6400025|160|40091102|8|3|NO.PARTE|2026-01-02 17:50:08|
3471|6400029|160|98020019|265|2|No.Parte|2026-01-02 16:54:02|
3471|6400160|160|94019999|59|3|5HYV-131310-6000-21-H1|2026-01-03 12:28:01|
3471|6400021|160|87082999|73|2|No.Parte|2026-01-02 11:46:03|
3471|6400146|160|87082999|76|3|5HYV-223022-6000-0BM00|2026-01-03 00:54:01|
3471|6400029|160|98020019|217|3|30303-080112|2026-01-02 16:54:02|
3471|6400146|160|87088005|93|3|7000-060003|2026-01-03 00:54:01|
3471|6400174|160|39235001|4|3|5HYV-045002-6001|2026-01-16 10:44:03|
3471|6400102|160|85365099|48|2|No.Parte|2026-01-14 11:08:04|
3471|6400100|160|82060001|38|1|25CFTT406481-7|2026-01-15 09:26:01|
3178|6000518|160|98020019|70|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000518|160|40169999|222|1|7030-222253|2026-01-13 22:28:02|
3471|6400100|160|40093106|22|2|No.Parte|2026-01-15 09:26:01|
3178|6000232|160|87082999|46|1|5SYV-032020-8001-H1M|2026-01-15 22:15:01|
3471|6400176|160|85365099|34|1|25CFTT177753-3|2026-01-16 10:44:01|
3471|6400146|160|87089412|106|1|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400146|160|87082999|71|3|NO.PARTE|2026-01-03 00:54:01|
3471|6400019|160|98020019|137|2|No.Parte|2026-01-02 19:08:02|
3471|6400146|160|98020019|188|1|25CFTT406465-7, FRACCION ORIGINAL 7318159903|2026-01-03 00:54:01|
3471|6400021|160|87082999|24|1|25CFTT406475-3|2026-01-02 11:46:03|
3471|6400148|160|40169304|14|1|25CFTT406465-10|2026-01-02 17:08:05|
3471|6400146|160|87082999|79|2|No.Parte|2026-01-03 00:54:01|
3471|6400019|160|87082999|78|3|5HYV-221050-6002-H1M|2026-01-02 19:08:02|
1647|6004513|240|87032199|2|267|380Y-3 TL110186|2026-01-16 17:32:07|
3471|6400102|160|39269020|9|3|5ASV-190001-6000|2026-01-14 11:08:04|
3471|6400100|160|98020019|191|2|No.Parte|2026-01-15 09:26:01|
1925|6700024|160|87089203|96|1|25CFTT176702-7-INNo. De parte: 5HY0-020003|2026-01-13 10:50:03|
1925|6700025|160|87082999|73|1|25CFTT176702-3-INNo. De parte: 5HYV-041042-1C00-0ET00|2026-01-13 10:52:07|
3471|6400100|160|70091099|35|3|5HYV-200100-6000|2026-01-15 09:26:01|
3471|6400100|160|84254299|44|1|25CFTT406481-6|2026-01-15 09:26:01|
1647|6004513|240|87032199|2|58|380Y-3 TL110127|2026-01-16 17:32:07|
3471|6400025|160|87082999|79|3|5HYV-043021-6000|2026-01-02 17:50:08|
3471|6400030|160|73181599|12|1|25CFTT406467-7|2026-01-02 16:54:01|
3471|6400148|160|87082999|46|1|25CFTT406465-9|2026-01-02 17:08:05|
3471|6400021|160|87082999|53|2|No.Parte|2026-01-02 11:46:03|
3471|6400019|160|98020019|189|3|5HYV-190022-6000|2026-01-02 19:08:02|
3471|6400148|160|98020019|120|2|No.Parte|2026-01-02 17:08:05|
3471|6400025|160|40169999|17|1|25CFTT406475-6|2026-01-02 17:50:08|
3471|6400019|160|87082999|101|2|No.Parte|2026-01-02 19:08:02|
3178|6000239|160|39269099|66|1|5HYV-353510-9001-0HQ00|2026-01-17 12:44:03|
1905|6006286|160|98020019|2|1|TYP01018|2026-01-15 18:02:18|
3471|6400100|160|98020019|172|3|30024-122130110|2026-01-15 09:26:01|
1925|6700024|160|87082999|207|1|25CFTT176702-7-INNo. De parte: 5SYV-230241-6000-H1M|2026-01-13 10:50:03|
3178|6000518|160|87088007|88|2|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400100|160|87089999|135|3|5HYV-182540-6001|2026-01-15 09:26:01|
1905|6006286|160|98020019|15|1|TYP01016|2026-01-15 18:02:18|
3471|6400178|160|98020019|158|3|5HY#-221601-1000|2026-01-16 10:11:03|
3471|6400148|160|87089999|85|2|No.Parte|2026-01-02 17:08:05|
3471|6400030|160|73269099|4|3|NO.PARTE|2026-01-02 16:54:01|
3471|6400146|160|87089199|100|3|5HYV-181100-6001|2026-01-03 00:54:01|
3471|6400120|160|85366999|28|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400120|160|82079099|16|1|25CFMABTTP120|2026-01-05 12:21:05|
3471|6400019|160|98020019|170|3|30601-108010|2026-01-02 19:08:02|
3471|6400148|160|98020019|126|2|No.Parte|2026-01-02 17:08:05|
3471|6400030|160|73269099|7|3|TBT085-01-02|2026-01-02 16:54:01|
3471|6400174|160|98020019|194|1|25CFTT177753 FRACCION ORIGINAL 7318229199|2026-01-16 10:44:03|
3471|6400100|160|40169304|26|2|No.Parte|2026-01-15 09:26:01|
3471|6400100|160|84879006|48|2|No.Parte|2026-01-15 09:26:01|
1925|6700024|160|98020019|226|1|25CFTT176702-7-INFA ORIGINAL: 7318.15.99.03No. De parte: A000-080001|2026-01-13 10:50:03|
3178|6000518|160|98020019|47|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3471|6400100|160|87088007|107|3|5HYV-050410-6000A|2026-01-15 09:26:01|
3178|6000232|160|87082999|26|1|5HYV-031542-6000-H1M|2026-01-15 22:15:01|
3178|6000239|160|87089999|34|1|5HYV-082100-6000|2026-01-17 12:44:03|
3471|6400029|160|84836099|66|3|NO.PARTE|2026-01-02 16:54:02|
3471|6400029|160|98020019|239|1|25CFTT406467-7,FRACCION ORIGINAL 3919909900|2026-01-02 16:54:02|
3471|6400021|160|87082999|11|2|No.Parte|2026-01-02 11:46:03|
3471|6400146|160|98020019|201|2|No.Parte|2026-01-03 00:54:01|
3471|6400021|160|87082999|71|2|No.Parte|2026-01-02 11:46:03|
3471|6400029|160|98020019|235|2|No.Parte|2026-01-02 16:54:02|
3471|6400029|160|98020019|257|2|No.Parte|2026-01-02 16:54:02|
3471|6400019|160|98020019|198|2|No.Parte|2026-01-02 19:08:02|
3471|6400174|160|98020019|146|1|25CFTT177753 FRACCION ORIGINAL 7318159903|2026-01-16 10:44:03|
3471|6400097|160|73269099|2|2|No.Parte|2026-01-15 09:00:02|
3471|6400100|160|87089412|120|3|5HYV-102200-6000A|2026-01-15 09:26:01|
3178|6000518|160|98020019|31|3|NO. FACTURA: 25CFTT406482-6-IN|2026-01-13 22:28:02|
3178|6000516|160|87082999|95|1|5HYV-221204-6000-H1M|2026-01-13 21:54:01|
3471|6400100|160|98020019|166|1|25CFTT406481-7 FRACCION ORIGINAL 7318159903|2026-01-15 09:26:01|
3471|6400102|160|85044099|39|3|5HYV-151000-6000|2026-01-14 11:08:04|
3471|6400176|160|87082999|50|1|25CFTT177753-3|2026-01-16 10:44:01|
3471|6400019|160|98020019|191|1|25CFTT406475-1,FRACCION ORIGINAL 3919909900|2026-01-02 19:08:02|
3471|6400029|160|98020019|280|3|7030-010508|2026-01-02 16:54:02|
3471|6400148|160|85364199|30|2|No.Parte|2026-01-02 17:08:05|
3471|6400146|160|87082999|62|3|5HYV-021130-6000|2026-01-03 00:54:01|
3471|6400146|160|87089999|109|3|0NYV-113000-3000|2026-01-03 00:54:01|
3471|6400029|160|87089999|159|2|No.Parte|2026-01-02 16:54:02|
3471|6400112|160|84313102|1|1|25CFMABTTP122A|2026-01-05 12:21:04|
3471|6400029|160|87082999|100|3|NO.PARTE|2026-01-02 16:54:02|
1647|6004513|240|87032199|2|264|380Y-3 TL110004|2026-01-16 17:32:07|
3471|6400099|160|73269099|1|3|TBT065|2026-01-15 09:13:01|
3471|6400100|160|98020019|183|2|No.Parte|2026-01-15 09:26:01|
1925|6700024|160|87082999|56|1|25CFTT176702-6-INNo. De parte: 5SYV-260215-6000|2026-01-13 10:50:03|
3178|6000518|160|98020019|61|1|5BWV-040005-5000|2026-01-13 22:28:02|
3471|6400100|160|70091099|35|2|No.Parte|2026-01-15 09:26:01|
1905|6006286|160|98020019|11|3|NO ESTA SUJETO AL PAGO DE LA CUOTA COMPENSATORIA YA QUE APLICA UNICAMENTE PRODUCTOS PLANOS DE ACERO INOXIDABLE LAMINADOS|2026-01-15 18:02:18|
3471|6400176|160|87082999|45|1|25CFTT177753-3|2026-01-16 10:44:01|
3471|6400146|160|87089999|119|1|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400146|160|87088099|99|2|25CFTT406465-8|2026-01-03 00:54:01|
3471|6400029|160|98020019|174|1|25CFTT406467-5,FRACCION ORIGINAL 7318159903|2026-01-02 16:54:02|
3471|6400029|160|87088005|117|2|No.Parte|2026-01-02 16:54:02|
3471|6400021|160|87082999|62|3|5SYV-030370-8000-H1M|2026-01-02 11:46:03|
3471|6400029|160|98020019|193|2|No.Parte|2026-01-02 16:54:02|
3471|6400027|160|85371099|9|2|No.Parte|2026-01-02 13:47:02|
3471|6400019|160|98020019|196|1|25CFTT406475-1,FRACCION ORIGINAL 7318240300|2026-01-02 19:08:02|
1647|6004513|240|87032199|2|216|380Y-3 TL110101|2026-01-16 17:32:07|
3471|6400100|160|39269099|12|2|No.Parte|2026-01-15 09:26:01|
3471|6400100|160|85044099|49|1|25CFTT406481-6|2026-01-15 09:26:01|
3178|6000518|160|85269299|78|1|5HYV-010230-6000|2026-01-13 22:28:02|
3178|6000516|160|87082999|91|2|NO. FACTURA: 25CFTT406482-1-IN|2026-01-13 21:54:01|
3471|6400100|160|98020019|184|3|30303-060900|2026-01-15 09:26:01|
3471|6400096|160|87082999|25|2|No.Parte|2026-01-15 09:00:04|
3471|6400174|160|98020019|155|2|No.Parte|2026-01-16 10:44:03|
3471|6400025|160|85291009|46|2|No.Parte|2026-01-02 17:50:08|
3471|6400027|160|87089999|26|3|7030-010500-10000|2026-01-02 13:47:02|
