Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClavePermiso|FirmaDescargo|NumeroPermiso|ValorComercialDolares|CantidadMUMTarifa|FechaPagoReal
3577|6300042|521|98020019|72|C1||1931R825050575|15.00|500.00000|2026-01-23 16:53:01|
3178|6000954|160|98020019|301|C1||1931R825050612|148.80|4960.00000|2026-01-24 13:42:01|
3178|6000148|160|98020019|2|C1||1931R825050575|161.28|576.00000|2026-01-08 17:08:02|
3471|6400253|160|98020019|110|C1||1931R826001314|293.76|72.00000|2026-01-22 17:27:05|
1925|6000115|160|98020019|69|C1||1931R825050612|194.40|240.00000|2026-01-29 11:23:04|
3471|6400249|160|98020019|196|C1||1931R826001628|110.40|80.00000|2026-01-28 14:24:02|
3178|6000239|160|98020019|142|C1||1931R825051346|36.00|100.00000|2026-01-17 12:44:03|
3471|6400048|160|98020019|137|C1||1931R825051346|76.16|272.00000|2026-01-07 14:59:03|
3471|6400182|160|98020019|108|C1||1931R825050493|631.80|130.00000|2026-01-16 11:23:05|
1925|6100109|160|98020019|124|C1||1931R825050575|4.08|68.00000|2026-01-22 19:03:01|
3471|6400236|160|98020019|37|C1||1931R826001518|2010.00|120.00000|2026-01-22 15:02:01|
3471|6400010|160|98020019|88|C1||1931R825051346|40.32|144.00000|2026-01-08 11:27:03|
3471|6400236|160|98020019|141|C1||1931R825050550|134.40|480.00000|2026-01-22 15:02:01|
3471|6400008|160|98020019|138|C1||1931R825053462|1.00|100.00000|2026-01-08 15:45:04|
3178|6000954|160|98020019|261|C1||1931R825051346|11.20|160.00000|2026-01-24 13:42:01|
3471|6400217|160|98020019|176|C1||1931R825050385|4.80|480.00000|2026-01-19 18:01:03|
3471|6400236|160|98020019|160|C1||1931R825050424|52.80|240.00000|2026-01-22 15:02:01|
3178|6000954|160|98020019|213|C1||1931R825050547|72.00|1440.00000|2026-01-24 13:42:01|
1925|6000119|160|98020019|131|C1||1931R826001314|21.60|360.00000|2026-01-29 11:46:00|
3471|6400251|160|98020019|103|C1||1931R825050608|115.20|320.00000|2026-01-28 14:24:03|
3471|6400087|160|98020019|96|C1||1931R825050575|174.00|600.00000|2026-01-08 15:45:02|
3178|6000943|160|98020019|87|C1||1931R825050424|9.60|320.00000|2026-01-23 16:25:03|
1925|6100109|160|98020019|108|C1||1931R826001628|69.75|45.00000|2026-01-22 19:03:01|
3471|6400253|160|98020019|104|C1||1931R825050423|4865.76|72.00000|2026-01-22 17:27:05|
3471|6400249|160|98020019|253|C1||1931R825050612|129.60|160.00000|2026-01-28 14:24:02|
1925|6000049|160|98020019|122|C1||1931R825050647|1562.40|120.00000|2026-01-22 14:05:05|
3178|6000154|160|98020019|59|C1||1931R825050424|8.64|864.00000|2026-01-09 12:32:04|
3471|6400207|160|98020019|50|C1||1931R826001628|607.20|240.00000|2026-01-17 11:39:02|
3178|6000230|160|98020019|6|C1||1931R825050575|112.00|400.00000|2026-01-16 08:31:01|
3471|6400008|160|98020019|110|C1||1931R825050575|28.00|400.00000|2026-01-08 15:45:04|
3178|6000954|160|98020019|240|C1||1931R825050575|513.60|17120.00000|2026-01-24 13:42:01|
3471|6400236|160|98020019|36|C1||1931R826001518|2010.00|120.00000|2026-01-22 15:02:01|
3471|6400236|160|98020019|156|C1||1931R825050547|69.00|300.00000|2026-01-22 15:02:01|
1925|6000113|160|98020019|47|C1||1931R826001314|7.20|120.00000|2026-01-29 11:24:03|
3471|6400077|160|98020019|116|C1||1931R825038867|1637.28|48.00000|2026-01-08 16:17:04|
3471|6400213|160|98020019|104|C1||1931R825038867|6148.80|240.00000|2026-01-20 16:17:03|
3471|6400176|160|98020019|122|C1||1931R825050547|625.60|2720.00000|2026-01-16 10:44:01|
3471|6400014|160|98020019|214|C1||1931R825050575|155.52|576.00000|2026-01-09 18:05:09|
3178|6000239|160|98020019|106|C1||1931R825050575|28.00|400.00000|2026-01-17 12:44:03|
1925|6000119|160|98020019|124|C1||1931R826001628|220.80|120.00000|2026-01-29 11:46:00|
3471|6400249|160|98020019|12|C1||1931R826001314|4.80|80.00000|2026-01-28 14:24:02|
1614|6000088|160|98020019|134|C1||1931R825050575|4.32|216.00000|2026-01-19 17:37:05|
3471|6400014|160|98020019|255|C1||1931R825050575|6.48|216.00000|2026-01-09 18:05:09|
3471|6400176|160|98020019|126|C1||1931R825050550|46.24|272.00000|2026-01-16 10:44:01|
1614|6000508|160|98020019|165|C1||1931R826001314|36.00|240.00000|2026-01-28 13:34:05|
1925|6000119|160|98020019|135|C1||1931R825051346|8.40|120.00000|2026-01-29 11:46:00|
3471|6400002|160|98020019|147|C1||1931R825051346|36.00|100.00000|2026-01-08 15:17:03|
1614|6000072|160|98020019|135|C1||1931R825050575|1.76|88.00000|2026-01-07 20:04:00|
3471|6400059|160|98020019|140|C1||1931R825038867|757.00|100.00000|2026-01-08 15:17:02|
3178|6000954|160|98020019|188|C1||1931R825050575|67.20|480.00000|2026-01-24 13:42:01|
1614|6000070|160|98020019|34|C1||1931R825056909|992.76|12.00000|2026-01-07 20:03:02|
1925|6100109|160|98020019|4|C1||1931R825050575|76.16|272.00000|2026-01-22 19:03:01|
3471|6400087|160|98020019|126|C1||1931R825050550|36.48|192.00000|2026-01-08 15:45:02|
1925|6000029|160|98020019|138|C1||1931R825050575|28.08|936.00000|2026-01-22 14:00:07|
3178|6000909|160|98020019|25|C1||1931R826001628|3.15|315.00000|2026-01-23 18:25:01|
3471|6400249|160|98020019|267|C1||1931R825051346|1.60|80.00000|2026-01-28 14:24:02|
3471|6400048|160|98020019|121|C1||1931R825050575|10.88|272.00000|2026-01-07 14:59:03|
1614|6000082|160|98020019|63|C1||1931R825050547|54.00|600.00000|2026-01-20 11:18:02|
3471|6400240|160|98020019|134|C1||1931R825050575|38.40|480.00000|2026-01-26 09:17:02|
1925|6100022|160|98020019|188|C1||1931R825050575|29.92|272.00000|2026-01-22 16:58:03|
1925|6000043|160|98020019|31|C1||1931R825050423|4054.80|60.00000|2026-01-22 14:06:03|
3178|6000148|160|98020019|19|C1||1931R825050575|120.00|4000.00000|2026-01-08 17:08:02|
3471|6400236|160|98020019|62|C1||1931R826001590|9.60|240.00000|2026-01-22 15:02:01|
3471|6400102|160|98020019|108|C1||1931R825050575|120.00|4000.00000|2026-01-14 11:08:04|
3471|6400025|160|98020019|190|C1||1931R825050424|21.76|2176.00000|2026-01-02 17:50:08|
1925|6000043|160|98020019|71|C1||1931R825050423|7019.28|72.00000|2026-01-22 14:06:03|
3178|6000847|160|98020019|71|C1||1931R826001628|134.40|160.00000|2026-01-24 12:17:03|
1925|6100109|160|98020019|8|C1||1931R825050575|12.24|612.00000|2026-01-22 19:03:01|
3471|6400063|160|98020019|127|C1||1931R825050575|95.20|340.00000|2026-01-08 18:20:10|
3471|6400052|160|98020019|149|C1||1931R825050547|5.44|544.00000|2026-01-08 10:23:02|
3471|6400146|160|98020019|135|C1||1931R825050575|158.40|5280.00000|2026-01-03 00:54:01|
3471|6400251|160|98020019|83|C1||1931R826001628|404.80|160.00000|2026-01-28 14:24:03|
3471|6400249|160|98020019|203|C1||1931R825050575|89.60|320.00000|2026-01-28 14:24:02|
3471|6400217|160|98020019|211|C1||1931R825050547|277.20|9240.00000|2026-01-19 18:01:03|
1925|6000029|160|98020019|102|C1||1931R825050575|38.88|144.00000|2026-01-22 14:00:07|
1925|6100040|160|98020019|123|C1||1931R825051346|57.60|160.00000|2026-01-24 12:58:04|
3471|6400050|160|98020019|133|C1||1931R825051346|68.00|136.00000|2026-01-07 17:58:03|
3178|6000148|160|98020019|4|C1||1931R825050575|5.76|288.00000|2026-01-08 17:08:02|
3178|6000954|160|98020019|195|C1||1931R825050575|96.00|600.00000|2026-01-24 13:42:01|
3471|6400102|160|98020019|174|C1||1931R825050575|16.00|400.00000|2026-01-14 11:08:04|
3471|6400025|160|98020019|177|C1||1931R825050547|56.00|800.00000|2026-01-02 17:50:08|
1925|6000033|160|98020019|103|C1||1931R825056909|910.03|11.00000|2026-01-22 13:59:03|
1614|6000072|160|98020019|154|C1||1931R825053462|1.32|44.00000|2026-01-07 20:04:00|
1614|6000508|160|98020019|169|C1||1931R826001314|12.00|240.00000|2026-01-28 13:34:05|
3471|6400002|160|98020019|121|C1||1931R825050575|18.00|900.00000|2026-01-08 15:17:03|
1925|6000029|160|98020019|78|C1||1931R825050575|2.88|144.00000|2026-01-22 14:00:07|
1614|6000082|160|98020019|185|C1||1931R825050575|105.60|1320.00000|2026-01-20 11:18:02|
3471|6400249|160|98020019|235|C1||1931R825050547|36.00|720.00000|2026-01-28 14:24:02|
3471|6400249|160|98020019|183|C1||1931R826001628|112.80|80.00000|2026-01-28 14:24:02|
1614|6000082|160|98020019|176|C1||1931R825050575|19.20|480.00000|2026-01-20 11:18:02|
3178|6000841|160|98020019|185|C1||1931R825050423|6983.28|72.00000|2026-01-22 13:43:05|
3471|6400100|160|98020019|192|C1||1931R825050550|36.00|600.00000|2026-01-15 09:26:01|
1925|6000043|160|98020019|81|C1||1931R825050575|320.00|16000.00000|2026-01-22 14:06:03|
3178|6000847|160|98020019|127|C1||1931R826001314|100.80|3360.00000|2026-01-24 12:17:03|
1614|6000090|160|98020019|89|C1||1931R825050612|4.32|144.00000|2026-01-19 17:38:06|
3471|6400102|160|98020019|154|C1||1931R825051346|35.00|100.00000|2026-01-14 11:08:04|
1925|6000119|160|98020019|148|C1||1931R826001064|24.00|240.00000|2026-01-29 11:46:00|
3471|6400014|160|98020019|250|C1||1931R825050575|8.64|432.00000|2026-01-09 18:05:09|
1614|6000072|160|98020019|108|C1||1931R825050575|5.28|264.00000|2026-01-07 20:04:00|
3471|6400014|160|98020019|219|C1||1931R825050575|23.04|288.00000|2026-01-09 18:05:09|
3471|6400063|160|98020019|131|C1||1931R825050575|54.40|340.00000|2026-01-08 18:20:10|
3471|6400240|160|98020019|169|C1||1931R825051346|2.40|120.00000|2026-01-26 09:17:02|
3471|6400217|160|98020019|212|C1||1931R825050550|40.80|240.00000|2026-01-19 18:01:03|
1925|6000051|160|98020019|122|C1||1931R825051346|1.20|120.00000|2026-01-22 14:05:05|
3471|6400174|160|98020019|206|C1||1931R825050544|97.92|544.00000|2026-01-16 10:44:03|
1614|6000082|160|98020019|69|C1||1931R825050575|248.40|8280.00000|2026-01-20 11:18:02|
1925|6100103|160|98020019|58|C1||1931R825053462|1.36|68.00000|2026-01-22 18:55:02|
1614|6000518|160|98020019|195|C1||1931R825034288|2.40|240.00000|2026-01-28 13:35:05|
1614|6000072|160|98020019|270|C1||1931R825051346|22.00|44.00000|2026-01-07 20:04:00|
1925|6100040|160|98020019|44|C1||1931R825034285|3.20|320.00000|2026-01-24 12:58:04|
3577|6300031|521|98020019|32|C1||1931R826001628|12.00|200.00000|2026-01-09 11:36:01|
1614|6000078|160|98020019|111|C1||1931R825050616|63.08|332.00000|2026-01-20 11:17:04|
1925|6000119|160|98020019|88|C1||1931R825050575|15.40|110.00000|2026-01-29 11:46:00|
1925|6000111|160|98020019|2|C1||1931R825050547|4.80|480.00000|2026-01-29 11:24:04|
3471|6400148|160|98020019|124|C1||1931R825050547|112.00|1600.00000|2026-01-02 17:08:05|
1614|6000072|160|98020019|255|C1||1931R825050550|73.92|528.00000|2026-01-07 20:04:00|
3471|6400029|160|98020019|198|C1||1931R825050575|9.60|240.00000|2026-01-02 16:54:02|
1925|6000029|160|98020019|101|C1||1931R825050575|20.16|144.00000|2026-01-22 14:00:07|
1925|6100026|160|98020019|189|C1||1931R826001628|41.48|68.00000|2026-01-22 11:33:02|
3471|6400048|160|98020019|122|C1||1931R825050575|5.44|272.00000|2026-01-07 14:59:03|
3471|6400014|160|98020019|295|C1||1931R825050547|211.68|7056.00000|2026-01-09 18:05:09|
1925|6000049|160|98020019|53|C1||1931R825050385|19.20|1920.00000|2026-01-22 14:05:05|
3471|6400185|160|98020019|107|C1||1931R825050575|55.00|2750.00000|2026-01-20 18:24:04|
3471|6400100|160|98020019|156|C1||1931R825050575|14.00|700.00000|2026-01-15 09:26:01|
1614|6000070|160|98020019|40|C1||1931R825050636|32.56|88.00000|2026-01-07 20:03:02|
1925|6000111|160|98020019|155|C1||1931R825050575|151.20|5040.00000|2026-01-29 11:24:04|
1614|6000510|160|98020019|87|C1||1931R825050547|57.60|720.00000|2026-01-28 13:34:06|
1925|6000027|160|98020019|86|C1||1931R825050550|34.56|576.00000|2026-01-22 14:00:03|
1925|6000027|160|98020019|196|C1||1931R825051346|5.76|72.00000|2026-01-22 14:00:03|
3471|6400014|160|98020019|247|C1||1931R825050424|4.32|432.00000|2026-01-09 18:05:09|
3471|6400247|160|98020019|42|C1||1931R826001628|92.00|400.00000|2026-01-26 11:44:04|
3178|6000239|160|98020019|2|C1||1931R825050575|58.00|200.00000|2026-01-17 12:44:03|
3471|6400217|160|98020019|144|C1||1931R825050575|43.20|1440.00000|2026-01-19 18:01:03|
3178|6000841|160|98020019|72|C1||1931R825051346|40.32|144.00000|2026-01-22 13:43:05|
1614|6000512|160|98020019|44|C1||1931R825050608|38.40|960.00000|2026-01-23 19:24:02|
3471|6400014|160|98020019|275|C1||1931R825051346|1.44|72.00000|2026-01-09 18:05:09|
1614|6000072|160|98020019|145|C1||1931R825050547|67.76|968.00000|2026-01-07 20:04:00|
3471|6400217|160|98020019|177|C1||1931R825050385|2.40|240.00000|2026-01-19 18:01:03|
3471|6400014|160|98020019|285|C1||1931R825051346|5.76|72.00000|2026-01-09 18:05:09|
3471|6400029|160|98020019|239|C1||1931R825051346|7.20|240.00000|2026-01-02 16:54:02|
3178|6000146|160|98020019|81|C1||1931R825050424|8.64|288.00000|2026-01-08 16:23:04|
1925|6100034|160|98020019|120|C1||1931R825050423|1551.84|16.00000|2026-01-24 12:24:04|
3471|6400014|160|98020019|263|C1||1931R825038867|451.80|60.00000|2026-01-09 18:05:09|
1614|6000510|160|98020019|89|C1||1931R826001628|607.20|240.00000|2026-01-28 13:34:06|
1925|6000119|160|98020019|109|C1||1931R826001628|55.20|240.00000|2026-01-29 11:46:00|
3577|6300042|521|98020019|83|C1||1931R825056909|66.06|6.00000|2026-01-23 16:53:01|
3471|6400077|160|98020019|109|C1||1931R825050423|3227.04|48.00000|2026-01-08 16:17:04|
3471|6400014|160|98020019|199|C1||1931R825050575|4.32|144.00000|2026-01-09 18:05:09|
3471|6400048|160|98020019|129|C1||1931R825050550|65.28|272.00000|2026-01-07 14:59:03|
3471|6400052|160|98020019|146|C1||1931R825034285|16.32|544.00000|2026-01-08 10:23:02|
1614|6000080|160|98020019|5|C1||1931R826001518|2010.00|120.00000|2026-01-20 11:17:06|
3471|6400215|160|98020019|184|C1||1931R825051346|7.20|240.00000|2026-01-20 12:39:02|
3471|6400052|160|98020019|152|C1||1931R825050547|61.20|1224.00000|2026-01-08 10:23:02|
1614|6000082|160|98020019|240|C1||1931R825051346|50.40|120.00000|2026-01-20 11:18:02|
3471|6400052|160|98020019|116|C1||1931R825050575|10.88|544.00000|2026-01-08 10:23:02|
1925|6100028|160|98020019|187|C1||1931R826001628|35.65|23.00000|2026-01-22 17:03:05|
3178|6000230|160|98020019|137|C1||1931R825050616|76.00|400.00000|2026-01-16 08:31:01|
3471|6400081|160|98020019|155|C1||1931R825050530|36.48|192.00000|2026-01-08 15:44:02|
1614|6000086|160|98020019|62|C1||1931R826001314|7.20|120.00000|2026-01-20 11:18:04|
1925|6000119|160|98020019|165|C1||1931R825050550|20.40|120.00000|2026-01-29 11:46:00|
1925|6000119|160|98020019|89|C1||1931R825050575|14.40|240.00000|2026-01-29 11:46:00|
3471|6400069|160|98020019|22|C1||1931R825050575|27.20|340.00000|2026-01-09 11:58:02|
1614|6000070|160|98020019|20|C1||1931R825051346|24.64|88.00000|2026-01-07 20:03:02|
1614|6000084|160|98020019|52|C1||1931R825051346|7.20|240.00000|2026-01-20 11:18:03|
1925|6100103|160|98020019|33|C1||1931R825050575|19.04|136.00000|2026-01-22 18:55:02|
1925|6000047|160|98020019|57|C1||1931R825051346|69.60|240.00000|2026-01-22 14:05:04|
1925|6100107|160|98020019|148|C1||1931R826001628|40.80|136.00000|2026-01-22 19:00:05|
3178|6000154|160|98020019|109|C1||1931R825051346|1.44|144.00000|2026-01-09 12:32:04|
3471|6400215|160|98020019|193|C1||1931R825050424|52.80|240.00000|2026-01-20 12:39:02|
1614|6000072|160|98020019|156|C1||1931R825050550|49.28|176.00000|2026-01-07 20:04:00|
3471|6400014|160|98020019|237|C1||1931R825050385|4.32|432.00000|2026-01-09 18:05:09|
3178|6000561|160|98020019|120|C1||1931R825050575|1.44|144.00000|2026-01-22 17:22:04|
1614|6000084|160|98020019|37|C1||1931R826001314|12.00|240.00000|2026-01-20 11:18:03|
3178|6000148|160|98020019|13|C1||1931R825050575|25.92|864.00000|2026-01-08 17:08:02|
3471|6400014|160|98020019|195|C1||1931R825050575|30.24|1008.00000|2026-01-09 18:05:09|
3178|6000237|160|98020019|42|C1||1931R825050547|32.00|800.00000|2026-01-16 20:15:01|
1925|6100022|160|98020019|169|C1||1931R825050530|6.08|32.00000|2026-01-22 16:58:03|
1614|6000090|160|98020019|103|C1||1931R825038867|542.16|72.00000|2026-01-19 17:38:06|
3471|6400052|160|98020019|144|C1||1931R825034285|2.72|272.00000|2026-01-08 10:23:02|
1614|6000090|160|98020019|99|C1||1931R825034288|106.56|2664.00000|2026-01-19 17:38:06|
3471|6400247|160|98020019|67|C1||1931R825050602|64.00|1600.00000|2026-01-26 11:44:04|
3471|6400014|160|98020019|259|C1||1931R825050612|1.44|144.00000|2026-01-09 18:05:09|
3471|6400148|160|98020019|121|C1||1931R825050575|12.80|320.00000|2026-01-02 17:08:05|
3471|6400215|160|98020019|181|C1||1931R825050424|9.60|960.00000|2026-01-20 12:39:02|
3471|6400249|160|98020019|189|C1||1931R826001628|28.80|80.00000|2026-01-28 14:24:02|
3178|6000841|160|98020019|71|C1||1931R825050612|1.44|144.00000|2026-01-22 13:43:05|
3178|6000841|160|98020019|184|C1||1931R825050550|86.40|720.00000|2026-01-22 13:43:05|
3178|6000239|160|98020019|123|C1||1931R825050575|12.00|600.00000|2026-01-17 12:44:03|
3471|6400014|160|98020019|262|C1||1931R825050575|12.96|144.00000|2026-01-09 18:05:09|
3471|6400008|160|98020019|133|C1||1931R825050385|2.00|200.00000|2026-01-08 15:45:04|
3471|6400014|160|98020019|246|C1||1931R825034288|1.44|144.00000|2026-01-09 18:05:09|
3471|6400249|160|98020019|261|C1||1931R825050385|3.20|320.00000|2026-01-28 14:24:02|
1925|6000119|160|98020019|93|C1||1931R825050575|38.40|480.00000|2026-01-29 11:46:00|
1614|6000088|160|98020019|155|C1||1931R825050547|112.00|1600.00000|2026-01-19 17:37:05|
1614|6000516|160|98020019|52|C1||1931R825050575|30.00|600.00000|2026-01-28 13:35:03|
3471|6400215|160|98020019|176|C1||1931R825050575|34.80|1160.00000|2026-01-20 12:39:02|
3471|6400100|160|98020019|196|C1||1931R825050575|180.00|6000.00000|2026-01-15 09:26:01|
3471|6400146|160|98020019|178|C1||1931R825053462|1.60|160.00000|2026-01-03 00:54:01|
1925|6000029|160|98020019|178|C1||1931R825050385|31.68|288.00000|2026-01-22 14:00:07|
3471|6400059|160|98020019|116|C1||1931R825050575|232.00|800.00000|2026-01-08 15:17:02|
3471|6400052|160|98020019|181|C1||1931R825038867|2752.92|108.00000|2026-01-08 10:23:02|
1614|6000072|160|98020019|104|C1||1931R825050575|11.00|220.00000|2026-01-07 20:04:00|
3471|6400146|160|98020019|218|C1||1931R825051346|1.60|160.00000|2026-01-03 00:54:01|
1614|6000510|160|98020019|66|C1||1931R825050575|7.20|240.00000|2026-01-28 13:34:06|
3471|6400215|160|98020019|189|C1||1931R825050575|21.60|240.00000|2026-01-20 12:39:02|
3178|6000148|160|98020019|5|C1||1931R825050575|23.04|1152.00000|2026-01-08 17:08:02|
3178|6000561|160|98020019|126|C1||1931R825050547|32.40|648.00000|2026-01-22 17:22:04|
1925|6000047|160|98020019|69|C1||1931R826001628|144.90|105.00000|2026-01-22 14:05:04|
1925|6100103|160|98020019|9|C1||1931R825050575|10.88|544.00000|2026-01-22 18:55:02|
1614|6000512|160|98020019|55|C1||1931R826001314|80.16|24.00000|2026-01-23 19:24:02|
3471|6400008|160|98020019|141|C1||1931R825050424|6.00|600.00000|2026-01-08 15:45:04|
3577|6300039|521|98020019|17|C1||1931R825050575|30.00|500.00000|2026-01-15 13:54:01|
1614|6000518|160|98020019|108|C1||1931R825050550|156.00|1200.00000|2026-01-28 13:35:05|
3471|6400174|160|98020019|155|C1||1931R825050575|48.96|1632.00000|2026-01-16 10:44:03|
1614|6000072|160|98020019|152|C1||1931R825053462|1.32|44.00000|2026-01-07 20:04:00|
3471|6400215|160|98020019|161|C1||1931R825050575|43.20|480.00000|2026-01-20 12:39:02|
1614|6000082|160|98020019|229|C1||1931R825051346|1.20|120.00000|2026-01-20 11:18:02|
3471|6400025|160|98020019|192|C1||1931R825051346|2.72|272.00000|2026-01-02 17:50:08|
1925|6610024|160|98020019|124|C1||1931R826001518|1139.00|68.00000|2026-01-22 11:29:02|
1614|6000084|160|98020019|76|C1||1931R826001628|22.80|120.00000|2026-01-20 11:18:03|
3471|6400215|160|98020019|177|C1||1931R825050575|240.00|8000.00000|2026-01-20 12:39:02|
1925|6100038|160|98020019|2|C1||1931R825050544|115.20|640.00000|2026-01-24 13:04:01|
3471|6400102|160|98020019|127|C1||1931R825050385|1.00|100.00000|2026-01-14 11:08:04|
1925|6000119|160|98020019|150|C1||1931R825051346|61.20|120.00000|2026-01-29 11:46:00|
1614|6000516|160|98020019|56|C1||1931R825050575|2.40|240.00000|2026-01-28 13:35:03|
3178|6000561|160|98020019|110|C1||1931R825050575|63.36|792.00000|2026-01-22 17:22:04|
3471|6400019|160|98020019|202|C1||1931R825051346|2.72|136.00000|2026-01-02 19:08:02|
3471|6400215|160|98020019|141|C1||1931R826001628|241.20|120.00000|2026-01-20 12:39:02|
1614|6000518|160|98020019|92|C1||1931R825057868|10824.96|48.00000|2026-01-28 13:35:05|
3178|6000847|160|98020019|81|C1||1931R826001628|81.60|160.00000|2026-01-24 12:17:03|
1614|6000072|160|98020019|180|C1||1931R825050612|1.76|88.00000|2026-01-07 20:04:00|
3471|6400240|160|98020019|144|C1||1931R825050547|57.60|720.00000|2026-01-26 09:17:02|
