Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
1925|6100107|160|87082101|81|00|CINTURON DE SEGURIDAD|310.35294|21104|21104|1173.68|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
3471|6400234|160|87082999|73|99|PARTE DE CARROCERIA|193.50000|5805|5805|328.20|30.000|6|30.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
3178|6000539|160|87089203|23|99|SILENCIADOR|1729.55556|93396|93396|5223.42|54.000|6|54.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-16 17:25:05|
1925|6100107|160|85371099|75|99|CONTROL PARA LUCES|132.88235|9036|9036|502.52|68.000|6|42.50000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
3471|6400236|160|85013199|32|00|ACTUADOR ELECTRICO|478.07083|114737|114737|6487.20|240.000|6|240.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:02:01|
3178|6000539|160|87082999|43|99|PARTE PARA CARROCERIA|4.65000|279|279|15.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-16 17:25:05|
1925|6000045|160|84833004|55|99|BUJE|0.70833|340|340|19.20|480.000|6|15.77833|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:03|
1925|6100109|160|98020019|25|00|TAPA PARA CINTURON DE SEGURIDAD|0.72000|180|180|10.00|250.000|6|14.64923|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:03:01|
1925|6100028|160|98020019|71|00|PARTE PARA ASIENTO|13.13235|893|893|49.64|68.000|6|55.81635|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:03:05|
1925|6000113|160|87082201|95|00|PARABRISAS|2411.76562|154353|154353|8770.56|64.000|6|64.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:03|
1925|6610024|160|87082999|68|99|PARTE PARA CARROCERÍA|8.98529|611|611|34.00|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
1614|6000511|160|73269099|2|99|EMBALAJE METALICO|1051.50000|2103|2103|119.52|2.000|6|51.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-23 19:24:02|
1925|6000051|160|94019999|92|01|PARTES PARA AUTO|2.47500|594|594|33.60|240.000|6|32.70833|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
3178|6000871|160|98020019|161|00|TUERCA|1.24747|1976|1976|110.88|1584.000|6|4.75000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:02:03|
1925|6000113|160|87082999|71|99|PARTE DE LA CARROCERÍA|152.40000|4572|4572|259.80|30.000|6|30.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:03|
1925|6000029|160|98020019|116|00|TUERCA|0.88889|64|64|3.60|72.000|6|1.04678|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
1925|6000049|160|98020019|55|00|ABRAZADERA|0.35000|42|42|2.40|120.000|6|3.34256|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1925|6100109|160|87082919|196|00|PUERTA|4426.75000|17707|17707|984.80|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:03:01|
3178|6000236|160|98020019|33|00|CARDAN DE USO AUTOMOTRIZ|134.65000|5386|5386|301.20|40.000|6|9.19730|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-16 19:17:03|
1925|6000047|160|87082999|40|99|PARTE DE CARROCERÍA|8.84167|1061|1061|60.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:04|
1925|6610024|160|87082919|158|00|PUERTA|4187.35294|71185|71185|3958.96|17.000|6|17.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
3471|6400255|160|98020019|93|00|TUERCA|1.58500|634|634|36.00|400.000|6|8.00000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:04|
1925|6000031|160|87088005|55|00|PARTE DE LA SUSPENSION|102.61667|6157|6157|345.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
3577|6300042|521|98020019|110|00|ABRAZADERA DE ACERO|2.00000|32|32|1.76|16.000|6|3.04000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:53:01|
1925|6000045|160|87082919|52|00|PUERTA|4426.46667|66397|66397|3753.45|15.000|6|15.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:03|
1925|6000119|160|98020019|167|00|ABRAZADERA|2.64167|317|317|18.00|120.000|6|0.84000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:46:00|
3471|6400234|160|84152001|36|00|EQUIPO DE AIRE ACONDICIONADO|1673.75000|13390|13390|757.04|8.000|6|8.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
1925|6000029|160|87089999|203|99|DEPOSITO|55.94444|4028|4028|226.08|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
1925|6100022|160|87082999|87|99|PARTE PARA CARROCERIA|19.77941|1345|1345|74.80|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
1925|6000029|160|98020019|132|00|CHAVETA DE ACERO|0.17824|77|77|4.32|432.000|6|6.28070|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
3471|6400249|160|98020019|248|00|ABRAZADERA|2.28750|1464|1464|83.20|640.000|6|12.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:02|
1925|6100028|160|84836099|31|00|JUNTAS DE ARTICULACION|121.20000|3030|3030|168.50|25.000|6|1.24072|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:03:05|
3178|6000871|160|87089999|6|99|SOPORTE|2.13889|154|154|8.64|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:02:03|
1925|6000031|160|87082919|75|00|PUERTA|4386.66667|65800|65800|3693.15|15.000|6|15.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1614|6001100|160|87082999|13|99|PARTE PARA CARROCERIA|69.70000|697|697|39.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 16:48:06|
1925|6000049|160|85444299|123|04|CABLE CON CONEXIONES|23.70000|2844|2844|160.80|120.000|6|5.49460|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1925|6000049|160|85444299|69|04|CABLE CON CONEXIONES|24.40833|2929|2929|165.60|120.000|6|56.24609|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1614|6000508|160|87089199|32|00|RADIADOR|1357.90000|13579|13579|771.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 13:34:05|
1925|6000049|160|98020019|192|00|TUERCA DE SUJECION DE ACERO|0.53088|1083|1083|61.20|2040.000|6|56.82354|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
3471|6400235|160|73269099|5|99|EMBALAJES METALICOS|1157.25000|18516|18516|1046.88|16.000|6|400.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-22 15:23:03|
1925|6100105|160|84879006|93|00|ENGRASADORAS DE COPA STAUFFER|0.36029|196|196|10.88|544.000|6|185.99901|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:57:02|
1925|6000113|160|87082999|8|99|PARTE DE LA CARROCERIA|56.30000|1126|1126|64.00|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:03|
1925|6000029|160|98020019|100|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|2.67361|770|770|43.20|288.000|6|13.29376|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
1925|6100105|160|98020019|141|00|EJE|458.33088|62333|62333|3466.64|136.000|6|572.72317|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:57:02|
1925|6000049|160|39269099|160|06|DISTRIBUIDOR DE VENTILACION|72.16667|1732|1732|97.92|24.000|6|1.01984|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1925|6100107|160|83021002|60|00|BISAGRAS|153.19118|10417|10417|579.36|68.000|6|269.05512|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
1925|6000111|160|98020019|57|00|ABRAZADERA|3.34583|803|803|45.60|240.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
1925|6000031|160|39263002|39|99|REFLECTOR DE USO AUTOMOTRIZ|214.15278|15419|15419|865.44|72.000|6|263.47583|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1925|6100026|160|39235001|102|00|TAPON PLASTICO|17.08824|1162|1162|64.60|68.000|6|42.50000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:33:02|
1925|6000031|160|39235001|13|00|TAPON DE PLASTICO|1.24653|359|359|20.16|288.000|6|142.18378|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1614|6000514|160|87082999|5|99|PARTE PARA CARROCERIA|13.72500|1647|1647|93.60|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 13:34:06|
1925|6610024|160|98020019|141|00|EJE|458.33088|62333|62333|3466.64|136.000|6|572.72317|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
1925|6100028|160|98020019|9|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|0.72059|98|98|5.44|136.000|6|7.96918|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:03:05|
1614|6000516|160|87089999|12|99|SOPORTE|1.40833|338|338|19.20|240.000|6|240.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 13:35:03|
1925|6610024|160|87082999|11|99|PARTE PARA CARROCERÍA|79.29412|5392|5392|299.88|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
1925|6100022|160|98020019|13|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53932|1797|1797|99.96|3332.000|6|153.70285|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
3178|6000841|160|98020019|79|00|ETIQUETA AUTOADHESIVA|1.43056|103|103|5.76|72.000|6|0.07000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:43:05|
1925|6000115|160|87082999|40|99|PARTE DE CARROCERÍA|2.64167|634|634|36.00|240.000|6|240.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:23:04|
1925|6100107|160|87082919|87|00|PUERTA|4187.75000|16751|16751|931.60|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
1925|6000047|160|87082999|39|99|PARTE DE CARROCERÍA|175.83333|4220|4220|238.56|24.000|6|24.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:04|
1925|6000049|160|87089999|220|99|TUBOS PREFORMADOS PARA REFRIGERANTE|36.08333|4330|4330|244.80|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1925|6100107|160|87082999|23|99|PARTE PARA CARROCERIA|117.57692|3057|3057|170.04|26.000|6|26.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
1925|6000109|160|87089999|84|99|TUBOS PREFORMADOS PARA REFRIGERANTE|212.06667|25448|25448|1446.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
1925|6100022|160|87089999|79|99|SOPORTE|95.30000|9530|9530|530.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
3178|6000738|160|98020019|35|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|2.84783|393|393|22.08|138.000|6|31.33000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:22:03|
3471|6400242|160|87082999|29|99|PARTE DE LA CARROCERIA|388.75000|15550|15550|879.20|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:02:02|
3471|6400251|160|87088005|67|00|PARTE DE LA SUSPENSION|353.03125|22594|22594|1283.84|64.000|6|64.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:03|
1925|6100026|160|87089999|51|99|TUBO DE CONEXION|11.14706|758|758|42.16|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:33:02|
1925|6000043|160|85071099|7|00|BATERIA DE PLOMO ACIDO DE GEL|651.50833|78181|78181|4419.60|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:03|
3471|6400249|160|98020019|17|00|CINCHO DE PLASTICO PARA USO AUTOMOTRIZ|0.52812|1183|1183|67.20|2240.000|6|44.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:02|
1925|6000031|160|87082919|76|00|PUERTA|4386.62500|70186|70186|3939.36|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1925|6000041|160|87082999|13|99|PARTE DE CARROCERÍA|15.39167|1847|1847|104.40|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:02|
1925|6100022|160|98020019|121|00|ETIQUETA AUTOADHESIVA|1.26471|86|86|4.76|68.000|6|3.24954|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
1925|6000109|160|85365099|20|01|INTERRUPTOR|32.90833|3949|3949|224.40|120.000|6|3.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
1925|6100107|160|87089999|12|99|TUBO PREFORMADO|32.54412|2213|2213|123.08|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
1925|6100022|160|98020019|44|00|TUERCA|0.18015|49|49|2.72|272.000|6|8.98227|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
3178|6000943|160|87088005|61|00|PARTE DE LA SUSPENSION|91.58333|2198|2198|123.36|24.000|6|24.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:25:03|
1925|6000043|160|87088005|59|00|PARTE DE LA SUSPENSION|114.62500|917|917|51.84|8.000|6|8.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:03|
1925|6000110|160|73269099|4|99|EMBALAJE METÁLICO|216.83333|1301|1301|73.92|6.000|6|153.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-29 11:24:01|
3178|6000871|160|98020019|49|00|TUERCA|0.71181|410|410|23.04|576.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:02:03|
3178|6000738|160|85044099|18|00|RECTIFICADOR DE CORRIENTE|345.81250|5533|5533|310.56|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:22:03|
1925|6000049|160|87089999|166|99|TUBOS PREFORMADOS PARA REFRIGERANTE|21.75833|2611|2611|147.60|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
3471|6400251|160|98020019|110|00|CARDAN DE USO AUTOMOTRIZ|450.89063|28857|28857|1639.68|64.000|6|1.28000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:03|
1925|6100028|160|87082999|152|99|PARTE DE CARROCERÍA|22.66102|1337|1337|74.34|59.000|6|59.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:03:05|
1925|6000051|160|98020019|50|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53125|255|255|14.40|480.000|6|20.52895|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
3471|6400255|160|85444299|26|04|CABLE CON CONEXIONES|24.28750|1943|1943|110.40|80.000|6|1.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:04|
1925|6100022|160|98020019|50|00|TUERCA|1.43873|587|587|32.64|408.000|6|18.82076|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
1925|6000029|160|98020019|187|00|TUERCAS|6.41319|1847|1847|103.68|288.000|6|9.36643|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
3471|6400238|160|87082999|49|99|PARTE DE CARROCERIA|5.30833|637|637|36.00|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 09:57:03|
1925|6000119|160|85371006|10|00|MODULO DE CONTROL INTELIGENTE|203.97500|24477|24477|1390.80|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:46:00|
1925|6000029|160|40169999|154|07|ELEMENTO DE CAUCHO|38.30556|2758|2758|154.80|72.000|6|2.34160|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
1925|6000031|160|85122002|41|00|CALAVERA|298.43056|21487|21487|1206.00|72.000|6|94.91729|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1925|6100028|160|87082999|3|99|PARTE PARA CARROCERIA|120.82353|8216|8216|456.96|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:03:05|
1925|6000031|160|98020019|116|00|EJE|607.70833|14585|14585|818.64|24.000|6|8.62565|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 13:59:04|
1925|6000111|160|85122002|52|00|CALAVERA|294.78704|31837|31837|1809.00|108.000|6|48.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
1925|6100026|160|98020019|168|00|TUBO|5.02941|342|342|19.04|68.000|6|8.14920|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:33:02|
3178|6000738|160|87082999|10|99|PARTE PARA CARROCERIA|2.50000|180|180|10.08|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:22:03|
1925|6000027|160|94019999|29|01|PARTE PARA ASIENTO|27.61111|1988|1988|111.60|72.000|6|7.74313|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:03|
3471|6400249|160|98020019|231|00|TORNILLO AUTORROSCANTE|0.17500|56|56|3.20|320.000|6|6.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:02|
1925|6100026|160|87089999|119|99|SOPORTE|2.16176|147|147|8.16|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:33:02|
3471|6400238|160|87089999|69|99|SOPORTE|7.25000|870|870|49.20|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 09:57:03|
3471|6400255|160|87082999|42|99|EXTENSION|1.76250|141|141|8.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:04|
1925|6610024|160|87088005|115|00|PARTE DE LA SUSPENSION|138.62500|4436|4436|246.72|32.000|6|32.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
1925|6610024|160|87082101|150|00|CINTURON DE SEGURIDAD|219.72059|14941|14941|830.96|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 11:29:02|
3471|6400234|160|39269099|9|06|SUJETADOR AUTOMOTRIZ|1.23750|594|594|33.60|480.000|6|9.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
1925|6000109|160|85364199|48|01|RELEVADOR DE ARRANQUE|59.30833|7117|7117|404.40|120.000|6|15.60000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
3471|6400234|160|85129007|43|05|REFLECTOR DE USO AUTOMOTRIZ|2.12083|509|509|28.80|240.000|6|4.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
3178|6000943|160|87082999|69|99|PARTE PARA CARROCERIA|780.00000|9360|9360|525.36|12.000|6|12.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:25:03|
1925|6100022|160|85365099|116|08|INTERRUPTOR AUTOMOTRIZ|33.44118|2274|2274|126.48|68.000|6|2.24557|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
3471|6400234|160|87082999|56|99|PARTE DE LA CARROCERIA|7.42500|297|297|16.80|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
1925|6000115|160|87082999|74|99|PARTE DE LA CARROCERÍA|174.75000|2796|2796|158.88|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:23:04|
3471|6400243|160|73269099|1|99|EMBALAJE METALICO|1057.00000|4228|4228|239.04|4.000|6|300.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-22 15:02:02|
1925|6000051|160|94019999|88|01|PARTE PARA ASIENTO|6.36667|764|764|43.20|120.000|6|16.35416|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
1925|6100105|160|87082999|69|99|PARTE PARA CARROCERÍA|8.98529|611|611|34.00|68.000|6|68.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 18:57:02|
1925|6000113|160|87088005|15|00|PARTE DE LA SUSPENSION|136.38889|9820|9820|558.00|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:03|
3178|6000561|160|98020019|122|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.17708|51|51|2.88|288.000|6|65.38000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:22:04|
3178|6000909|160|98020019|44|00|PARTE PARA ASIENTO|4.98750|798|798|44.80|160.000|6|13.12000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 18:25:01|
1925|6000111|160|98020019|196|00|CALCOMANIA|6.33333|760|760|43.20|120.000|6|0.12000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
3178|6000865|160|73269099|1|99|EMBALAJE METALICO|151.16667|907|907|50.88|6.000|6|153.00000|1||1|6||||CHN|CHN| | | | |1|A1|2026-01-22 17:22:03|
3178|6000561|160|98020019|180|00|CONECTOR DE MANGUERA DE VENTILACION|1.95833|141|141|7.92|72.000|6|0.07000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:22:04|
3178|6000943|160|98020019|123|00|DIFERENCIAL|1728.03571|96770|96770|5431.44|56.000|6|498.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:25:03|
1925|6000109|160|98020019|112|00|PERNO ROSCADO FIJO|1.58333|380|380|21.60|240.000|6|0.96000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-29 11:24:04|
1925|6000029|160|87082999|10|99|PARTE DE LA CARROCERÍA|118.65278|8543|8543|479.52|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
3178|6000943|160|85044099|116|00|CABLE CON CONECTOR|34.73750|2779|2779|156.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:25:03|
1925|6000043|160|39174001|145|00|ACCESORIO PARA TUBERIA|33.79000|3379|3379|191.00|100.000|6|57.33736|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:06:03|
3471|6400253|160|87082999|63|99|PARTE DE CARROCERIA|174.93750|13995|13995|795.20|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:27:05|
1925|6100022|160|85124001|174|00|Sistema de limpia parabrisas|1183.85714|24861|24861|1382.64|21.000|6|0.69348|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
1925|6100022|160|98020019|58|00|ABRAZADERA|0.35294|24|24|1.36|68.000|6|2.24557|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 16:58:03|
3178|6000943|160|87082999|18|99|PARTE PARA CARROCERIA|31.35000|1254|1254|70.40|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 16:25:03|
3178|6000561|160|98020019|110|00|PERNOS ROSCADOS DE USO AUTOMOTRIZ|1.42551|1129|1129|63.36|792.000|6|1.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:22:04|
3471|6400251|160|87089999|75|99|TUBO PREFORMADO|16.01250|1281|1281|72.80|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:03|
3178|6000561|160|84836099|8|00|JUNTAS DE ARTICULACION|120.07813|7685|7685|431.36|64.000|6|55.04000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 17:22:04|
3471|6400234|160|39269099|8|06|SUJETADOR AUTOMOTRIZ|1.05833|127|127|7.20|120.000|6|2.40000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
3471|6400255|160|87082919|27|00|PUERTA|4355.80000|21779|21779|1237.50|5.000|6|5.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-28 14:24:04|
1925|6000049|160|98020019|10|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.53075|2675|2675|151.20|5040.000|6|140.38758|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:05:05|
3471|6400234|160|40169999|26|99|CONECTOR DE TUBO DE ADMISION CVT (HULE)|12.37500|495|495|28.00|40.000|6|0.80000|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
1925|6100107|160|73181504|155|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35294|24|24|1.36|68.000|6|7.30314|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 19:00:05|
3471|6400236|160|87088099|87|00|BARRA ESTABILIZADORA|86.13333|10336|10336|584.40|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:02:01|
1925|6000029|160|98020019|78|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.35417|51|51|2.88|144.000|6|4.68321|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
3471|6400234|160|87082999|71|99|PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES|7.25000|870|870|49.20|120.000|6|120.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 15:22:02|
3178|6000871|160|87082999|27|99|PARTE PARA CARROCERIA|16.93056|1219|1219|68.40|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:02:03|
1614|6000512|160|87089999|34|99|TUBOS PREFORMADOS PARA REFRIGERANTE|54.37500|2175|2175|123.60|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2026-01-23 19:24:02|
1925|6000029|160|84833004|262|99|BUJE DE LA COLUMNA DE DIRECCION|1.42361|205|205|11.52|144.000|6|2.09356|1||1|6||||CHN|CHN| | | | |1|IN|2026-01-22 14:00:07|
