Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
1925|6100025|160|CR|241|1||2026-01-22 11:32:02|
3178|6000237|160|SO|AA|1||2026-01-16 20:15:01|
3178|6000954|160|PP|20239540|1||2026-01-24 13:42:01|
3471|6400078|160|ED|0170251830VS5|1||2026-01-08 16:17:04|
3178|6000238|160|ED|01702618FFD98|1||2026-01-15 18:27:05|
3471|6400238|160|ED|01702618K0FU7|1||2026-01-22 09:57:03|
3178|6000237|160|ED|0436260ND45R7|1||2026-01-16 20:15:01|
3178|6000518|160|SO|AA|1||2026-01-13 22:28:02|
3178|6000236|160|ED|0436260ND2H51|1||2026-01-16 19:17:03|
3178|6000239|160|ED|01702618GPWS5|1||2026-01-17 12:44:03|
1925|6100030|160|CR|40|1||2026-01-24 12:09:04|
1925|6000109|160|ED|0436250MX2DT5|1||2026-01-29 11:24:04|
3471|6400061|160|ED|0436260NA2XI3|1||2026-01-09 16:01:03|
1925|6100030|160|PP|20239540|1||2026-01-24 12:09:04|
1925|6610024|160|ED|0436260NC43I3|1||2026-01-22 11:29:02|
3043|6600119|520|PC||1||2026-01-19 18:46:03|
3178|6000150|160|ED|017026189K1Y5|1||2026-01-08 17:37:04|
1647|6004513|240|ED|0428260GUAAK3|1||2026-01-16 17:32:07|
3471|6400014|160|ED|0436260NA3L71|1||2026-01-09 18:05:09|
3178|6000238|160|CR|40|1||2026-01-15 18:27:05|
3577|6300041|521|ED|01702618FFTD5|1||2026-01-19 18:30:01|
1925|6100022|160|ED|0436260NC41J1|1||2026-01-22 16:58:03|
1925|6700024|160|ED|0428250GS55V2|2||2026-01-13 10:50:03|
3577|6300022|521|ED|0438261C3W0G2|1||2026-01-06 11:18:00|
1647|6004513|240|ED|0428260GTWV64|1||2026-01-16 17:32:07|
1925|6100107|160|ED|0436250MVK814|2||2026-01-22 19:00:05|
3471|6400029|160|ED|017026185NU76|1||2026-01-02 16:54:02|
1925|6100106|160|ED|01922616S0QH1|2||2026-01-22 18:58:04|
3471|6400155|160|ED|017026185Z0Q2|1||2026-01-08 17:22:04|
1925|6100022|160|ED|0436250MVK8L5|1||2026-01-22 16:58:03|
3178|6000232|160|CR|40|1||2026-01-15 22:15:01|
1925|6100032|160|ED|01702618MB7J7|1||2026-01-24 12:13:01|
3577|6300021|521|ED|01922616G9B95|1||2026-01-05 19:02:01|
3178|6000155|160|CR|40|1||2026-01-08 16:36:04|
3471|6400012|160|ED|0436260N9P4O6|1||2026-01-08 16:38:09|
3178|6000944|160|ED|01702618LZRY8|1||2026-01-23 16:25:03|
3471|6400008|160|ED|0436260N9FW78|1||2026-01-08 15:45:04|
1925|6100022|160|ED|0436250MX2DT5|1||2026-01-22 16:58:03|
3577|6300039|521|IM|482023|1||2026-01-15 13:54:01|
3471|6400088|160|ED|0438261C5TH83|1||2026-01-08 15:45:02|
3178|6000515|160|ED|0438261CAWDO4|1||2026-01-13 21:53:00|
3471|6400085|160|PP|20239540|1||2026-01-08 17:14:07|
3471|6400063|160|ED|0436260N9IVS2|1||2026-01-08 18:20:10|
1614|6001100|160|IM|482023|2||2026-01-28 16:48:06|
3471|6400155|160|CR|40|1||2026-01-08 17:22:04|
3178|6000910|160|ED|01702618MAZP5|1||2026-01-23 18:25:03|
1614|6000070|160|ED|017025184YAV2|1||2026-01-07 20:03:02|
3471|6400196|160|ED|0438261CJZ791|1||2026-01-28 23:24:02|
3178|6000236|160|CR|40|1||2026-01-16 19:17:03|
3577|6300039|521|SO|AA|1||2026-01-15 13:54:01|
3471|6400148|160|ED|01702517Y37Q4|1||2026-01-02 17:08:05|
3471|6400008|160|ED|0436260N9FZE3|1||2026-01-08 15:45:04|
1614|6000508|160|ED|01702618KB6K8|1||2026-01-28 13:34:05|
1925|6100022|160|ED|01922616SYCX3|1||2026-01-22 16:58:03|
3471|6400067|160|ED|0436260N9H0N8|1||2026-01-09 09:45:04|
1614|6000078|160|IM|482023|1||2026-01-20 11:17:04|
3178|6000735|160|ED|01702618KNAD5|1||2026-01-22 13:43:03|
3178|6000239|160|ED|0436260ND5W45|1||2026-01-17 12:44:03|
3471|6400178|160|ED|0436260NC8GR6|1||2026-01-16 10:11:03|
1925|6100106|160|CR|241|2||2026-01-22 18:58:04|
3577|6300091|521|IM|482023|1||2026-01-19 18:47:01|
3471|6400074|160|PD|5|1|1|2026-01-08 11:02:04|
1614|6000084|160|SO|AA|1||2026-01-20 11:18:03|
3471|6400162|160|ED|01702618PNEH7|1||2026-01-28 14:30:03|
1614|6000078|160|PP|20239540|1||2026-01-20 11:17:04|
3178|6000234|160|IM|482023|1||2026-01-15 22:14:01|
3178|6000738|160|ED|01702618K7Y23|1||2026-01-22 11:22:03|
1614|6001099|160|CR|40|2||2026-01-28 16:34:05|
3178|6000240|160|CR|40|1||2026-01-15 18:27:05|
1647|6004513|240|ED|0428260GUBOK3|1||2026-01-16 17:32:07|
1925|6700024|160|ED|0428250GRDHE8|2||2026-01-13 10:50:03|
3471|6400250|160|ED|01922616SDMG4|1||2026-01-28 14:24:03|
3471|6400249|160|ED|0436260NEVY15|1||2026-01-28 14:24:02|
3471|6400182|160|ED|0436260NC9104|1||2026-01-16 11:23:05|
3471|6400063|160|ED|0436260N9IXD3|1||2026-01-08 18:20:10|
3178|6000917|160|ED|0438261CJ4B22|1||2026-01-23 13:03:05|
1925|6100026|160|CR|241|1||2026-01-22 11:33:02|
3471|6400017|160|ED|0438261C6HOU2|1||2026-01-08 11:16:03|
1647|6004513|240|ED|0428260GSX577|1||2026-01-16 17:32:07|
3471|6400253|160|ED|0436260NENYF2|1||2026-01-22 17:27:05|
3178|6000150|160|ED|017026189K116|1||2026-01-08 17:37:04|
3178|6000234|160|ED|0436260NCO8E7|1||2026-01-15 22:14:01|
3471|6400002|160|ED|0436260N9UB37|1||2026-01-08 15:17:03|
3471|6400158|160|ED|017026185Z9X2|1||2026-01-08 17:22:06|
3471|6400081|160|ED|0170251832524|1||2026-01-08 15:44:02|
1647|6004513|240|ED|0428260GT2584|1||2026-01-16 17:32:07|
3471|6400083|160|ED|0436260N9QML5|1||2026-01-08 17:14:05|
3178|6000518|160|CR|40|1||2026-01-13 22:28:02|
3178|6000154|160|SO|AA|1||2026-01-09 12:32:04|
3471|6400095|160|ED|017026185SDR5|1||2026-01-15 08:44:01|
3471|6400073|160|ED|01922516CLDV2|1||2026-01-09 16:38:04|
1925|6100026|160|ED|0436260NC44Y6|1||2026-01-22 11:33:02|
1925|6100026|160|ED|01922616S1GN7|1||2026-01-22 11:33:02|
3471|6400063|160|ED|0436260N9IW61|1||2026-01-08 18:20:10|
3178|6000232|160|ED|0436260NCO6Y4|1||2026-01-15 22:15:01|
3471|6400234|160|ED|0436260NEQFL8|1||2026-01-22 15:22:02|
3178|6000518|160|ED|01702618DAYS5|1||2026-01-13 22:28:02|
1925|6700024|160|ED|017025180V7N7|2||2026-01-13 10:50:03|
1647|6004513|240|ED|0428260GT7D06|1||2026-01-16 17:32:07|
3471|6400081|160|ED|0438261C5TZX5|1||2026-01-08 15:44:02|
3471|6400081|160|CR|40|1||2026-01-08 15:44:02|
3471|6400238|160|ED|01702618K0BB1|1||2026-01-22 09:57:03|
1925|6700024|160|ED|01922516BHEY8|2||2026-01-13 10:50:03|
1614|6000075|160|ED|01702618G6JM6|1||2026-01-20 11:17:02|
3471|6400018|160|ED|01702517YR9U7|1||2026-01-02 19:08:01|
3471|6400082|160|ED|01702518325V3|1||2026-01-08 15:45:03|
3471|6400079|160|ED|0170251831HD8|1||2026-01-08 16:17:05|
1614|6000093|160|ED|0438261CF1ME4|1||2026-01-19 17:38:05|
1614|6000075|160|CR|40|1||2026-01-20 11:17:02|
3178|6000238|160|SO|AA|1||2026-01-15 18:27:05|
3471|6400182|160|ED|0436260NC9057|1||2026-01-16 11:23:05|
3471|6400213|160|ED|0436260ND1296|1||2026-01-20 16:17:03|
3043|6000115|523|RC|1|1||2026-01-21 12:11:01|
3471|6400029|160|CR|40|1||2026-01-02 16:54:02|
3178|6000954|160|ED|0436260NFOGT6|1||2026-01-24 13:42:01|
3471|6400079|160|ED|0436260N9Q237|1||2026-01-08 16:17:05|
3043|6000223|523|ED|0438261CLKBK8|1||2026-01-27 16:17:01|
3471|6400238|160|ED|01702618K0HL2|1||2026-01-22 09:57:03|
1925|6100023|160|CR|241|1||2026-01-22 11:56:01|
3471|6400061|160|IM|482023|1||2026-01-09 16:01:03|
3178|6000847|160|ED|0436260NFN7S4|1||2026-01-24 12:17:03|
3471|6400195|160|ED|01702618ML647|1||2026-01-28 23:25:02|
1647|6004513|240|ED|0428260GTN168|1||2026-01-16 17:32:07|
3471|6400050|160|ED|0436260N9BXP8|1||2026-01-07 17:58:03|
3471|6400009|160|ED|017025182FWE3|1||2026-01-08 14:49:01|
3471|6400178|160|ED|0436260NC8GF5|1||2026-01-16 10:11:03|
3471|6400094|160|ED|0436260N9UJR1|1||2026-01-15 08:44:02|
3178|6000954|160|CR|40|1||2026-01-24 13:42:01|
3178|6000518|160|ED|01702618DAYN4|1||2026-01-13 22:28:02|
3577|6300086|521|CR|158|1||2026-01-19 18:47:00|
1925|6100038|160|IM|482023|1||2026-01-24 13:04:01|
3471|6400021|160|CR|40|1||2026-01-02 11:46:03|
3471|6400209|160|IM|482023|1||2026-01-17 11:17:02|
1925|6100038|160|ED|01702513WKYT5|1||2026-01-24 13:04:01|
3577|6300086|521|ED|0438261CDIQK1|1||2026-01-19 18:47:00|
1925|6000043|160|ED|0436250MVK748|1||2026-01-22 14:06:03|
1614|6000727|160|SO|AA|2||2026-01-20 18:31:03|
3471|6400096|160|ED|01702618CPZV5|1||2026-01-15 09:00:04|
3471|6400046|160|ED|0436260N94MG1|1||2026-01-07 16:06:03|
3471|6400050|160|ED|0436260N9BZM7|1||2026-01-07 17:58:03|
1925|6100026|160|ED|0436250MVK7J5|1||2026-01-22 11:33:02|
3471|6400046|160|ED|017025181UC75|1||2026-01-07 16:06:03|
1647|6004627|240|ED|0428260GX4265|1||2026-01-30 19:58:02|
3471|6400009|160|ED|0438261C6OEV8|1||2026-01-08 14:49:01|
3043|6000116|523|CR|45|1||2026-01-15 16:13:01|
1925|6700025|160|ED|0428250GRDHE8|2||2026-01-13 10:52:07|
1925|6100035|160|CR|40|1||2026-01-24 12:26:01|
3471|6400211|160|ED|017026189VE74|1||2026-01-17 11:17:03|
3471|6400211|160|CR|40|1||2026-01-17 11:17:03|
3471|6400016|160|ED|017026188LQZ3|1||2026-01-08 11:16:04|
3471|6400166|160|CR|291|1||2026-01-07 14:52:01|
3178|6000236|160|ED|0436260ND2GE8|1||2026-01-16 19:17:03|
3471|6400174|160|IM|482023|1||2026-01-16 10:44:03|
1614|6000089|160|SO|AA|1||2026-01-19 17:38:04|
3178|6000148|160|ED|0438261C79OT1|1||2026-01-08 17:08:02|
3471|6400050|160|ED|0436260N9C0C1|1||2026-01-07 17:58:03|
3471|6400050|160|CR|241|1||2026-01-07 17:58:03|
3178|6000148|160|ED|0436260NA3LL2|1||2026-01-08 17:08:02|
3471|6400082|160|CR|40|1||2026-01-08 15:45:03|
1614|6000083|160|ED|0438261CECOA7|1||2026-01-20 11:18:02|
3471|6400236|160|ED|0436260NEK8M2|1||2026-01-22 15:02:01|
1925|6000051|160|CR|241|1||2026-01-22 14:05:05|
3471|6400146|160|ED|0436260N89AF2|1||2026-01-03 00:54:01|
3471|6400178|160|ED|0436260NC8HP5|1||2026-01-16 10:11:03|
3471|6400178|160|ED|0436260NC8HH4|1||2026-01-16 10:11:03|
3577|6300086|521|PP|20239540|1||2026-01-19 18:47:00|
3471|6400080|160|ED|0170251831IA8|1||2026-01-08 16:17:05|
3471|6400236|160|ED|0436260NEO5S1|1||2026-01-22 15:02:01|
3178|6000909|160|PP|20239540|1||2026-01-23 18:25:01|
3471|6400182|160|ED|0170261894D44|1||2026-01-16 11:23:05|
1647|6004513|240|ED|0428260GTU404|1||2026-01-16 17:32:07|
3471|6400050|160|ED|0436260N9BWT4|1||2026-01-07 17:58:03|
3471|6400173|160|ED|017026187KN17|1||2026-01-07 15:07:03|
3178|6000847|160|ED|0436260NFN5Z7|1||2026-01-24 12:17:03|
3178|6000539|160|ED|0436260NCZP68|1||2026-01-16 17:25:05|
1614|6000508|160|SO|AA|1||2026-01-28 13:34:05|
1647|6004560|240|ED|0428260GVGGO5|1||2026-01-23 16:17:10|
3471|6400255|160|ED|0436260NF0E56|1||2026-01-28 14:24:04|
3178|6000146|160|SO|AA|1||2026-01-08 16:23:04|
3577|6300025|521|ED|01702518461R6|1||2026-01-06 11:18:01|
3471|6400174|160|ED|0438261CC5I78|1||2026-01-16 10:44:03|
3043|6600094|523|ED|01702618B2FI3|1||2026-01-19 18:27:01|
3577|6300132|521|ED|0438261CMBRE6|1||2026-01-28 14:57:02|
3471|6400184|160|CR|291|1||2026-01-07 15:07:03|
3178|6000233|160|SO|AA|1||2026-01-15 20:38:02|
1925|6100105|160|ED|0436250MVK6J8|2||2026-01-22 18:57:02|
3471|6400165|160|ED|01922616GOU15|1||2026-01-08 16:37:01|
1647|6004513|240|ED|0428260GTRHT8|1||2026-01-16 17:32:07|
1925|6000113|160|ED|0436250MVK8Z5|1||2026-01-29 11:24:03|
3471|6400059|160|ED|0436260N9UBY4|1||2026-01-08 15:17:02|
3471|6400146|160|IM|482023|1||2026-01-03 00:54:01|
3471|6400087|160|ED|0436260N9FFA6|1||2026-01-08 15:45:02|
3471|6400166|160|ED|01922616GBPT6|1||2026-01-07 14:52:01|
1925|6610024|160|ED|0436260NC4568|1||2026-01-22 11:29:02|
3471|6400060|160|ED|0438261C6PKW6|1||2026-01-08 15:16:01|
3178|6000865|160|CR|40|1||2026-01-22 17:22:03|
3471|6400096|160|IM|482023|1||2026-01-15 09:00:04|
1647|6004513|240|ED|0428260GTF2D4|1||2026-01-16 17:32:07|
1925|6610024|160|ED|0438261CH3BM2|1||2026-01-22 11:29:02|
3471|6400236|160|ED|0436260NEK7T3|1||2026-01-22 15:02:01|
1925|6100022|160|ED|0436260NC4384|1||2026-01-22 16:58:03|
3471|6400029|160|ED|0436260N8EYE3|1||2026-01-02 16:54:02|
3471|6400029|160|ED|0436260N8EZ61|1||2026-01-02 16:54:02|
1925|6000113|160|IM|482023|1||2026-01-29 11:24:03|
1925|6000113|160|ED|01922616XBVR2|1||2026-01-29 11:24:03|
3178|6000517|160|SO|AA|1||2026-01-13 21:54:01|
1925|6100105|160|ED|01702513WKYT5|2||2026-01-22 18:57:02|
1925|6100022|160|ED|0436250MVK748|1||2026-01-22 16:58:03|
3471|6400236|160|ED|0436260NEKGM7|1||2026-01-22 15:02:01|
3471|6400148|160|ED|0436250N88JV4|1||2026-01-02 17:08:05|
1647|6004513|240|ED|0428260GTI9L5|1||2026-01-16 17:32:07|
3471|6400096|160|ED|01702618CPXU6|1||2026-01-15 09:00:04|
3471|6400095|160|ED|0438261CA3GY5|1||2026-01-15 08:44:01|
3043|6600118|520|AT||1||2026-01-19 18:30:04|
3471|6400048|160|ED|0436260N9CNG4|1||2026-01-07 14:59:03|
3178|6000943|160|PP|20239540|1||2026-01-23 16:25:03|
3577|6300040|521|ED|0438261C5L7C1|1||2026-01-07 11:44:01|
1925|6100107|160|ED|0436250MVK886|2||2026-01-22 19:00:05|
1925|6700024|160|ED|0438251BYD341|2||2026-01-13 10:50:03|
3471|6400180|160|IM|482023|1||2026-01-16 10:11:02|
1614|6001100|160|ED|01702618KBNF1|2||2026-01-28 16:48:06|
1614|6000070|160|IM|482023|1||2026-01-07 20:03:02|
1925|6100107|160|ED|0436250MX2E05|2||2026-01-22 19:00:05|
3577|6300042|521|ED|0436260NBQSS7|1||2026-01-23 16:53:01|
3043|6000064|523|ED|0438261C5UL86|1||2026-01-07 16:40:01|
3471|6400012|160|ED|0436260N9P031|1||2026-01-08 16:38:09|
3178|6000738|160|IM|482023|1||2026-01-22 11:22:03|
3471|6400063|160|ED|0438261C5ZDZ7|1||2026-01-08 18:20:10|
3471|6400063|160|ED|0436260N9IQ74|1||2026-01-08 18:20:10|
3471|6400185|160|CR|40|1||2026-01-20 18:24:04|
1614|6000090|160|ED|0436260NDJ1P1|1||2026-01-19 17:38:06|
3471|6400073|160|CR|40|1||2026-01-09 16:38:04|
1925|6100105|160|ED|0436260NC4568|2||2026-01-22 18:57:02|
3471|6400094|160|ED|0436260N9UKA1|1||2026-01-15 08:44:02|
3471|6400029|160|ED|0436260N8EWM6|1||2026-01-02 16:54:02|
1614|6001100|160|ED|0438261CJ2OQ5|2||2026-01-28 16:48:06|
3471|6400180|160|ED|017026188ZPG2|1||2026-01-16 10:11:02|
1925|6100610|160|ED|0438261CH3BM2|2||2026-01-22 19:04:01|
3471|6400182|160|CR|241|1||2026-01-16 11:23:05|
3471|6400019|160|ED|0436260N8HR22|1||2026-01-02 19:08:02|
3471|6400236|160|CR|241|1||2026-01-22 15:02:01|
3471|6400019|160|ED|0436260N8HYJ4|1||2026-01-02 19:08:02|
3471|6400185|160|ED|0436260ND5L85|1||2026-01-20 18:24:04|
3471|6400063|160|ED|0436260N9IOF2|1||2026-01-08 18:20:10|
3471|6400050|160|ED|0436260N9BUM3|1||2026-01-07 17:58:03|
3471|6400185|160|ED|0436260ND5LX5|1||2026-01-20 18:24:04|
3471|6400087|160|ED|0436260N9FGV7|1||2026-01-08 15:45:02|
3178|6000519|160|ED|0438261CAWDO4|1||2026-01-13 22:28:01|
3178|6000954|160|ED|0436260NFOFO7|1||2026-01-24 13:42:01|
1925|6100105|160|ED|0436260NC44Y6|2||2026-01-22 18:57:02|
1614|6000515|160|ED|0438261CJ2OQ5|1||2026-01-28 13:35:02|
1614|6000080|160|ED|01702618G8KA3|1||2026-01-20 11:17:06|
1614|6000080|160|CR|40|1||2026-01-20 11:17:06|
1647|6004513|240|ED|0428260GTZ9P7|1||2026-01-16 17:32:07|
1925|6100023|160|ED|0438261CH3BM2|1||2026-01-22 11:56:01|
1647|6004513|240|ED|0428260GUB5M4|1||2026-01-16 17:32:07|
3471|6400065|160|ED|0436260N9FLB7|1||2026-01-08 17:13:05|
3043|6600095|523|AT||1||2026-01-19 18:48:01|
3471|6400185|160|ED|0436260ND5M17|1||2026-01-20 18:24:04|
3471|6400050|160|ED|0436260N9BTY3|1||2026-01-07 17:58:03|
3471|6400050|160|ED|017026187MU78|1||2026-01-07 17:58:03|
3178|6000155|160|ED|0438261C7DF73|1||2026-01-08 16:36:04|
3471|6400070|160|ED|0438261C61AT3|1||2026-01-09 09:46:02|
3471|6400236|160|ED|0436260NEKB71|1||2026-01-22 15:02:01|
1925|6100033|160|ED|01702618MBBO5|1||2026-01-24 12:24:02|
3471|6400012|160|ED|0436260N9P3U6|1||2026-01-08 16:38:09|
3471|6400183|160|ED|0170261894GV6|1||2026-01-16 11:23:05|
1614|6000087|160|ED|01922616PS5O4|1||2026-01-19 17:37:01|
1647|6004513|240|ED|0428260GTKE52|1||2026-01-16 17:32:07|
1614|6000071|160|CR|40|1||2026-01-07 20:03:02|
3471|6400236|160|ED|0436260NEKCI8|1||2026-01-22 15:02:01|
1647|6004513|240|ED|0428260GTU6J3|1||2026-01-16 17:32:07|
1925|6000033|160|ED|0436250MVK814|1||2026-01-22 13:59:03|
3178|6000918|160|ED|0438261CJ5334|1||2026-01-23 13:04:02|
3178|6000516|160|ED|0436260NBNQ35|1||2026-01-13 21:54:01|
3471|6400050|160|PP|20239540|1||2026-01-07 17:58:03|
3471|6400050|160|ED|0436260N9C031|1||2026-01-07 17:58:03|
1614|6000081|160|ED|0438261CECOA7|1||2026-01-20 11:17:06|
1925|6000051|160|ED|0436250MVK586|1||2026-01-22 14:05:05|
3178|6000943|160|ED|0436260NFFE34|1||2026-01-23 16:25:03|
3471|6400175|160|ED|017026187MN57|1||2026-01-16 10:44:02|
1614|6000088|160|PP|20239540|1||2026-01-19 17:37:05|
3178|6000847|160|ED|0436260NFN557|1||2026-01-24 12:17:03|
3471|6400218|160|ED|01702618AN2V1|1||2026-01-19 18:01:02|
3471|6400026|160|ED|0438251C2D916|1||2026-01-02 17:51:03|
3471|6400064|160|ED|0438261C60322|1||2026-01-08 18:20:10|
3577|6300038|521|SO|AA|1||2026-01-07 11:44:02|
1647|6004513|240|ED|0428260GTZ1B5|1||2026-01-16 17:32:07|
3471|6400236|160|ED|0436260NEUNM4|1||2026-01-22 15:02:01|
3471|6400087|160|ED|0436260N9FFQ7|1||2026-01-08 15:45:02|
3471|6400176|160|IM|482023|1||2026-01-16 10:44:01|
3471|6400122|160|ED|017025180VU22|1||2026-01-05 12:13:03|
3471|6400174|160|ED|0436260NC7VZ6|1||2026-01-16 10:44:03|
3043|6000065|523|CR|45|1||2026-01-07 16:39:01|
3471|6400080|160|ED|0170251831IJ8|1||2026-01-08 16:17:05|
3471|6400069|160|CR|40|1||2026-01-09 11:58:02|
3178|6000910|160|ED|01702618MB0K7|1||2026-01-23 18:25:03|
1925|6000031|160|ED|01702618KEM12|1||2026-01-22 13:59:04|
3471|6400129|160|ED|0436260N8CAM8|1||2026-01-02 16:00:06|
3471|6400173|160|CR|291|1||2026-01-07 15:07:03|
1647|6004513|240|ED|0428260GTRKC5|1||2026-01-16 17:32:07|
1647|6004513|240|RC|1-100|1||2026-01-16 17:32:07|
3471|6400210|160|ED|017026189UXG3|1||2026-01-17 11:17:03|
1614|6000516|160|ED|0436260NEQPN7|1||2026-01-28 13:35:03|
3178|6000518|160|ED|0436260NBOYP1|1||2026-01-13 22:28:02|
1925|6000032|160|ED|01702618KENY5|1||2026-01-22 13:59:01|
3178|6000516|160|ED|0436260NBNO01|1||2026-01-13 21:54:01|
3471|6400123|160|ED|0170251807AP6|1||2026-01-05 12:14:03|
3471|6400154|160|ED|017026185Y4C1|1||2026-01-08 17:22:05|
3471|6400102|160|ED|0436260N9U1O7|1||2026-01-14 11:08:04|
1925|6100108|160|ED|01702618K3CX7|2||2026-01-22 19:01:03|
3471|6400217|160|ED|0436260ND2ZN1|1||2026-01-19 18:01:03|
1647|6004513|240|ED|0428260GU1433|1||2026-01-16 17:32:07|
3178|6000149|160|ED|0438261C7GWV6|1||2026-01-08 17:32:04|
3471|6400176|160|PP|20239540|1||2026-01-16 10:44:01|
1647|6004513|240|ED|0428260GTVOW8|1||2026-01-16 17:32:07|
1925|6100040|160|ED|0436250MX2DJ3|1||2026-01-24 12:58:04|
3471|6400012|160|ED|0436260N9OZO8|1||2026-01-08 16:38:09|
3471|6400079|160|ED|0170251831HW3|1||2026-01-08 16:17:05|
3178|6000517|160|ED|0438261CAWDO4|1||2026-01-13 21:54:01|
3471|6400079|160|ED|0436260N9PVV8|1||2026-01-08 16:17:05|
3471|6400059|160|ED|0436260N9UAG8|1||2026-01-08 15:17:02|
1614|6000083|160|SO|AA|1||2026-01-20 11:18:02|
3178|6000534|160|ED|01702618F96P1|1||2026-01-15 16:40:06|
1925|6100103|160|IM|482023|2||2026-01-22 18:55:02|
3471|6400183|160|CR|241|1||2026-01-16 11:23:05|
3471|6400166|160|ED|0438261C43765|1||2026-01-07 14:52:01|
3471|6400047|160|ED|0438261C5IOU2|1||2026-01-07 16:06:03|
3471|6400240|160|IM|482023|1||2026-01-26 09:17:02|
1925|6100105|160|CR|241|2||2026-01-22 18:57:02|
3577|6300039|521|ED|0438261CAN6L3|1||2026-01-15 13:54:01|
3471|6400101|160|ED|017026185U208|1||2026-01-15 09:13:03|
1647|6004513|240|ED|0428260GTWTC4|1||2026-01-16 17:32:07|
3471|6400176|160|ED|0436260NC7Y86|1||2026-01-16 10:44:01|
1647|6004513|240|ED|0428260GT6BN8|1||2026-01-16 17:32:07|
3577|6300070|521|ED|01702618JSZ92|1||2026-01-21 17:23:01|
1925|6000033|160|IM|482023|1||2026-01-22 13:59:03|
3577|6300132|521|IM|482023|1||2026-01-28 14:57:02|
3471|6400176|160|ED|0436260NC7ZR8|1||2026-01-16 10:44:01|
1925|6100103|160|ED|0436250N2PK08|2||2026-01-22 18:55:02|
1925|6100103|160|ED|0436260NC4311|2||2026-01-22 18:55:02|
3178|6000737|160|ED|01702618K7QA1|1||2026-01-22 11:22:02|
3471|6400255|160|ED|0436260NF0JZ4|1||2026-01-28 14:24:04|
3471|6400242|160|ED|01702618E1GX2|1||2026-01-22 15:02:02|
3471|6400240|160|ED|0436260NEP4I8|1||2026-01-26 09:17:02|
3471|6400212|160|ED|0438261CDZTB5|1||2026-01-17 11:17:04|
1647|6004513|240|ED|0428260GTY806|1||2026-01-16 17:32:07|
1925|6100040|160|ED|0436250MVK776|1||2026-01-24 12:58:04|
1925|6100040|160|ED|0436250MVK8Z5|1||2026-01-24 12:58:04|
3471|6400012|160|ED|0436260N9OZV8|1||2026-01-08 16:38:09|
3471|6400149|160|ED|0438251C1V825|1||2026-01-02 16:54:02|
3043|6600094|523|ED|01702618B2FT8|1||2026-01-19 18:27:01|
3471|6400242|160|ED|0436260NEHPA3|1||2026-01-22 15:02:02|
3471|6400019|160|ED|017026185Q511|1||2026-01-02 19:08:02|
1925|6100032|160|ED|0436250MVK6J8|1||2026-01-24 12:13:01|
1925|6100103|160|ED|0436250MZ8XC7|2||2026-01-22 18:55:02|
1925|6100103|160|ED|0436250MVK8Z5|2||2026-01-22 18:55:02|
3471|6400176|160|ED|0436260NC7Z24|1||2026-01-16 10:44:01|
3577|6300039|521|CR|158|1||2026-01-15 13:54:01|
1925|6000031|160|IM|482023|1||2026-01-22 13:59:04|
3178|6000237|160|ED|0436260ND43K5|1||2026-01-16 20:15:01|
1614|6000069|160|ED|017025184Y7G2|1||2026-01-07 20:03:00|
3471|6400027|160|ED|0170251804076|1||2026-01-02 13:47:02|
3178|6000872|160|PP|20239540|1||2026-01-22 14:02:04|
3577|6300125|521|SO|AA|1||2026-01-27 11:03:00|
1647|6004513|240|ED|0428260GTM7G4|1||2026-01-16 17:32:07|
3471|6400002|160|ED|0436260N9U8P4|1||2026-01-08 15:17:03|
3577|6300120|521|IM|482023|1||2026-01-26 14:38:00|
3471|6400068|160|ED|0170261881VN7|1||2026-01-09 11:57:01|
3471|6400019|160|ED|0436260N8HJH3|1||2026-01-02 19:08:02|
3043|6600118|520|ED|01702618CKA91|1||2026-01-19 18:30:04|
1925|6100103|160|ED|0428250E9O9N6|2||2026-01-22 18:55:02|
1614|6000092|160|IM|482023|1||2026-01-19 17:38:06|
3153|6001838|240|ED|01922616M9JW4|1||2026-01-14 14:09:04|
3471|6400255|160|ED|0436260NF0LR6|1||2026-01-28 14:24:04|
3471|6400234|160|ED|0436260NEQA18|1||2026-01-22 15:22:02|
3178|6000954|160|ED|01702618MLAR2|1||2026-01-24 13:42:01|
1614|6000088|160|ED|0436260NDJ1P1|1||2026-01-19 17:37:05|
1925|6700024|160|ED|017025180V7P8|2||2026-01-13 10:50:03|
1647|6004627|240|ED|0428260GXDJC2|1||2026-01-30 19:58:02|
3178|6000872|160|ED|01702618KPZS1|1||2026-01-22 14:02:04|
1647|6004513|240|ED|0428260GTS025|1||2026-01-16 17:32:07|
1647|6004627|240|ED|0428260GVZ8C7|1||2026-01-30 19:58:02|
3471|6400049|160|ED|017025181XAF7|1||2026-01-07 14:59:02|
1925|6100033|160|ED|01922616U5UX6|1||2026-01-24 12:24:02|
1614|6001100|160|PP|20239540|2||2026-01-28 16:48:06|
1925|6100105|160|ED|0436250MVK5E3|2||2026-01-22 18:57:02|
1614|6000092|160|PP|20239540|1||2026-01-19 17:38:06|
3471|6400003|160|ED|017025181ZAM6|1||2026-01-08 15:17:01|
3471|6400002|160|CR|40|1||2026-01-08 15:17:03|
3471|6400019|160|ED|0436260N8HNT1|1||2026-01-02 19:08:02|
