Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
3178|6000232|160|87082999|17|PS|XIX||2026-01-15 22:15:01|
3471|6400213|160|87082999|42|PS|XIX||2026-01-20 16:17:03|
3178|6000232|160|87082999|25|PS|XIX||2026-01-15 22:15:01|
1614|6000078|160|85444299|7|PS|XIX||2026-01-20 11:17:04|
3471|6400185|160|87084099|74|PS|XIX||2026-01-20 18:24:04|
1614|6000076|160|87082999|34|PS|XIX||2026-01-20 11:17:03|
3471|6400185|160|73182291|19|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1614|6000090|160|98020019|262|EC|1||2026-01-19 17:38:06|
1614|6000090|160|39263002|35|PS|XIX||2026-01-19 17:38:06|
3471|6400215|160|98020019|176|EC|1||2026-01-20 12:39:02|
1614|6000076|160|87082999|33|PS|XIX||2026-01-20 11:17:03|
3178|6000236|160|87088007|19|PS|XIX||2026-01-16 19:17:03|
1614|6000086|160|84253101|15|PS|XIX||2026-01-20 11:18:04|
3471|6400096|160|87082999|42|PS|XIX||2026-01-15 09:00:04|
1614|6000082|160|85444299|90|PS|XIX||2026-01-20 11:18:02|
3178|6000535|160|98020019|11|EC|1||2026-01-19 13:00:04|
3178|6000237|160|87089412|54|EN|X|NOM-050-SCFI-2004|2026-01-16 20:15:01|
3471|6400213|160|85044099|16|EN|X|NOM-001-SCFI-2018|2026-01-20 16:17:03|
3471|6400098|160|87082999|60|PS|XIX||2026-01-15 09:13:02|
1614|6000076|160|87082999|44|PS|XIX||2026-01-20 11:17:03|
1614|6000083|160|73269099|4|XP|T1|U|2026-01-20 11:18:02|
3471|6400218|160|73269099|6|XP|T1|U|2026-01-19 18:01:02|
3178|6000535|160|39269099|1|EN|X|NOM-050-SCFI-2004|2026-01-19 13:00:04|
3471|6400217|160|39269099|18|XP|S3|U|2026-01-19 18:01:03|
3471|6400124|160|73269099|9|XP|T9|U|2026-01-19 15:06:02|
1614|6000082|160|98020019|164|EC|1||2026-01-20 11:18:02|
3471|6400185|160|84821099|37|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3178|6000539|160|87089999|78|EN|X|NOM-050-SCFI-2004|2026-01-16 17:25:05|
1614|6000094|160|87082999|137|PS|XIX||2026-01-19 17:38:08|
3471|6400096|160|84152001|1|EN|X|NOM-050-SCFI-2004|2026-01-15 09:00:04|
1614|6000083|160|73269099|5|XP|T1|U|2026-01-20 11:18:02|
1614|6000727|160|73269099|1|XP|T1|U|2026-01-20 18:31:03|
3178|6000235|160|73269099|3|XP|T1|U|2026-01-15 20:38:02|
3471|6400185|160|98020019|166|EC|1||2026-01-20 18:24:04|
3471|6400094|160|87082999|49|PS|XIX||2026-01-15 08:44:02|
1614|6000077|160|73269099|3|XP|T3|U|2026-01-20 11:17:03|
3471|6400215|160|98020019|177|EC|1||2026-01-20 12:39:02|
3178|6000535|160|39269099|111|XP|S3|U|2026-01-19 13:00:04|
3471|6400185|160|73182291|16|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1614|6000084|160|87082999|103|PS|XIX||2026-01-20 11:18:03|
1614|6000086|160|87088007|40|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:04|
3471|6400215|160|87082999|80|PS|XIX||2026-01-20 12:39:02|
3471|6400215|160|87082999|95|PS|XIX||2026-01-20 12:39:02|
3471|6400094|160|39269099|8|EN|X|NOM-050-SCFI-2004|2026-01-15 08:44:02|
1614|6000094|160|87082201|87|PS|XIX||2026-01-19 17:38:08|
3471|6400094|160|85122099|24|PS|XIX||2026-01-15 08:44:02|
1614|6000082|160|39269020|88|PS|XIX||2026-01-20 11:18:02|
1614|6000078|160|39269099|95|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:04|
3471|6400174|160|87082999|68|PS|XIX||2026-01-16 10:44:03|
1614|6000092|160|39269099|32|XP|A1|U|2026-01-19 17:38:06|
3471|6400094|160|87089199|57|EN|X|NOM-050-SCFI-2004|2026-01-15 08:44:02|
3471|6400185|160|84821099|36|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3471|6400215|160|87082999|83|PS|XIX||2026-01-20 12:39:02|
1614|6000082|160|98020019|193|EC|1||2026-01-20 11:18:02|
1614|6000084|160|87082999|99|PS|XIX||2026-01-20 11:18:03|
3471|6400215|160|85365099|50|EN|U|NOM-003-SCFI-2014|2026-01-20 12:39:02|
1614|6000090|160|87089999|167|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1614|6000078|160|85365099|53|EN|X|NOM-024-SCFI-2013|2026-01-20 11:17:04|
3471|6400185|160|87084099|95|PS|XIX||2026-01-20 18:24:04|
3471|6400178|160|87089999|96|EN|X|NOM-050-SCFI-2004|2026-01-16 10:11:03|
3471|6400215|160|87082999|84|PS|XIX||2026-01-20 12:39:02|
3178|6000539|160|83023091|59|PS|XIX||2026-01-16 17:25:05|
3471|6400185|160|39269099|2|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1614|6000078|160|87082999|8|PS|XIX||2026-01-20 11:17:04|
3178|6000536|160|73269099|8|XP|T9|U|2026-01-15 16:40:07|
1614|6000094|160|87082999|79|PS|XIX||2026-01-19 17:38:08|
3471|6400100|160|98020019|199|EC|1||2026-01-15 09:26:01|
3471|6400217|160|98020019|172|EC|1||2026-01-19 18:01:03|
1614|6000082|160|98020019|226|EC|1||2026-01-20 11:18:02|
1614|6000094|160|87082999|59|PS|XIX||2026-01-19 17:38:08|
3471|6400217|160|98020019|210|EC|1||2026-01-19 18:01:03|
1614|6000076|160|87082999|2|PS|XIX||2026-01-20 11:17:03|
1614|6000090|160|39269099|48|XP|S3|U|2026-01-19 17:38:06|
1614|6000085|160|73269099|5|XP|T1|U|2026-01-20 11:18:03|
1614|6000088|160|98020019|57|EC|1||2026-01-19 17:37:05|
3471|6400176|160|73181504|19|PS|XIX||2026-01-16 10:44:01|
1614|6000088|160|84152001|32|PS|XIX||2026-01-19 17:37:05|
3471|6400174|160|98020019|189|EC|1||2026-01-16 10:44:03|
3178|6000535|160|87088099|45|PS|XIX||2026-01-19 13:00:04|
3471|6400213|160|98020019|96|EC|1||2026-01-20 16:17:03|
3471|6400174|160|39211991|2|EC|1||2026-01-16 10:44:03|
3471|6400217|160|85269299|56|XP|D1|U|2026-01-19 18:01:03|
3178|6000233|160|73269099|3|XP|T9|U|2026-01-15 20:38:02|
3471|6400215|160|98020019|2|EC|1||2026-01-20 12:39:02|
3471|6400213|160|98020019|106|EC|1||2026-01-20 16:17:03|
3471|6400219|160|87089999|36|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
3471|6400217|160|39269099|15|XP|S1|U|2026-01-19 18:01:03|
3471|6400219|160|87089999|27|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
1614|6000082|160|90328999|122|PS|XIX||2026-01-20 11:18:02|
1614|6000077|160|73269099|4|XP|T3|U|2026-01-20 11:17:03|
1614|6000078|160|87088007|37|PS|XIX||2026-01-20 11:17:04|
3178|6000230|160|85365099|92|EN|U|NOM-003-SCFI-2014|2026-01-16 08:31:01|
1614|6000092|160|83023091|44|PS|XIX||2026-01-19 17:38:06|
3471|6400096|160|87082999|9|PS|XIX||2026-01-15 09:00:04|
1614|6000093|160|73269099|4|XP|T3|U|2026-01-19 17:38:05|
3471|6400214|160|39232991|2|XP|A1|U|2026-01-20 16:17:03|
3471|6400180|160|87082999|55|PS|XIX||2026-01-16 10:11:02|
3471|6400218|160|73269099|4|XP|T3|U|2026-01-19 18:01:02|
3471|6400174|160|98020019|191|EC|1||2026-01-16 10:44:03|
1614|6000090|160|70091099|51|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
3471|6400215|160|87089412|115|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
1614|6000092|160|83023091|41|PS|XIX||2026-01-19 17:38:06|
1614|6000081|160|73269099|3|XP|T1|U|2026-01-20 11:17:06|
1614|6000082|160|73182102|3|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3471|6400215|160|87083099|96|EN|U|NOM-050-SCFI-2004|2026-01-20 12:39:02|
1614|6000078|160|70091099|64|EN|X|NOM-024-SCFI-2013|2026-01-20 11:17:04|
1614|6000078|160|85044099|98|PS|XIX||2026-01-20 11:17:04|
3178|6000230|160|39269099|1|EN|U|NOM-002-CONAGUA-2021|2026-01-16 08:31:01|
1614|6000076|160|87082999|15|PS|XIX||2026-01-20 11:17:03|
3178|6000230|160|84833004|173|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
3178|6000535|160|98020019|91|EC|1||2026-01-19 13:00:04|
3471|6400215|160|98020019|153|EC|1||2026-01-20 12:39:02|
3471|6400098|160|87082999|42|PS|XIX||2026-01-15 09:13:02|
1614|6000086|160|85122099|88|PS|XIX||2026-01-20 11:18:04|
3471|6400174|160|87082999|90|PS|XIX||2026-01-16 10:44:03|
3471|6400186|160|73181599|1|EN|ENOM|NOM-050-SCFI-2004|2026-01-20 17:50:04|
3471|6400215|160|98020019|142|EC|1||2026-01-20 12:39:02|
1614|6000076|160|87082999|43|PS|XIX||2026-01-20 11:17:03|
1614|6000084|160|39269099|31|XP|S3|U|2026-01-20 11:18:03|
1614|6000090|160|98020019|247|EC|1||2026-01-19 17:38:06|
1614|6000076|160|87082201|20|PS|XIX||2026-01-20 11:17:03|
1614|6000081|160|73269099|1|XP|T9|U|2026-01-20 11:17:06|
1614|6000082|160|98020019|189|EC|1||2026-01-20 11:18:02|
3178|6000230|160|87089999|97|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
3471|6400124|160|73269099|26|XP|T9|U|2026-01-19 15:06:02|
3471|6400100|160|39269099|17|EN|U|NOM-002-CONAGUA-2021|2026-01-15 09:26:01|
1614|6000077|160|73269099|5|XP|T3|U|2026-01-20 11:17:03|
3471|6400213|160|87082999|51|PS|XIX||2026-01-20 16:17:03|
3178|6000539|160|85124001|104|EN|X|NOM-024-SCFI-2013|2026-01-16 17:25:05|
3471|6400215|160|85071099|45|EN|X|NOM-024-SCFI-2013|2026-01-20 12:39:02|
3178|6000236|160|87089999|39|EN|X|NOM-050-SCFI-2004|2026-01-16 19:17:03|
1614|6000090|160|87089999|71|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1614|6000080|160|87082201|7|PS|XIX||2026-01-20 11:17:06|
3471|6400185|160|87085099|96|PS|XIX||2026-01-20 18:24:04|
3471|6400217|160|98020019|198|EC|1||2026-01-19 18:01:03|
1614|6000090|160|39269099|63|XP|S3|U|2026-01-19 17:38:06|
1614|6000090|160|87089999|215|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1614|6000086|160|87089999|29|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:04|
1614|6000078|160|87082999|46|PS|XIX||2026-01-20 11:17:04|
3178|6000234|160|87082999|3|PS|XIX||2026-01-15 22:14:01|
1614|6000080|160|87082999|58|PS|XIX||2026-01-20 11:17:06|
3471|6400100|160|39269099|16|XP|S3|U|2026-01-15 09:26:01|
3471|6400215|160|85044099|44|EN|ENOM|NOM-058-SCFI-2017|2026-01-20 12:39:02|
1614|6000084|160|98020019|22|EC|1||2026-01-20 11:18:03|
3178|6000240|160|73269099|4|XP|T1|U|2026-01-15 18:27:05|
1614|6000082|160|39235001|108|PS|XIX||2026-01-20 11:18:02|
3178|6000234|160|87082999|24|PS|XIX||2026-01-15 22:14:01|
1614|6000090|160|40169901|1|PS|XIX||2026-01-19 17:38:06|
1614|6000078|160|85365099|53|EN|X|NOM-003-SCFI-2014|2026-01-20 11:17:04|
1614|6000082|160|87089999|44|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
1614|6000090|160|39269099|184|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1614|6000090|160|85365099|38|EN|X|NOM-003-SCFI-2014|2026-01-19 17:38:06|
1614|6000077|160|73181599|10|EN|ENOM|NOM-050-SCFI-2004|2026-01-20 11:17:03|
1614|6000085|160|73269099|5|XP|T3|U|2026-01-20 11:18:03|
1614|6000082|160|87088099|112|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3178|6000234|160|87082201|51|PS|XIX||2026-01-15 22:14:01|
3471|6400124|160|73269099|17|XP|T9|U|2026-01-19 15:06:02|
3178|6000232|160|87082999|22|PS|XIX||2026-01-15 22:15:01|
1614|6000084|160|39269099|31|EN|X|NOM-002-CONAGUA-2021|2026-01-20 11:18:03|
1614|6000077|160|56090002|2|EN|ENOM|NOM-004-SE-2021|2026-01-20 11:17:03|
3471|6400174|160|87089999|134|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:03|
3471|6400124|160|73269099|4|XP|T3|U|2026-01-19 15:06:02|
3178|6000236|160|85129007|5|EN|X|NOM-024-SCFI-2013|2026-01-16 19:17:03|
1614|6000079|160|73269099|1|XP|T3|U|2026-01-20 11:17:05|
1614|6000075|160|73269099|1|XP|T3|U|2026-01-20 11:17:02|
1614|6000082|160|83082001|85|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
1614|6000086|160|87082999|46|PS|XIX||2026-01-20 11:18:04|
1614|6000094|160|87082999|91|PS|XIX||2026-01-19 17:38:08|
1614|6000094|160|73269099|2|XP|T9|U|2026-01-19 17:38:08|
3471|6400216|160|73269099|3|XP|T1|U|2026-01-20 12:39:01|
1614|6000082|160|87088099|111|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3471|6400174|160|98020019|223|EC|1||2026-01-16 10:44:03|
3471|6400185|160|98020019|125|EC|1||2026-01-20 18:24:04|
3471|6400096|160|87089999|53|EN|X|NOM-050-SCFI-2004|2026-01-15 09:00:04|
3471|6400215|160|87088007|109|PS|XIX||2026-01-20 12:39:02|
3471|6400213|160|87089999|68|EN|X|NOM-050-SCFI-2004|2026-01-20 16:17:03|
3471|6400100|160|98020019|159|EC|1||2026-01-15 09:26:01|
1614|6000088|160|39269029|127|EN|X|NOM-050-SCFI-2004|2026-01-19 17:37:05|
3471|6400100|160|84818022|45|EN|U|NOM-002-CONAGUA-2021|2026-01-15 09:26:01|
1614|6000082|160|98020019|234|EC|1||2026-01-20 11:18:02|
1614|6000086|160|98020019|94|EC|1||2026-01-20 11:18:04|
1614|6000078|160|39235001|97|PS|XIX||2026-01-20 11:17:04|
1614|6000094|160|39269099|29|XP|S1|U|2026-01-19 17:38:08|
3471|6400186|160|73181599|5|EC|1||2026-01-20 17:50:04|
1614|6000076|160|87082999|37|PS|XIX||2026-01-20 11:17:03|
3471|6400185|160|87085099|97|PS|XIX||2026-01-20 18:24:04|
3471|6400185|160|98020019|105|EC|1||2026-01-20 18:24:04|
3471|6400094|160|39269099|7|EN|U|NOM-002-CONAGUA-2021|2026-01-15 08:44:02|
1614|6000090|160|87089203|125|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
1905|6006286|160|98020019|4|PS|XIX||2026-01-15 18:02:18|
3471|6400185|160|84821099|40|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3471|6400215|160|98020019|137|EC|1||2026-01-20 12:39:02|
3471|6400174|160|87087006|119|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:03|
3471|6400217|160|87082999|80|PS|XIX||2026-01-19 18:01:03|
3471|6400100|160|87089999|140|EN|X|NOM-050-SCFI-2004|2026-01-15 09:26:01|
1614|6000082|160|39263002|41|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
1614|6000727|160|73269099|3|XP|T3|U|2026-01-20 18:31:03|
1614|6000082|160|98020019|235|EC|1||2026-01-20 11:18:02|
3471|6400185|160|98020019|120|EC|1||2026-01-20 18:24:04|
1614|6000082|160|85071099|4|EN|X|NOM-024-SCFI-2013|2026-01-20 11:18:02|
1614|6000078|160|84833004|90|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:04|
1614|6000078|160|40169901|1|PS|XIX||2026-01-20 11:17:04|
3471|6400217|160|87082999|72|PS|XIX||2026-01-19 18:01:03|
3471|6400094|160|85365099|30|EN|U|NOM-003-SCFI-2014|2026-01-15 08:44:02|
3471|6400185|160|73182291|18|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1905|6006286|160|98020019|1|PS|XIX||2026-01-15 18:02:18|
3471|6400185|160|84822099|44|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3178|6000535|160|98020019|38|EC|1||2026-01-19 13:00:04|
3471|6400174|160|98020019|237|EC|1||2026-01-16 10:44:03|
1614|6000082|160|98020019|246|EC|1||2026-01-20 11:18:02|
3178|6000234|160|87082999|22|PS|XIX||2026-01-15 22:14:01|
3471|6400219|160|87089999|29|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
1614|6000082|160|98020019|57|EC|1||2026-01-20 11:18:02|
1614|6000078|160|87088007|38|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:04|
1614|6000094|160|73269099|2|XP|T3|U|2026-01-19 17:38:08|
3471|6400185|160|73182291|17|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1614|6000076|160|87087099|5|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:03|
1614|6000082|160|98020019|160|EC|1||2026-01-20 11:18:02|
1614|6000080|160|87082999|38|PS|XIX||2026-01-20 11:17:06|
3471|6400176|160|39269099|8|XP|S3|U|2026-01-16 10:44:01|
3471|6400215|160|85365099|52|EN|U|NOM-003-SCFI-2014|2026-01-20 12:39:02|
3471|6400100|160|87082999|87|PS|XIX||2026-01-15 09:26:01|
1614|6000078|160|87082999|113|PS|XIX||2026-01-20 11:17:04|
1614|6000090|160|39269099|47|XP|S3|U|2026-01-19 17:38:06|
3471|6400094|160|39269099|10|XP|S3|U|2026-01-15 08:44:02|
1614|6000090|160|98020019|244|EC|1||2026-01-19 17:38:06|
3471|6400100|160|39173999|1|EN|U|NOM-209-SCFI-2017|2026-01-15 09:26:01|
3471|6400215|160|87082999|88|PS|XIX||2026-01-20 12:39:02|
3178|6000535|160|39269099|124|EN|U|NOM-002-CONAGUA-2021|2026-01-19 13:00:04|
1614|6000078|160|73269099|4|XP|T1|U|2026-01-20 11:17:04|
3471|6400217|160|39269099|19|EN|U|NOM-002-CONAGUA-2021|2026-01-19 18:01:03|
3471|6400217|160|98020019|189|EC|1||2026-01-19 18:01:03|
1614|6000088|160|98020019|146|EC|1||2026-01-19 17:37:05|
1614|6000082|160|98020019|155|EC|1||2026-01-20 11:18:02|
1614|6000082|160|87089999|138|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3178|6000237|160|98020019|49|EC|1||2026-01-16 20:15:01|
3178|6000535|160|87089999|26|EN|X|NOM-050-SCFI-2004|2026-01-19 13:00:04|
3471|6400102|160|84213199|33|PS|XIX||2026-01-14 11:08:04|
1614|6000082|160|87082999|92|PS|XIX||2026-01-20 11:18:02|
3471|6400215|160|98020019|199|EC|1||2026-01-20 12:39:02|
3178|6000234|160|87082201|33|PS|XIX||2026-01-15 22:14:01|
3471|6400215|160|87089904|117|PS|XIX||2026-01-20 12:39:02|
3471|6400100|160|98020019|192|EC|1||2026-01-15 09:26:01|
3471|6400217|160|87089999|115|EN|X|NOM-050-SCFI-2004|2026-01-19 18:01:03|
1614|6000082|160|87082999|14|PS|XIX||2026-01-20 11:18:02|
1614|6000078|160|87089999|2|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:04|
3471|6400217|160|39235001|6|PS|XIX||2026-01-19 18:01:03|
1614|6000088|160|85122099|102|PS|XIX||2026-01-19 17:37:05|
3471|6400215|160|98020019|197|EC|1||2026-01-20 12:39:02|
1614|6000075|160|73269099|2|XP|T3|U|2026-01-20 11:17:02|
1614|6000090|160|87089999|200|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
3471|6400094|160|39269099|5|XP|S1|U|2026-01-15 08:44:02|
1614|6000090|160|98020019|271|EC|1||2026-01-19 17:38:06|
3178|6000235|160|56090002|1|EX|31||2026-01-15 20:38:02|
1614|6000094|160|87089199|33|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:08|
1614|6000076|160|87082999|27|PS|XIX||2026-01-20 11:17:03|
3471|6400180|160|87082999|9|PS|XIX||2026-01-16 10:11:02|
3471|6400213|160|85044099|17|PS|XIX||2026-01-20 16:17:03|
3178|6000233|160|73269099|2|XP|T1|U|2026-01-15 20:38:02|
3471|6400217|160|82060001|44|EN|X|NOM-050-SCFI-2004|2026-01-19 18:01:03|
3471|6400215|160|98020019|10|EC|1||2026-01-20 12:39:02|
1614|6000078|160|85122099|94|PS|XIX||2026-01-20 11:17:04|
1614|6000088|160|39269099|31|EN|X|NOM-050-SCFI-2004|2026-01-19 17:37:05|
3178|6000535|160|85365099|68|EN|U|NOM-003-SCFI-2014|2026-01-19 13:00:04|
1614|6000085|160|73269099|3|XP|T1|U|2026-01-20 11:18:03|
1614|6000087|160|73269099|7|XP|T3|U|2026-01-19 17:37:01|
1614|6000082|160|98020019|230|EC|1||2026-01-20 11:18:02|
3178|6000237|160|87088099|53|PS|XIX||2026-01-16 20:15:01|
1614|6000079|160|73269099|2|XP|T9|U|2026-01-20 11:17:05|
3178|6000234|160|87082999|5|PS|XIX||2026-01-15 22:14:01|
3471|6400213|160|87082999|47|PS|XIX||2026-01-20 16:17:03|
3471|6400215|160|39263002|8|EN|U|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3577|6300039|521|98020019|15|EC|1||2026-01-15 13:54:01|
1614|6000090|160|39269099|184|XP|A1|U|2026-01-19 17:38:06|
3178|6000234|160|87082201|42|PS|XIX||2026-01-15 22:14:01|
1614|6000090|160|85044099|32|PS|XIX||2026-01-19 17:38:06|
3471|6400215|160|87089412|113|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3471|6400213|160|87089412|58|EN|X|NOM-050-SCFI-2004|2026-01-20 16:17:03|
3471|6400185|160|98020019|175|EC|1||2026-01-20 18:24:04|
1614|6000086|160|85269299|31|EN|X|NOM-024-SCFI-2013|2026-01-20 11:18:04|
1614|6000082|160|98020019|191|EC|1||2026-01-20 11:18:02|
3471|6400215|160|85365099|55|EN|U|NOM-003-SCFI-2014|2026-01-20 12:39:02|
3471|6400219|160|87088099|12|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
3178|6000536|160|73269099|7|XP|T9|U|2026-01-15 16:40:07|
3471|6400215|160|84833004|38|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3471|6400098|160|87082999|71|PS|XIX||2026-01-15 09:13:02|
3471|6400185|160|98020019|75|EC|1||2026-01-20 18:24:04|
1614|6000083|160|73269099|3|XP|T3|U|2026-01-20 11:18:02|
3471|6400100|160|98020019|179|EC|1||2026-01-15 09:26:01|
1614|6000088|160|84836099|81|PS|XIX||2026-01-19 17:37:05|
3471|6400176|160|39269099|9|XP|A1|U|2026-01-16 10:44:01|
1614|6000082|160|87082101|135|EN|X|NOM-119-SCFI-2000|2026-01-20 11:18:02|
1614|6000086|160|84253101|48|PS|XIX||2026-01-20 11:18:04|
1614|6000090|160|98020019|258|EC|1||2026-01-19 17:38:06|
1614|6000084|160|98020019|110|EC|1||2026-01-20 11:18:03|
3471|6400215|160|87087099|98|EN|ENOM|NOM-086-SCFI-2018|2026-01-20 12:39:02|
1614|6000082|160|82060001|252|PS|XIX||2026-01-20 11:18:02|
3178|6000535|160|87088099|45|EN|X|NOM-050-SCFI-2004|2026-01-19 13:00:04|
1614|6000090|160|87082999|134|PS|XIX||2026-01-19 17:38:06|
3178|6000536|160|73269099|9|XP|T1|U|2026-01-15 16:40:07|
1614|6000078|160|98020019|110|EC|1||2026-01-20 11:17:04|
3471|6400174|160|87089412|130|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:03|
1614|6000088|160|98020019|153|EC|1||2026-01-19 17:37:05|
3471|6400215|160|87082999|202|PS|XIX||2026-01-20 12:39:02|
3471|6400101|160|63079099|1|XP|T3|U|2026-01-15 09:13:03|
3471|6400215|160|85365099|56|EN|X|NOM-024-SCFI-2013|2026-01-20 12:39:02|
3471|6400100|160|39269099|17|XP|S3|U|2026-01-15 09:26:01|
1614|6000077|160|73181599|11|EC|1||2026-01-20 11:17:03|
1614|6000080|160|87082999|39|PS|XIX||2026-01-20 11:17:06|
1614|6000078|160|39269099|76|XP|S1|U|2026-01-20 11:17:04|
3471|6400217|160|39269099|20|XP|S3|U|2026-01-19 18:01:03|
3471|6400185|160|98020019|104|EC|1||2026-01-20 18:24:04|
1614|6000080|160|87082999|24|PS|XIX||2026-01-20 11:17:06|
1614|6000076|160|87082999|9|PS|XIX||2026-01-20 11:17:03|
1614|6000082|160|85444299|117|PS|XIX||2026-01-20 11:18:02|
3178|6000237|160|87082999|4|PS|XIX||2026-01-16 20:15:01|
1614|6000090|160|39269099|64|XP|S3|U|2026-01-19 17:38:06|
3471|6400100|160|98020019|162|EC|1||2026-01-15 09:26:01|
1614|6000082|160|98020019|209|EC|1||2026-01-20 11:18:02|
3471|6400215|160|87089999|203|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3471|6400100|160|98020019|186|EC|1||2026-01-15 09:26:01|
3471|6400215|160|85365099|56|EN|U|NOM-003-SCFI-2014|2026-01-20 12:39:02|
3471|6400103|160|73269099|4|XP|T1|U|2026-01-14 11:40:04|
3471|6400215|160|87089999|119|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3471|6400219|160|87088099|11|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
1614|6000094|160|98020019|115|EC|1||2026-01-19 17:38:08|
1614|6000088|160|85371004|35|PS|XIX||2026-01-19 17:37:05|
1614|6000079|160|73269099|4|XP|T1|U|2026-01-20 11:17:05|
1614|6000090|160|85364199|113|EN|X|NOM-024-SCFI-2013|2026-01-19 17:38:06|
3471|6400219|160|87089999|21|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
1614|6000080|160|87082999|14|PS|XIX||2026-01-20 11:17:06|
3471|6400176|160|87088099|80|EN|X|NOM-050-SCFI-2004|2026-01-16 10:44:01|
1614|6000082|160|87082999|10|PS|XIX||2026-01-20 11:18:02|
3471|6400096|160|87082999|23|PS|XIX||2026-01-15 09:00:04|
1614|6000082|160|98020019|172|EC|1||2026-01-20 11:18:02|
3471|6400124|160|73269099|11|XP|T9|U|2026-01-19 15:06:02|
3471|6400098|160|87082999|11|PS|XIX||2026-01-15 09:13:02|
1614|6000088|160|98020019|149|EC|1||2026-01-19 17:37:05|
3471|6400100|160|98020019|158|EC|1||2026-01-15 09:26:01|
3471|6400215|160|87089999|120|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
3471|6400185|160|98020019|133|EC|1||2026-01-20 18:24:04|
1614|6000084|160|87082101|38|EN|X|NOM-119-SCFI-2000|2026-01-20 11:18:03|
3471|6400217|160|87088007|100|EN|X|NOM-050-SCFI-2004|2026-01-19 18:01:03|
3471|6400215|160|87089412|114|EN|X|NOM-050-SCFI-2004|2026-01-20 12:39:02|
1614|6000078|160|87082999|32|PS|XIX||2026-01-20 11:17:04|
1614|6000082|160|98020019|62|EC|1||2026-01-20 11:18:02|
1614|6000077|160|73269099|6|XP|T1|U|2026-01-20 11:17:03|
3471|6400100|160|98020019|214|EC|1||2026-01-15 09:26:01|
1614|6000088|160|39269099|107|XP|A1|U|2026-01-19 17:37:05|
3178|6000230|160|87089203|65|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
3471|6400215|160|87087099|99|EN|U|NOM-086-1-SCFI-2020|2026-01-20 12:39:02|
1614|6000092|160|98020019|76|EC|1||2026-01-19 17:38:06|
